"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"15.10.2016 08:30 - 15.10.2016 08:45","7265","7160"
"15.10.2016 08:45 - 15.10.2016 09:00","7316","7231"
"15.10.2016 09:00 - 15.10.2016 09:15","7493","7298"
"15.10.2016 09:15 - 15.10.2016 09:30","7522","7275"
"15.10.2016 09:30 - 15.10.2016 09:45","7555","7312"
"15.10.2016 09:45 - 15.10.2016 10:00","7570","7311"
"15.10.2016 10:00 - 15.10.2016 10:15","7597","7290"
"15.10.2016 10:15 - 15.10.2016 10:30","7601","7272"
"15.10.2016 10:30 - 15.10.2016 10:45","7620","7264"
"15.10.2016 10:45 - 15.10.2016 11:00","7619","7250"
"15.10.2016 11:00 - 15.10.2016 11:15","7608","7256"
"15.10.2016 11:15 - 15.10.2016 11:30","7602","7248"
"15.10.2016 11:30 - 15.10.2016 11:45","7593","7276"
"15.10.2016 11:45 - 15.10.2016 12:00","7566","7215"
"15.10.2016 12:00 - 15.10.2016 12:15","7405","7107"
"15.10.2016 12:15 - 15.10.2016 12:30","7338","7038"
"15.10.2016 12:30 - 15.10.2016 12:45","7285","6944"
"15.10.2016 12:45 - 15.10.2016 13:00","7242","6875"
"15.10.2016 13:00 - 15.10.2016 13:15","7157","6890"
"15.10.2016 13:15 - 15.10.2016 13:30","7121","6847"
"15.10.2016 13:30 - 15.10.2016 13:45","7086","6796"
"15.10.2016 13:45 - 15.10.2016 14:00","7047","6696"
"15.10.2016 14:00 - 15.10.2016 14:15","6971","6602"
"15.10.2016 14:15 - 15.10.2016 14:30","6945","6575"
"15.10.2016 14:30 - 15.10.2016 14:45","6952","6631"
"15.10.2016 14:45 - 15.10.2016 15:00","6941","6570"
"15.10.2016 15:00 - 15.10.2016 15:15","6943","6522"
"15.10.2016 15:15 - 15.10.2016 15:30","6920","6524"
"15.10.2016 15:30 - 15.10.2016 15:45","6929","6528"
"15.10.2016 15:45 - 15.10.2016 16:00","6941","6510"
"15.10.2016 16:00 - 15.10.2016 16:15","6963","6555"
"15.10.2016 16:15 - 15.10.2016 16:30","6954","6598"
"15.10.2016 16:30 - 15.10.2016 16:45","6977","6606"
"15.10.2016 16:45 - 15.10.2016 17:00","7038","6654"
"15.10.2016 17:00 - 15.10.2016 17:15","7184","6691"
"15.10.2016 17:15 - 15.10.2016 17:30","7267","6783"
"15.10.2016 17:30 - 15.10.2016 17:45","7359","6888"
"15.10.2016 17:45 - 15.10.2016 18:00","7451","6936"
"15.10.2016 18:00 - 15.10.2016 18:15","7539","7098"
"15.10.2016 18:15 - 15.10.2016 18:30","7562","7216"
"15.10.2016 18:30 - 15.10.2016 18:45","7532","7331"
"15.10.2016 18:45 - 15.10.2016 19:00","7503","7344"
"15.10.2016 19:00 - 15.10.2016 19:15","7328","7237"
"15.10.2016 19:15 - 15.10.2016 19:30","7277","7170"
"15.10.2016 19:30 - 15.10.2016 19:45","7249","7066"
"15.10.2016 19:45 - 15.10.2016 20:00","7189","6971"
"15.10.2016 20:00 - 15.10.2016 20:15","6888","6847"
"15.10.2016 20:15 - 15.10.2016 20:30","6812","6697"
"15.10.2016 20:30 - 15.10.2016 20:45","6779","6627"
"15.10.2016 20:45 - 15.10.2016 21:00","6706","6470"
"15.10.2016 21:00 - 15.10.2016 21:15","6443","6295"
"15.10.2016 21:15 - 15.10.2016 21:30","6348","6197"
"15.10.2016 21:30 - 15.10.2016 21:45","6306","6108"
"15.10.2016 21:45 - 15.10.2016 22:00","6258","6056"
"15.10.2016 22:00 - 15.10.2016 22:15","6359","6198"
"15.10.2016 22:15 - 15.10.2016 22:30","6355","6148"
"15.10.2016 22:30 - 15.10.2016 22:45","6293","6008"
"15.10.2016 22:45 - 15.10.2016 23:00","6234","5900"
"15.10.2016 23:00 - 15.10.2016 23:15","5981","5829"
"15.10.2016 23:15 - 15.10.2016 23:30","5887","5681"
"15.10.2016 23:30 - 15.10.2016 23:45","5823","5549"
"15.10.2016 23:45 - 16.10.2016 00:00","5765","5454"
"16.10.2016 00:00 - 16.10.2016 00:15","5855","5438"
"16.10.2016 00:15 - 16.10.2016 00:30","5778","5363"
"16.10.2016 00:30 - 16.10.2016 00:45","5750","5254"
"16.10.2016 00:45 - 16.10.2016 01:00","5688","5171"
"16.10.2016 01:00 - 16.10.2016 01:15","5504","5147"
"16.10.2016 01:15 - 16.10.2016 01:30","5444","5072"
"16.10.2016 01:30 - 16.10.2016 01:45","5403","5005"
"16.10.2016 01:45 - 16.10.2016 02:00","5368","4944"
"16.10.2016 02:00 - 16.10.2016 02:15","5334","5021"
"16.10.2016 02:15 - 16.10.2016 02:30","5301","4949"
"16.10.2016 02:30 - 16.10.2016 02:45","5262","4917"
"16.10.2016 02:45 - 16.10.2016 03:00","5226","4840"
"16.10.2016 03:00 - 16.10.2016 03:15","5158","4796"
"16.10.2016 03:15 - 16.10.2016 03:30","5131","4749"
"16.10.2016 03:30 - 16.10.2016 03:45","5118","4749"
"16.10.2016 03:45 - 16.10.2016 04:00","5101","4708"
"16.10.2016 04:00 - 16.10.2016 04:15","5084","4693"
"16.10.2016 04:15 - 16.10.2016 04:30","5083","4696"
"16.10.2016 04:30 - 16.10.2016 04:45","5081","4730"
"16.10.2016 04:45 - 16.10.2016 05:00","5092","4739"
"16.10.2016 05:00 - 16.10.2016 05:15","5193","4839"
"16.10.2016 05:15 - 16.10.2016 05:30","5196","4833"
"16.10.2016 05:30 - 16.10.2016 05:45","5228","4884"
"16.10.2016 05:45 - 16.10.2016 06:00","5246","4922"
"16.10.2016 06:00 - 16.10.2016 06:15","5326","4974"
"16.10.2016 06:15 - 16.10.2016 06:30","5367","5054"
"16.10.2016 06:30 - 16.10.2016 06:45","5405","5131"
"16.10.2016 06:45 - 16.10.2016 07:00","5471","5234"
"16.10.2016 07:00 - 16.10.2016 07:15","5789","5498"
"16.10.2016 07:15 - 16.10.2016 07:30","5838","5528"
"16.10.2016 07:30 - 16.10.2016 07:45","5882","5586"
"16.10.2016 07:45 - 16.10.2016 08:00","5961","5698"
"16.10.2016 08:00 - 16.10.2016 08:15","6193","5801"
"16.10.2016 08:15 - 16.10.2016 08:30","6252","5937"
"16.10.2016 08:30 - 16.10.2016 08:45","6316","5991"
"16.10.2016 08:45 - 16.10.2016 09:00","6371","6046"
"16.10.2016 09:00 - 16.10.2016 09:15","6577","6114"
"16.10.2016 09:15 - 16.10.2016 09:30","6626","6148"
"16.10.2016 09:30 - 16.10.2016 09:45","6679","6199"
"16.10.2016 09:45 - 16.10.2016 10:00","6716","6202"
"16.10.2016 10:00 - 16.10.2016 10:15","6814","6268"
"16.10.2016 10:15 - 16.10.2016 10:30","6844","6294"
"16.10.2016 10:30 - 16.10.2016 10:45","6884","6362"
"16.10.2016 10:45 - 16.10.2016 11:00","6903","6374"
"16.10.2016 11:00 - 16.10.2016 11:15","6943","6419"
"16.10.2016 11:15 - 16.10.2016 11:30","6959","6443"
"16.10.2016 11:30 - 16.10.2016 11:45","6956","6422"
"16.10.2016 11:45 - 16.10.2016 12:00","6916","6352"
"16.10.2016 12:00 - 16.10.2016 12:15","6773","6288"
"16.10.2016 12:15 - 16.10.2016 12:30","6700","6184"
"16.10.2016 12:30 - 16.10.2016 12:45","6651","6100"
"16.10.2016 12:45 - 16.10.2016 13:00","6601","6088"
"16.10.2016 13:00 - 16.10.2016 13:15","6531","6006"
"16.10.2016 13:15 - 16.10.2016 13:30","6489","5936"
"16.10.2016 13:30 - 16.10.2016 13:45","6461","5932"
"16.10.2016 13:45 - 16.10.2016 14:00","6429","5908"
"16.10.2016 14:00 - 16.10.2016 14:15","6368","5864"
"16.10.2016 14:15 - 16.10.2016 14:30","6340","5810"
"16.10.2016 14:30 - 16.10.2016 14:45","6309","5806"
"16.10.2016 14:45 - 16.10.2016 15:00","6302","5736"
"16.10.2016 15:00 - 16.10.2016 15:15","6304","5728"
"16.10.2016 15:15 - 16.10.2016 15:30","6287","5724"
"16.10.2016 15:30 - 16.10.2016 15:45","6267","5676"
"16.10.2016 15:45 - 16.10.2016 16:00","6278","5683"
"16.10.2016 16:00 - 16.10.2016 16:15","6348","5714"
"16.10.2016 16:15 - 16.10.2016 16:30","6352","5780"
"16.10.2016 16:30 - 16.10.2016 16:45","6377","5849"
"16.10.2016 16:45 - 16.10.2016 17:00","6447","5894"
"16.10.2016 17:00 - 16.10.2016 17:15","6631","5990"
"16.10.2016 17:15 - 16.10.2016 17:30","6750","6057"
"16.10.2016 17:30 - 16.10.2016 17:45","6847","6165"
"16.10.2016 17:45 - 16.10.2016 18:00","6938","6293"
"16.10.2016 18:00 - 16.10.2016 18:15","7154","6487"
"16.10.2016 18:15 - 16.10.2016 18:30","7209","6719"
"16.10.2016 18:30 - 16.10.2016 18:45","7219","6892"
"16.10.2016 18:45 - 16.10.2016 19:00","7215","6947"
"16.10.2016 19:00 - 16.10.2016 19:15","7118","6894"
"16.10.2016 19:15 - 16.10.2016 19:30","7094","6903"
"16.10.2016 19:30 - 16.10.2016 19:45","7084","6795"
"16.10.2016 19:45 - 16.10.2016 20:00","7035","6757"
"16.10.2016 20:00 - 16.10.2016 20:15","6777","6727"
"16.10.2016 20:15 - 16.10.2016 20:30","6706","6600"
"16.10.2016 20:30 - 16.10.2016 20:45","6679","6481"
"16.10.2016 20:45 - 16.10.2016 21:00","6611","6366"
"16.10.2016 21:00 - 16.10.2016 21:15","6382","6248"
"16.10.2016 21:15 - 16.10.2016 21:30","6304","6159"
"16.10.2016 21:30 - 16.10.2016 21:45","6277","6108"
"16.10.2016 21:45 - 16.10.2016 22:00","6247","6061"
"16.10.2016 22:00 - 16.10.2016 22:15","6383","6321"
"16.10.2016 22:15 - 16.10.2016 22:30","6390","6288"
"16.10.2016 22:30 - 16.10.2016 22:45","6334","6140"
"16.10.2016 22:45 - 16.10.2016 23:00","6278","6030"
"16.10.2016 23:00 - 16.10.2016 23:15","6049","5969"
"16.10.2016 23:15 - 16.10.2016 23:30","5967","5847"
"16.10.2016 23:30 - 16.10.2016 23:45","5913","5686"
"16.10.2016 23:45 - 17.10.2016 00:00","5882","5654"
"17.10.2016 00:00 - 17.10.2016 00:15","5902","5669"
"17.10.2016 00:15 - 17.10.2016 00:30","5838","5608"
"17.10.2016 00:30 - 17.10.2016 00:45","5826","5504"
"17.10.2016 00:45 - 17.10.2016 01:00","5775","5402"
"17.10.2016 01:00 - 17.10.2016 01:15","5624","5456"
"17.10.2016 01:15 - 17.10.2016 01:30","5578","5402"
"17.10.2016 01:30 - 17.10.2016 01:45","5553","5350"
"17.10.2016 01:45 - 17.10.2016 02:00","5525","5298"
"17.10.2016 02:00 - 17.10.2016 02:15","5501","5330"
"17.10.2016 02:15 - 17.10.2016 02:30","5471","5294"
"17.10.2016 02:30 - 17.10.2016 02:45","5433","5214"
"17.10.2016 02:45 - 17.10.2016 03:00","5409","5177"
"17.10.2016 03:00 - 17.10.2016 03:15","5392","5204"
"17.10.2016 03:15 - 17.10.2016 03:30","5382","5138"
"17.10.2016 03:30 - 17.10.2016 03:45","5392","5185"
"17.10.2016 03:45 - 17.10.2016 04:00","5407","5196"
"17.10.2016 04:00 - 17.10.2016 04:15","5512","5246"
"17.10.2016 04:15 - 17.10.2016 04:30","5544","5328"
"17.10.2016 04:30 - 17.10.2016 04:45","5597","5426"
"17.10.2016 04:45 - 17.10.2016 05:00","5679","5574"
"17.10.2016 05:00 - 17.10.2016 05:15","6113","5842"
"17.10.2016 05:15 - 17.10.2016 05:30","6211","6024"
"17.10.2016 05:30 - 17.10.2016 05:45","6362","6282"
"17.10.2016 05:45 - 17.10.2016 06:00","6515","6611"
"17.10.2016 06:00 - 17.10.2016 06:15","7177","7058"
"17.10.2016 06:15 - 17.10.2016 06:30","7404","7415"
"17.10.2016 06:30 - 17.10.2016 06:45","7542","7684"
"17.10.2016 06:45 - 17.10.2016 07:00","7669","7929"
"17.10.2016 07:00 - 17.10.2016 07:15","8182","8391"
"17.10.2016 07:15 - 17.10.2016 07:30","8308","8488"
"17.10.2016 07:30 - 17.10.2016 07:45","8384","8583"
"17.10.2016 07:45 - 17.10.2016 08:00","8482","8680"
"17.10.2016 08:00 - 17.10.2016 08:15","8699","8772"
"17.10.2016 08:15 - 17.10.2016 08:30","8750","8852"
"17.10.2016 08:30 - 17.10.2016 08:45","8806","8909"
"17.10.2016 08:45 - 17.10.2016 09:00","8833","8856"
"17.10.2016 09:00 - 17.10.2016 09:15","8914","8843"
"17.10.2016 09:15 - 17.10.2016 09:30","8938","8888"
"17.10.2016 09:30 - 17.10.2016 09:45","8963","8923"
"17.10.2016 09:45 - 17.10.2016 10:00","8969","8912"
"17.10.2016 10:00 - 17.10.2016 10:15","9009","8870"
"17.10.2016 10:15 - 17.10.2016 10:30","9015","8922"
"17.10.2016 10:30 - 17.10.2016 10:45","9031","8935"
"17.10.2016 10:45 - 17.10.2016 11:00","9034","8988"
"17.10.2016 11:00 - 17.10.2016 11:15","9036","8994"
"17.10.2016 11:15 - 17.10.2016 11:30","9040","9024"
"17.10.2016 11:30 - 17.10.2016 11:45","9032","9020"
"17.10.2016 11:45 - 17.10.2016 12:00","9000","8977"
"17.10.2016 12:00 - 17.10.2016 12:15","8856","8889"
"17.10.2016 12:15 - 17.10.2016 12:30","8792","8797"
"17.10.2016 12:30 - 17.10.2016 12:45","8768","8734"
"17.10.2016 12:45 - 17.10.2016 13:00","8750","8733"
"17.10.2016 13:00 - 17.10.2016 13:15","8777","8800"
"17.10.2016 13:15 - 17.10.2016 13:30","8760","8786"
"17.10.2016 13:30 - 17.10.2016 13:45","8729","8730"
"17.10.2016 13:45 - 17.10.2016 14:00","8698","8654"
"17.10.2016 14:00 - 17.10.2016 14:15","8664","8613"
"17.10.2016 14:15 - 17.10.2016 14:30","8645","8637"
"17.10.2016 14:30 - 17.10.2016 14:45","8615","8587"
"17.10.2016 14:45 - 17.10.2016 15:00","8615","8590"
"17.10.2016 15:00 - 17.10.2016 15:15","8596","8589"
"17.10.2016 15:15 - 17.10.2016 15:30","8584","8538"
"17.10.2016 15:30 - 17.10.2016 15:45","8562","8506"
"17.10.2016 15:45 - 17.10.2016 16:00","8568","8523"
"17.10.2016 16:00 - 17.10.2016 16:15","8563","8531"
"17.10.2016 16:15 - 17.10.2016 16:30","8557","8497"
"17.10.2016 16:30 - 17.10.2016 16:45","8553","8516"
"17.10.2016 16:45 - 17.10.2016 17:00","8590","8530"
"17.10.2016 17:00 - 17.10.2016 17:15","8673","8531"
"17.10.2016 17:15 - 17.10.2016 17:30","8759","8614"
"17.10.2016 17:30 - 17.10.2016 17:45","8834","8727"
"17.10.2016 17:45 - 17.10.2016 18:00","8893","8815"
"17.10.2016 18:00 - 17.10.2016 18:15","8948","8927"
"17.10.2016 18:15 - 17.10.2016 18:30","8983","9025"
"17.10.2016 18:30 - 17.10.2016 18:45","8968","9086"
"17.10.2016 18:45 - 17.10.2016 19:00","8940","9072"
"17.10.2016 19:00 - 17.10.2016 19:15","8713","8826"
"17.10.2016 19:15 - 17.10.2016 19:30","8637","8676"
"17.10.2016 19:30 - 17.10.2016 19:45","8588","8603"
"17.10.2016 19:45 - 17.10.2016 20:00","8505","8424"
"17.10.2016 20:00 - 17.10.2016 20:15","8096","8224"
"17.10.2016 20:15 - 17.10.2016 20:30","7995","8063"
"17.10.2016 20:30 - 17.10.2016 20:45","7911","7913"
"17.10.2016 20:45 - 17.10.2016 21:00","7832","7710"
"17.10.2016 21:00 - 17.10.2016 21:15","7494","7498"
"17.10.2016 21:15 - 17.10.2016 21:30","7382","7348"
"17.10.2016 21:30 - 17.10.2016 21:45","7281","7198"
"17.10.2016 21:45 - 17.10.2016 22:00","7186","7079"
"17.10.2016 22:00 - 17.10.2016 22:15","7221","7170"
"17.10.2016 22:15 - 17.10.2016 22:30","7172","7052"
"17.10.2016 22:30 - 17.10.2016 22:45","7083","6936"
"17.10.2016 22:45 - 17.10.2016 23:00","6999","6796"
"17.10.2016 23:00 - 17.10.2016 23:15","6743","6665"
"17.10.2016 23:15 - 17.10.2016 23:30","6629","6536"
"17.10.2016 23:30 - 17.10.2016 23:45","6561","6393"
"17.10.2016 23:45 - 18.10.2016 00:00","6512","6274"
"18.10.2016 00:00 - 18.10.2016 00:15","6299","6250"
"18.10.2016 00:15 - 18.10.2016 00:30","6248","6132"
"18.10.2016 00:30 - 18.10.2016 00:45","6235","6000"
"18.10.2016 00:45 - 18.10.2016 01:00","6160","5927"
"18.10.2016 01:00 - 18.10.2016 01:15","6003","5939"
"18.10.2016 01:15 - 18.10.2016 01:30","5948","5882"
"18.10.2016 01:30 - 18.10.2016 01:45","5924","5804"
"18.10.2016 01:45 - 18.10.2016 02:00","5882","5745"
"18.10.2016 02:00 - 18.10.2016 02:15","5831","5794"
"18.10.2016 02:15 - 18.10.2016 02:30","5799","5714"
"18.10.2016 02:30 - 18.10.2016 02:45","5762","5638"
"18.10.2016 02:45 - 18.10.2016 03:00","5734","5555"
"18.10.2016 03:00 - 18.10.2016 03:15","5683","5550"
"18.10.2016 03:15 - 18.10.2016 03:30","5671","5527"
"18.10.2016 03:30 - 18.10.2016 03:45","5674","5514"
"18.10.2016 03:45 - 18.10.2016 04:00","5685","5513"
"18.10.2016 04:00 - 18.10.2016 04:15","5777","5566"
"18.10.2016 04:15 - 18.10.2016 04:30","5808","5569"
"18.10.2016 04:30 - 18.10.2016 04:45","5859","5714"
"18.10.2016 04:45 - 18.10.2016 05:00","5936","5821"
"18.10.2016 05:00 - 18.10.2016 05:15","6323","6068"
"18.10.2016 05:15 - 18.10.2016 05:30","6436","6280"
"18.10.2016 05:30 - 18.10.2016 05:45","6592","6535"
"18.10.2016 05:45 - 18.10.2016 06:00","6738","6760"
"18.10.2016 06:00 - 18.10.2016 06:15","7355","7206"
"18.10.2016 06:15 - 18.10.2016 06:30","7563","7562"
"18.10.2016 06:30 - 18.10.2016 06:45","7714","7792"
"18.10.2016 06:45 - 18.10.2016 07:00","7858","8031"
"18.10.2016 07:00 - 18.10.2016 07:15","8328","8566"
"18.10.2016 07:15 - 18.10.2016 07:30","8449","8724"
"18.10.2016 07:30 - 18.10.2016 07:45","8523","8798"
"18.10.2016 07:45 - 18.10.2016 08:00","8603","8837"
"18.10.2016 08:00 - 18.10.2016 08:15","8800","8987"
"18.10.2016 08:15 - 18.10.2016 08:30","8848","9029"
"18.10.2016 08:30 - 18.10.2016 08:45","8888","9061"
"18.10.2016 08:45 - 18.10.2016 09:00","8910","9132"
"18.10.2016 09:00 - 18.10.2016 09:15","9003","9124"
"18.10.2016 09:15 - 18.10.2016 09:30","9023","9189"
"18.10.2016 09:30 - 18.10.2016 09:45","9050","9244"
"18.10.2016 09:45 - 18.10.2016 10:00","9049","9228"
"18.10.2016 10:00 - 18.10.2016 10:15","9063","9206"
"18.10.2016 10:15 - 18.10.2016 10:30","9073","9214"
"18.10.2016 10:30 - 18.10.2016 10:45","9087","9228"
"18.10.2016 10:45 - 18.10.2016 11:00","9084","9315"
"18.10.2016 11:00 - 18.10.2016 11:15","9078","9376"
"18.10.2016 11:15 - 18.10.2016 11:30","9076","9405"
"18.10.2016 11:30 - 18.10.2016 11:45","9066","9347"
"18.10.2016 11:45 - 18.10.2016 12:00","9026","9311"
"18.10.2016 12:00 - 18.10.2016 12:15","8880","9149"
"18.10.2016 12:15 - 18.10.2016 12:30","8817","9026"
"18.10.2016 12:30 - 18.10.2016 12:45","8799","8940"
"18.10.2016 12:45 - 18.10.2016 13:00","8777","8976"
"18.10.2016 13:00 - 18.10.2016 13:15","8814","9006"
"18.10.2016 13:15 - 18.10.2016 13:30","8790","8953"
"18.10.2016 13:30 - 18.10.2016 13:45","8756","8863"
"18.10.2016 13:45 - 18.10.2016 14:00","8714","8824"
"18.10.2016 14:00 - 18.10.2016 14:15","8683","8836"
"18.10.2016 14:15 - 18.10.2016 14:30","8658","8846"
"18.10.2016 14:30 - 18.10.2016 14:45","8630","8811"
"18.10.2016 14:45 - 18.10.2016 15:00","8613","8738"
"18.10.2016 15:00 - 18.10.2016 15:15","8601","8712"
"18.10.2016 15:15 - 18.10.2016 15:30","8591","8682"
"18.10.2016 15:30 - 18.10.2016 15:45","8558","8657"
"18.10.2016 15:45 - 18.10.2016 16:00","8557","8620"
"18.10.2016 16:00 - 18.10.2016 16:15","8519","8588"
"18.10.2016 16:15 - 18.10.2016 16:30","8503","8618"
"18.10.2016 16:30 - 18.10.2016 16:45","8491","8589"
"18.10.2016 16:45 - 18.10.2016 17:00","8524","8599"
"18.10.2016 17:00 - 18.10.2016 17:15","8589","8592"
"18.10.2016 17:15 - 18.10.2016 17:30","8686","8668"
"18.10.2016 17:30 - 18.10.2016 17:45","8755","8744"
"18.10.2016 17:45 - 18.10.2016 18:00","8825","8848"
"18.10.2016 18:00 - 18.10.2016 18:15","8942","8898"
"18.10.2016 18:15 - 18.10.2016 18:30","8983","8942"
"18.10.2016 18:30 - 18.10.2016 18:45","8970","8980"
"18.10.2016 18:45 - 18.10.2016 19:00","8944","8934"
"18.10.2016 19:00 - 18.10.2016 19:15","8740","8702"
"18.10.2016 19:15 - 18.10.2016 19:30","8677","8621"
"18.10.2016 19:30 - 18.10.2016 19:45","8630","8508"
"18.10.2016 19:45 - 18.10.2016 20:00","8546","8350"
"18.10.2016 20:00 - 18.10.2016 20:15","8165","8203"
"18.10.2016 20:15 - 18.10.2016 20:30","8067","7974"
"18.10.2016 20:30 - 18.10.2016 20:45","8006","7832"
"18.10.2016 20:45 - 18.10.2016 21:00","7880","7638"
"18.10.2016 21:00 - 18.10.2016 21:15","7518","7473"
"18.10.2016 21:15 - 18.10.2016 21:30","7389","7316"
"18.10.2016 21:30 - 18.10.2016 21:45","7284","7155"
"18.10.2016 21:45 - 18.10.2016 22:00","7177","6985"
"18.10.2016 22:00 - 18.10.2016 22:15","7201","7104"
"18.10.2016 22:15 - 18.10.2016 22:30","7167","7029"
"18.10.2016 22:30 - 18.10.2016 22:45","7083","6893"
"18.10.2016 22:45 - 18.10.2016 23:00","6987","6750"
"18.10.2016 23:00 - 18.10.2016 23:15","6762","6623"
"18.10.2016 23:15 - 18.10.2016 23:30","6623","6468"
"18.10.2016 23:30 - 18.10.2016 23:45","6539","6309"
"18.10.2016 23:45 - 19.10.2016 00:00","6483","6249"
"19.10.2016 00:00 - 19.10.2016 00:15","6623","6263"
"19.10.2016 00:15 - 19.10.2016 00:30","6545","6159"
"19.10.2016 00:30 - 19.10.2016 00:45","6518","6063"
"19.10.2016 00:45 - 19.10.2016 01:00","6452","5985"
"19.10.2016 01:00 - 19.10.2016 01:15","6280","5992"
"19.10.2016 01:15 - 19.10.2016 01:30","6230","5942"
"19.10.2016 01:30 - 19.10.2016 01:45","6204","5789"
"19.10.2016 01:45 - 19.10.2016 02:00","6161","5748"
"19.10.2016 02:00 - 19.10.2016 02:15","6114","5782"
"19.10.2016 02:15 - 19.10.2016 02:30","6085","5712"
"19.10.2016 02:30 - 19.10.2016 02:45","6053","5686"
"19.10.2016 02:45 - 19.10.2016 03:00","6025","5672"
"19.10.2016 03:00 - 19.10.2016 03:15","5962","5638"
"19.10.2016 03:15 - 19.10.2016 03:30","5944","5584"
"19.10.2016 03:30 - 19.10.2016 03:45","5941","5600"
"19.10.2016 03:45 - 19.10.2016 04:00","5951","5575"
"19.10.2016 04:00 - 19.10.2016 04:15","6041","5636"
"19.10.2016 04:15 - 19.10.2016 04:30","6070","5712"
"19.10.2016 04:30 - 19.10.2016 04:45","6109","5776"
"19.10.2016 04:45 - 19.10.2016 05:00","6176","5911"
"19.10.2016 05:00 - 19.10.2016 05:15","6589","6189"
"19.10.2016 05:15 - 19.10.2016 05:30","6693","6330"
"19.10.2016 05:30 - 19.10.2016 05:45","6833","6561"
"19.10.2016 05:45 - 19.10.2016 06:00","6968","6838"
"19.10.2016 06:00 - 19.10.2016 06:15","7580","7294"
"19.10.2016 06:15 - 19.10.2016 06:30","7787","7652"
"19.10.2016 06:30 - 19.10.2016 06:45","7944","7874"
"19.10.2016 06:45 - 19.10.2016 07:00","8082","8105"
"19.10.2016 07:00 - 19.10.2016 07:15","8560","8477"
"19.10.2016 07:15 - 19.10.2016 07:30","8695","8629"
"19.10.2016 07:30 - 19.10.2016 07:45","8765","8715"
"19.10.2016 07:45 - 19.10.2016 08:00","8841","8795"
"19.10.2016 08:00 - 19.10.2016 08:15","9027","8920"
"19.10.2016 08:15 - 19.10.2016 08:30","9061","9004"
"19.10.2016 08:30 - 19.10.2016 08:45","9100","8950"
"19.10.2016 08:45 - 19.10.2016 09:00","9114","8940"
"19.10.2016 09:00 - 19.10.2016 09:15","9175","8926"
"19.10.2016 09:15 - 19.10.2016 09:30","9195","8952"
"19.10.2016 09:30 - 19.10.2016 09:45","9224","8974"
"19.10.2016 09:45 - 19.10.2016 10:00","9222","9032"
"19.10.2016 10:00 - 19.10.2016 10:15","9236","9045"
"19.10.2016 10:15 - 19.10.2016 10:30","9240","9062"
"19.10.2016 10:30 - 19.10.2016 10:45","9258","9092"
"19.10.2016 10:45 - 19.10.2016 11:00","9251","9149"
"19.10.2016 11:00 - 19.10.2016 11:15","9239","9143"
"19.10.2016 11:15 - 19.10.2016 11:30","9229","9186"
"19.10.2016 11:30 - 19.10.2016 11:45","9213","9187"
"19.10.2016 11:45 - 19.10.2016 12:00","9179","9096"
"19.10.2016 12:00 - 19.10.2016 12:15","9031","9031"
"19.10.2016 12:15 - 19.10.2016 12:30","8960","8964"
"19.10.2016 12:30 - 19.10.2016 12:45","8924","8908"
"19.10.2016 12:45 - 19.10.2016 13:00","8904","8896"
"19.10.2016 13:00 - 19.10.2016 13:15","8926","8909"
"19.10.2016 13:15 - 19.10.2016 13:30","8903","8933"
"19.10.2016 13:30 - 19.10.2016 13:45","8872","8916"
"19.10.2016 13:45 - 19.10.2016 14:00","8837","8833"
"19.10.2016 14:00 - 19.10.2016 14:15","8790","8823"
"19.10.2016 14:15 - 19.10.2016 14:30","8781","8895"
"19.10.2016 14:30 - 19.10.2016 14:45","8755","8855"
"19.10.2016 14:45 - 19.10.2016 15:00","8744","8846"
"19.10.2016 15:00 - 19.10.2016 15:15","8730","8864"
"19.10.2016 15:15 - 19.10.2016 15:30","8718","8796"
"19.10.2016 15:30 - 19.10.2016 15:45","8695","8772"
"19.10.2016 15:45 - 19.10.2016 16:00","8700","8802"
"19.10.2016 16:00 - 19.10.2016 16:15","8698","8697"
"19.10.2016 16:15 - 19.10.2016 16:30","8690","8708"
"19.10.2016 16:30 - 19.10.2016 16:45","8697","8743"
"19.10.2016 16:45 - 19.10.2016 17:00","8741","8745"
"19.10.2016 17:00 - 19.10.2016 17:15","8833","8692"
"19.10.2016 17:15 - 19.10.2016 17:30","8923","8775"
"19.10.2016 17:30 - 19.10.2016 17:45","9002","8909"
"19.10.2016 17:45 - 19.10.2016 18:00","9062","8958"
"19.10.2016 18:00 - 19.10.2016 18:15","9126","9070"
"19.10.2016 18:15 - 19.10.2016 18:30","9156","9115"
"19.10.2016 18:30 - 19.10.2016 18:45","9148","9144"
"19.10.2016 18:45 - 19.10.2016 19:00","9122","9068"
"19.10.2016 19:00 - 19.10.2016 19:15","8895","8788"
"19.10.2016 19:15 - 19.10.2016 19:30","8825","8710"
"19.10.2016 19:30 - 19.10.2016 19:45","8764","8662"
"19.10.2016 19:45 - 19.10.2016 20:00","8667","8491"
"19.10.2016 20:00 - 19.10.2016 20:15","8290","8379"
"19.10.2016 20:15 - 19.10.2016 20:30","8190","8231"
"19.10.2016 20:30 - 19.10.2016 20:45","8130","8094"
"19.10.2016 20:45 - 19.10.2016 21:00","8018","7931"
"19.10.2016 21:00 - 19.10.2016 21:15","7701","7758"
