"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"04.10.2017 04:15 - 04.10.2017 04:30","5685","5624"
"04.10.2017 04:30 - 04.10.2017 04:45","5744","5695"
"04.10.2017 04:45 - 04.10.2017 05:00","5765","5780"
"04.10.2017 05:00 - 04.10.2017 05:15","6184","6062"
"04.10.2017 05:15 - 04.10.2017 05:30","6297","6206"
"04.10.2017 05:30 - 04.10.2017 05:45","6420","6460"
"04.10.2017 05:45 - 04.10.2017 06:00","6560","6698"
"04.10.2017 06:00 - 04.10.2017 06:15","7196","7158"
"04.10.2017 06:15 - 04.10.2017 06:30","7420","7522"
"04.10.2017 06:30 - 04.10.2017 06:45","7557","7829"
"04.10.2017 06:45 - 04.10.2017 07:00","7691","7967"
"04.10.2017 07:00 - 04.10.2017 07:15","8133","8253"
"04.10.2017 07:15 - 04.10.2017 07:30","8246","8359"
"04.10.2017 07:30 - 04.10.2017 07:45","8302","8417"
"04.10.2017 07:45 - 04.10.2017 08:00","8356","8470"
"04.10.2017 08:00 - 04.10.2017 08:15","8496","8528"
"04.10.2017 08:15 - 04.10.2017 08:30","8561","8514"
"04.10.2017 08:30 - 04.10.2017 08:45","8597","8532"
"04.10.2017 08:45 - 04.10.2017 09:00","8613","8525"
"04.10.2017 09:00 - 04.10.2017 09:15","8609","8365"
"04.10.2017 09:15 - 04.10.2017 09:30","8643","8380"
"04.10.2017 09:30 - 04.10.2017 09:45","8646","8390"
"04.10.2017 09:45 - 04.10.2017 10:00","8654","8359"
"04.10.2017 10:00 - 04.10.2017 10:15","8626","8342"
"04.10.2017 10:15 - 04.10.2017 10:30","8631","8350"
"04.10.2017 10:30 - 04.10.2017 10:45","8664","8344"
"04.10.2017 10:45 - 04.10.2017 11:00","8677","8382"
"04.10.2017 11:00 - 04.10.2017 11:15","8681","8384"
"04.10.2017 11:15 - 04.10.2017 11:30","8673","8412"
"04.10.2017 11:30 - 04.10.2017 11:45","8679","8426"
"04.10.2017 11:45 - 04.10.2017 12:00","8654","8360"
"04.10.2017 12:00 - 04.10.2017 12:15","8529","8267"
"04.10.2017 12:15 - 04.10.2017 12:30","8454","8133"
"04.10.2017 12:30 - 04.10.2017 12:45","8438","8119"
"04.10.2017 12:45 - 04.10.2017 13:00","8422","8129"
"04.10.2017 13:00 - 04.10.2017 13:15","8451","8147"
"04.10.2017 13:15 - 04.10.2017 13:30","8428","8139"
"04.10.2017 13:30 - 04.10.2017 13:45","8423","8087"
"04.10.2017 13:45 - 04.10.2017 14:00","8395","8013"
"04.10.2017 14:00 - 04.10.2017 14:15","8317","7981"
"04.10.2017 14:15 - 04.10.2017 14:30","8296","8014"
"04.10.2017 14:30 - 04.10.2017 14:45","8253","8001"
"04.10.2017 14:45 - 04.10.2017 15:00","8238","7925"
"04.10.2017 15:00 - 04.10.2017 15:15","8240","7908"
"04.10.2017 15:15 - 04.10.2017 15:30","8235","7938"
"04.10.2017 15:30 - 04.10.2017 15:45","8198","7952"
"04.10.2017 15:45 - 04.10.2017 16:00","8195","7982"
"04.10.2017 16:00 - 04.10.2017 16:15","8218","8007"
"04.10.2017 16:15 - 04.10.2017 16:30","8216","7948"
"04.10.2017 16:30 - 04.10.2017 16:45","8198","7941"
"04.10.2017 16:45 - 04.10.2017 17:00","8223","7934"
"04.10.2017 17:00 - 04.10.2017 17:15","8298","7939"
"04.10.2017 17:15 - 04.10.2017 17:30","8362","7962"
"04.10.2017 17:30 - 04.10.2017 17:45","8380","8043"
"04.10.2017 17:45 - 04.10.2017 18:00","8417","8109"
"04.10.2017 18:00 - 04.10.2017 18:15","8496","8188"
"04.10.2017 18:15 - 04.10.2017 18:30","8519","8308"
"04.10.2017 18:30 - 04.10.2017 18:45","8519","8446"
"04.10.2017 18:45 - 04.10.2017 19:00","8527","8634"
"04.10.2017 19:00 - 04.10.2017 19:15","8393","8558"
"04.10.2017 19:15 - 04.10.2017 19:30","8366","8463"
"04.10.2017 19:30 - 04.10.2017 19:45","8330","8379"
"04.10.2017 19:45 - 04.10.2017 20:00","8266","8294"
"04.10.2017 20:00 - 04.10.2017 20:15","7945","8086"
"04.10.2017 20:15 - 04.10.2017 20:30","7862","7887"
"04.10.2017 20:30 - 04.10.2017 20:45","7799","7788"
"04.10.2017 20:45 - 04.10.2017 21:00","7700","7630"
"04.10.2017 21:00 - 04.10.2017 21:15","7402","7482"
"04.10.2017 21:15 - 04.10.2017 21:30","7291","7329"
"04.10.2017 21:30 - 04.10.2017 21:45","7224","7184"
"04.10.2017 21:45 - 04.10.2017 22:00","7141","7076"
"04.10.2017 22:00 - 04.10.2017 22:15","7095","7052"
"04.10.2017 22:15 - 04.10.2017 22:30","7051","6956"
"04.10.2017 22:30 - 04.10.2017 22:45","6970","6777"
"04.10.2017 22:45 - 04.10.2017 23:00","6895","6663"
"04.10.2017 23:00 - 04.10.2017 23:15","6621","6515"
"04.10.2017 23:15 - 04.10.2017 23:30","6515","6365"
"04.10.2017 23:30 - 04.10.2017 23:45","6434","6308"
"04.10.2017 23:45 - 05.10.2017 00:00","6388","6186"
"05.10.2017 00:00 - 05.10.2017 00:15","6249","6141"
"05.10.2017 00:15 - 05.10.2017 00:30","6121","6079"
"05.10.2017 00:30 - 05.10.2017 00:45","6070","5911"
"05.10.2017 00:45 - 05.10.2017 01:00","6003","5795"
"05.10.2017 01:00 - 05.10.2017 01:15","5848","5771"
"05.10.2017 01:15 - 05.10.2017 01:30","5804","5681"
"05.10.2017 01:30 - 05.10.2017 01:45","5790","5624"
"05.10.2017 01:45 - 05.10.2017 02:00","5754","5608"
"05.10.2017 02:00 - 05.10.2017 02:15","5732","5591"
"05.10.2017 02:15 - 05.10.2017 02:30","5705","5538"
"05.10.2017 02:30 - 05.10.2017 02:45","5672","5486"
"05.10.2017 02:45 - 05.10.2017 03:00","5634","5462"
"05.10.2017 03:00 - 05.10.2017 03:15","5623","5439"
"05.10.2017 03:15 - 05.10.2017 03:30","5583","5409"
"05.10.2017 03:30 - 05.10.2017 03:45","5569","5418"
"05.10.2017 03:45 - 05.10.2017 04:00","5574","5415"
"05.10.2017 04:00 - 05.10.2017 04:15","5700","5486"
"05.10.2017 04:15 - 05.10.2017 04:30","5719","5546"
"05.10.2017 04:30 - 05.10.2017 04:45","5768","5611"
"05.10.2017 04:45 - 05.10.2017 05:00","5797","5693"
"05.10.2017 05:00 - 05.10.2017 05:15","6196","5973"
"05.10.2017 05:15 - 05.10.2017 05:30","6307","6198"
"05.10.2017 05:30 - 05.10.2017 05:45","6428","6413"
"05.10.2017 05:45 - 05.10.2017 06:00","6565","6636"
"05.10.2017 06:00 - 05.10.2017 06:15","7203","6999"
"05.10.2017 06:15 - 05.10.2017 06:30","7417","7390"
"05.10.2017 06:30 - 05.10.2017 06:45","7547","7737"
"05.10.2017 06:45 - 05.10.2017 07:00","7666","8003"
"05.10.2017 07:00 - 05.10.2017 07:15","8133","8331"
"05.10.2017 07:15 - 05.10.2017 07:30","8241","8430"
"05.10.2017 07:30 - 05.10.2017 07:45","8294","8479"
"05.10.2017 07:45 - 05.10.2017 08:00","8348","8532"
"05.10.2017 08:00 - 05.10.2017 08:15","8487","8666"
"05.10.2017 08:15 - 05.10.2017 08:30","8543","8704"
"05.10.2017 08:30 - 05.10.2017 08:45","8594","8634"
"05.10.2017 08:45 - 05.10.2017 09:00","8608","8558"
"05.10.2017 09:00 - 05.10.2017 09:15","8586","8465"
"05.10.2017 09:15 - 05.10.2017 09:30","8618","8522"
"05.10.2017 09:30 - 05.10.2017 09:45","8620","8494"
"05.10.2017 09:45 - 05.10.2017 10:00","8625","8492"
"05.10.2017 10:00 - 05.10.2017 10:15","8604","8424"
"05.10.2017 10:15 - 05.10.2017 10:30","8610","8489"
"05.10.2017 10:30 - 05.10.2017 10:45","8646","8558"
"05.10.2017 10:45 - 05.10.2017 11:00","8660","8552"
"05.10.2017 11:00 - 05.10.2017 11:15","8656","8568"
"05.10.2017 11:15 - 05.10.2017 11:30","8652","8559"
"05.10.2017 11:30 - 05.10.2017 11:45","8655","8513"
"05.10.2017 11:45 - 05.10.2017 12:00","8629","8504"
"05.10.2017 12:00 - 05.10.2017 12:15","8503","8323"
"05.10.2017 12:15 - 05.10.2017 12:30","8430","8173"
"05.10.2017 12:30 - 05.10.2017 12:45","8413","8106"
"05.10.2017 12:45 - 05.10.2017 13:00","8403","8075"
"05.10.2017 13:00 - 05.10.2017 13:15","8440","8126"
"05.10.2017 13:15 - 05.10.2017 13:30","8424","8109"
"05.10.2017 13:30 - 05.10.2017 13:45","8421","8033"
"05.10.2017 13:45 - 05.10.2017 14:00","8396","7956"
"05.10.2017 14:00 - 05.10.2017 14:15","8327","7964"
"05.10.2017 14:15 - 05.10.2017 14:30","8307","7957"
"05.10.2017 14:30 - 05.10.2017 14:45","8261","7934"
"05.10.2017 14:45 - 05.10.2017 15:00","8249","7928"
"05.10.2017 15:00 - 05.10.2017 15:15","8259","7947"
"05.10.2017 15:15 - 05.10.2017 15:30","8259","7961"
"05.10.2017 15:30 - 05.10.2017 15:45","8224","7950"
"05.10.2017 15:45 - 05.10.2017 16:00","8227","7966"
"05.10.2017 16:00 - 05.10.2017 16:15","8249","7951"
"05.10.2017 16:15 - 05.10.2017 16:30","8253","7960"
"05.10.2017 16:30 - 05.10.2017 16:45","8238","7959"
"05.10.2017 16:45 - 05.10.2017 17:00","8261","8005"
"05.10.2017 17:00 - 05.10.2017 17:15","8326","8023"
"05.10.2017 17:15 - 05.10.2017 17:30","8391","8071"
"05.10.2017 17:30 - 05.10.2017 17:45","8415","8150"
"05.10.2017 17:45 - 05.10.2017 18:00","8449","8188"
"05.10.2017 18:00 - 05.10.2017 18:15","8522","8211"
"05.10.2017 18:15 - 05.10.2017 18:30","8543","8320"
"05.10.2017 18:30 - 05.10.2017 18:45","8542","8467"
"05.10.2017 18:45 - 05.10.2017 19:00","8548","8640"
"05.10.2017 19:00 - 05.10.2017 19:15","8419","8522"
"05.10.2017 19:15 - 05.10.2017 19:30","8397","8494"
"05.10.2017 19:30 - 05.10.2017 19:45","8359","8376"
"05.10.2017 19:45 - 05.10.2017 20:00","8301","8248"
"05.10.2017 20:00 - 05.10.2017 20:15","7959","8050"
"05.10.2017 20:15 - 05.10.2017 20:30","7882","7887"
"05.10.2017 20:30 - 05.10.2017 20:45","7820","7761"
"05.10.2017 20:45 - 05.10.2017 21:00","7725","7620"
"05.10.2017 21:00 - 05.10.2017 21:15","7439","7414"
"05.10.2017 21:15 - 05.10.2017 21:30","7328","7227"
"05.10.2017 21:30 - 05.10.2017 21:45","7261","7060"
"05.10.2017 21:45 - 05.10.2017 22:00","7183","6964"
"05.10.2017 22:00 - 05.10.2017 22:15","7121","7069"
"05.10.2017 22:15 - 05.10.2017 22:30","7085","6962"
"05.10.2017 22:30 - 05.10.2017 22:45","7005","6844"
"05.10.2017 22:45 - 05.10.2017 23:00","6934","6719"
"05.10.2017 23:00 - 05.10.2017 23:15","6644","6612"
"05.10.2017 23:15 - 05.10.2017 23:30","6544","6429"
"05.10.2017 23:30 - 05.10.2017 23:45","6463","6258"
"05.10.2017 23:45 - 06.10.2017 00:00","6422","6180"
"06.10.2017 00:00 - 06.10.2017 00:15","6267","6150"
"06.10.2017 00:15 - 06.10.2017 00:30","6186","6010"
"06.10.2017 00:30 - 06.10.2017 00:45","6155","5911"
"06.10.2017 00:45 - 06.10.2017 01:00","6090","5809"
"06.10.2017 01:00 - 06.10.2017 01:15","5924","5818"
"06.10.2017 01:15 - 06.10.2017 01:30","5878","5714"
"06.10.2017 01:30 - 06.10.2017 01:45","5870","5674"
"06.10.2017 01:45 - 06.10.2017 02:00","5848","5606"
"06.10.2017 02:00 - 06.10.2017 02:15","5794","5672"
"06.10.2017 02:15 - 06.10.2017 02:30","5768","5614"
"06.10.2017 02:30 - 06.10.2017 02:45","5728","5557"
"06.10.2017 02:45 - 06.10.2017 03:00","5694","5528"
"06.10.2017 03:00 - 06.10.2017 03:15","5666","5487"
"06.10.2017 03:15 - 06.10.2017 03:30","5640","5476"
"06.10.2017 03:30 - 06.10.2017 03:45","5631","5473"
"06.10.2017 03:45 - 06.10.2017 04:00","5643","5468"
"06.10.2017 04:00 - 06.10.2017 04:15","5762","5526"
"06.10.2017 04:15 - 06.10.2017 04:30","5785","5593"
"06.10.2017 04:30 - 06.10.2017 04:45","5825","5660"
"06.10.2017 04:45 - 06.10.2017 05:00","5871","5810"
"06.10.2017 05:00 - 06.10.2017 05:15","6305","6060"
"06.10.2017 05:15 - 06.10.2017 05:30","6404","6229"
"06.10.2017 05:30 - 06.10.2017 05:45","6524","6460"
"06.10.2017 05:45 - 06.10.2017 06:00","6676","6701"
"06.10.2017 06:00 - 06.10.2017 06:15","7317","7084"
"06.10.2017 06:15 - 06.10.2017 06:30","7531","7465"
"06.10.2017 06:30 - 06.10.2017 06:45","7665","7737"
"06.10.2017 06:45 - 06.10.2017 07:00","7809","7877"
"06.10.2017 07:00 - 06.10.2017 07:15","8238","8221"
"06.10.2017 07:15 - 06.10.2017 07:30","8359","8303"
"06.10.2017 07:30 - 06.10.2017 07:45","8419","8418"
"06.10.2017 07:45 - 06.10.2017 08:00","8470","8522"
"06.10.2017 08:00 - 06.10.2017 08:15","8640","8606"
"06.10.2017 08:15 - 06.10.2017 08:30","8690","8616"
"06.10.2017 08:30 - 06.10.2017 08:45","8731","8636"
"06.10.2017 08:45 - 06.10.2017 09:00","8748","8623"
"06.10.2017 09:00 - 06.10.2017 09:15","8748","8508"
"06.10.2017 09:15 - 06.10.2017 09:30","8776","8506"
"06.10.2017 09:30 - 06.10.2017 09:45","8802","8537"
"06.10.2017 09:45 - 06.10.2017 10:00","8818","8533"
"06.10.2017 10:00 - 06.10.2017 10:15","8790","8514"
"06.10.2017 10:15 - 06.10.2017 10:30","8797","8546"
"06.10.2017 10:30 - 06.10.2017 10:45","8832","8537"
"06.10.2017 10:45 - 06.10.2017 11:00","8849","8579"
"06.10.2017 11:00 - 06.10.2017 11:15","8817","8519"
"06.10.2017 11:15 - 06.10.2017 11:30","8821","8582"
"06.10.2017 11:30 - 06.10.2017 11:45","8835","8571"
"06.10.2017 11:45 - 06.10.2017 12:00","8803","8503"
"06.10.2017 12:00 - 06.10.2017 12:15","8650","8394"
"06.10.2017 12:15 - 06.10.2017 12:30","8567","8339"
"06.10.2017 12:30 - 06.10.2017 12:45","8535","8320"
"06.10.2017 12:45 - 06.10.2017 13:00","8498","8244"
"06.10.2017 13:00 - 06.10.2017 13:15","8433","8271"
"06.10.2017 13:15 - 06.10.2017 13:30","8398","8243"
"06.10.2017 13:30 - 06.10.2017 13:45","8377","8248"
"06.10.2017 13:45 - 06.10.2017 14:00","8352","8175"
"06.10.2017 14:00 - 06.10.2017 14:15","8266","8161"
"06.10.2017 14:15 - 06.10.2017 14:30","8239","8135"
"06.10.2017 14:30 - 06.10.2017 14:45","8195","8107"
"06.10.2017 14:45 - 06.10.2017 15:00","8188","8009"
"06.10.2017 15:00 - 06.10.2017 15:15","8173","7971"
"06.10.2017 15:15 - 06.10.2017 15:30","8165","7970"
"06.10.2017 15:30 - 06.10.2017 15:45","8132","7951"
"06.10.2017 15:45 - 06.10.2017 16:00","8136","7962"
"06.10.2017 16:00 - 06.10.2017 16:15","8209","7940"
"06.10.2017 16:15 - 06.10.2017 16:30","8232","7954"
"06.10.2017 16:30 - 06.10.2017 16:45","8224","7974"
"06.10.2017 16:45 - 06.10.2017 17:00","8259","7968"
"06.10.2017 17:00 - 06.10.2017 17:15","8395","8004"
"06.10.2017 17:15 - 06.10.2017 17:30","8453","8055"
"06.10.2017 17:30 - 06.10.2017 17:45","8461","8131"
"06.10.2017 17:45 - 06.10.2017 18:00","8473","8201"
"06.10.2017 18:00 - 06.10.2017 18:15","8541","8201"
"06.10.2017 18:15 - 06.10.2017 18:30","8535","8266"
"06.10.2017 18:30 - 06.10.2017 18:45","8518","8406"
"06.10.2017 18:45 - 06.10.2017 19:00","8506","8539"
"06.10.2017 19:00 - 06.10.2017 19:15","8331","8380"
"06.10.2017 19:15 - 06.10.2017 19:30","8294","8282"
"06.10.2017 19:30 - 06.10.2017 19:45","8262","8188"
"06.10.2017 19:45 - 06.10.2017 20:00","8209","8082"
"06.10.2017 20:00 - 06.10.2017 20:15","7850","7947"
"06.10.2017 20:15 - 06.10.2017 20:30","7762","7771"
"06.10.2017 20:30 - 06.10.2017 20:45","7701","7582"
"06.10.2017 20:45 - 06.10.2017 21:00","7615","7465"
"06.10.2017 21:00 - 06.10.2017 21:15","7279","7272"
"06.10.2017 21:15 - 06.10.2017 21:30","7184","7140"
"06.10.2017 21:30 - 06.10.2017 21:45","7121","7002"
"06.10.2017 21:45 - 06.10.2017 22:00","7041","6871"
"06.10.2017 22:00 - 06.10.2017 22:15","7038","6935"
"06.10.2017 22:15 - 06.10.2017 22:30","6994","6893"
"06.10.2017 22:30 - 06.10.2017 22:45","6937","6768"
"06.10.2017 22:45 - 06.10.2017 23:00","6858","6589"
"06.10.2017 23:00 - 06.10.2017 23:15","6626","6512"
"06.10.2017 23:15 - 06.10.2017 23:30","6519","6356"
"06.10.2017 23:30 - 06.10.2017 23:45","6449","6192"
"06.10.2017 23:45 - 07.10.2017 00:00","6409","6112"
"07.10.2017 00:00 - 07.10.2017 00:15","6074","6109"
"07.10.2017 00:15 - 07.10.2017 00:30","5985","5931"
"07.10.2017 00:30 - 07.10.2017 00:45","5948","5857"
"07.10.2017 00:45 - 07.10.2017 01:00","5880","5753"
"07.10.2017 01:00 - 07.10.2017 01:15","5740","5690"
"07.10.2017 01:15 - 07.10.2017 01:30","5682","5612"
"07.10.2017 01:30 - 07.10.2017 01:45","5665","5519"
"07.10.2017 01:45 - 07.10.2017 02:00","5634","5521"
"07.10.2017 02:00 - 07.10.2017 02:15","5589","5503"
"07.10.2017 02:15 - 07.10.2017 02:30","5557","5481"
"07.10.2017 02:30 - 07.10.2017 02:45","5504","5444"
"07.10.2017 02:45 - 07.10.2017 03:00","5467","5405"
"07.10.2017 03:00 - 07.10.2017 03:15","5403","5308"
"07.10.2017 03:15 - 07.10.2017 03:30","5372","5281"
"07.10.2017 03:30 - 07.10.2017 03:45","5353","5271"
"07.10.2017 03:45 - 07.10.2017 04:00","5350","5215"
"07.10.2017 04:00 - 07.10.2017 04:15","5383","5286"
"07.10.2017 04:15 - 07.10.2017 04:30","5387","5279"
"07.10.2017 04:30 - 07.10.2017 04:45","5391","5334"
"07.10.2017 04:45 - 07.10.2017 05:00","5397","5374"
"07.10.2017 05:00 - 07.10.2017 05:15","5595","5502"
"07.10.2017 05:15 - 07.10.2017 05:30","5631","5552"
"07.10.2017 05:30 - 07.10.2017 05:45","5671","5632"
"07.10.2017 05:45 - 07.10.2017 06:00","5719","5686"
"07.10.2017 06:00 - 07.10.2017 06:15","5991","5904"
"07.10.2017 06:15 - 07.10.2017 06:30","6073","5982"
"07.10.2017 06:30 - 07.10.2017 06:45","6130","6049"
"07.10.2017 06:45 - 07.10.2017 07:00","6213","6214"
"07.10.2017 07:00 - 07.10.2017 07:15","6513","6418"
"07.10.2017 07:15 - 07.10.2017 07:30","6597","6527"
"07.10.2017 07:30 - 07.10.2017 07:45","6646","6611"
"07.10.2017 07:45 - 07.10.2017 08:00","6713","6710"
"07.10.2017 08:00 - 07.10.2017 08:15","6895","6884"
"07.10.2017 08:15 - 07.10.2017 08:30","6976","6951"
"07.10.2017 08:30 - 07.10.2017 08:45","7055","7001"
"07.10.2017 08:45 - 07.10.2017 09:00","7112","7042"
"07.10.2017 09:00 - 07.10.2017 09:15","7242","7094"
"07.10.2017 09:15 - 07.10.2017 09:30","7270","7101"
"07.10.2017 09:30 - 07.10.2017 09:45","7298","7146"
"07.10.2017 09:45 - 07.10.2017 10:00","7319","7139"
"07.10.2017 10:00 - 07.10.2017 10:15","7340","7178"
"07.10.2017 10:15 - 07.10.2017 10:30","7338","7183"
"07.10.2017 10:30 - 07.10.2017 10:45","7368","7209"
"07.10.2017 10:45 - 07.10.2017 11:00","7388","7258"
"07.10.2017 11:00 - 07.10.2017 11:15","7367","7230"
"07.10.2017 11:15 - 07.10.2017 11:30","7367","7259"
"07.10.2017 11:30 - 07.10.2017 11:45","7385","7281"
"07.10.2017 11:45 - 07.10.2017 12:00","7370","7241"
"07.10.2017 12:00 - 07.10.2017 12:15","7217","7164"
"07.10.2017 12:15 - 07.10.2017 12:30","7144","7039"
"07.10.2017 12:30 - 07.10.2017 12:45","7110","6956"
"07.10.2017 12:45 - 07.10.2017 13:00","7072","6898"
"07.10.2017 13:00 - 07.10.2017 13:15","6987","6891"
"07.10.2017 13:15 - 07.10.2017 13:30","6950","6870"
"07.10.2017 13:30 - 07.10.2017 13:45","6932","6793"
"07.10.2017 13:45 - 07.10.2017 14:00","6904","6710"
"07.10.2017 14:00 - 07.10.2017 14:15","6828","6663"
"07.10.2017 14:15 - 07.10.2017 14:30","6794","6628"
"07.10.2017 14:30 - 07.10.2017 14:45","6783","6640"
"07.10.2017 14:45 - 07.10.2017 15:00","6772","6584"
"07.10.2017 15:00 - 07.10.2017 15:15","6778","6628"
"07.10.2017 15:15 - 07.10.2017 15:30","6767","6591"
"07.10.2017 15:30 - 07.10.2017 15:45","6765","6568"
"07.10.2017 15:45 - 07.10.2017 16:00","6773","6589"
"07.10.2017 16:00 - 07.10.2017 16:15","6877","6506"
"07.10.2017 16:15 - 07.10.2017 16:30","6883","6495"
"07.10.2017 16:30 - 07.10.2017 16:45","6892","6522"
"07.10.2017 16:45 - 07.10.2017 17:00","6947","6587"
"07.10.2017 17:00 - 07.10.2017 17:15","7105","6650"
"07.10.2017 17:15 - 07.10.2017 17:30","7157","6668"
"07.10.2017 17:30 - 07.10.2017 17:45","7173","6760"
"07.10.2017 17:45 - 07.10.2017 18:00","7214","6868"
"07.10.2017 18:00 - 07.10.2017 18:15","7300","6903"
"07.10.2017 18:15 - 07.10.2017 18:30","7294","6978"
"07.10.2017 18:30 - 07.10.2017 18:45","7259","7124"
"07.10.2017 18:45 - 07.10.2017 19:00","7248","7244"
"07.10.2017 19:00 - 07.10.2017 19:15","7126","7131"
"07.10.2017 19:15 - 07.10.2017 19:30","7107","7043"
"07.10.2017 19:30 - 07.10.2017 19:45","7095","6973"
"07.10.2017 19:45 - 07.10.2017 20:00","7064","6918"
"07.10.2017 20:00 - 07.10.2017 20:15","6794","6741"
"07.10.2017 20:15 - 07.10.2017 20:30","6726","6619"
"07.10.2017 20:30 - 07.10.2017 20:45","6682","6601"
"07.10.2017 20:45 - 07.10.2017 21:00","6614","6462"
"07.10.2017 21:00 - 07.10.2017 21:15","6347","6324"
"07.10.2017 21:15 - 07.10.2017 21:30","6278","6218"
"07.10.2017 21:30 - 07.10.2017 21:45","6247","6130"
"07.10.2017 21:45 - 07.10.2017 22:00","6213","6056"
"07.10.2017 22:00 - 07.10.2017 22:15","6324","6147"
"07.10.2017 22:15 - 07.10.2017 22:30","6295","6090"
"07.10.2017 22:30 - 07.10.2017 22:45","6236","5936"
"07.10.2017 22:45 - 07.10.2017 23:00","6177","5852"
"07.10.2017 23:00 - 07.10.2017 23:15","5957","5765"
"07.10.2017 23:15 - 07.10.2017 23:30","5865","5634"
"07.10.2017 23:30 - 07.10.2017 23:45","5799","5471"
"07.10.2017 23:45 - 08.10.2017 00:00","5744","5398"
"08.10.2017 00:00 - 08.10.2017 00:15","5673","5394"
"08.10.2017 00:15 - 08.10.2017 00:30","5574","5261"
"08.10.2017 00:30 - 08.10.2017 00:45","5547","5168"
"08.10.2017 00:45 - 08.10.2017 01:00","5508","5073"
"08.10.2017 01:00 - 08.10.2017 01:15","5351","5041"
"08.10.2017 01:15 - 08.10.2017 01:30","5287","4982"
"08.10.2017 01:30 - 08.10.2017 01:45","5260","4961"
"08.10.2017 01:45 - 08.10.2017 02:00","5234","4912"
"08.10.2017 02:00 - 08.10.2017 02:15","5212","4953"
"08.10.2017 02:15 - 08.10.2017 02:30","5182","4913"
"08.10.2017 02:30 - 08.10.2017 02:45","5149","4820"
"08.10.2017 02:45 - 08.10.2017 03:00","5117","4708"
"08.10.2017 03:00 - 08.10.2017 03:15","5074","4727"
"08.10.2017 03:15 - 08.10.2017 03:30","5028","4670"
"08.10.2017 03:30 - 08.10.2017 03:45","5005","4603"
"08.10.2017 03:45 - 08.10.2017 04:00","4997","4601"
"08.10.2017 04:00 - 08.10.2017 04:15","5020","4643"
"08.10.2017 04:15 - 08.10.2017 04:30","5021","4640"
"08.10.2017 04:30 - 08.10.2017 04:45","5041","4678"
"08.10.2017 04:45 - 08.10.2017 05:00","5027","4671"
"08.10.2017 05:00 - 08.10.2017 05:15","5186","4751"
"08.10.2017 05:15 - 08.10.2017 05:30","5193","4796"
"08.10.2017 05:30 - 08.10.2017 05:45","5212","4838"
"08.10.2017 05:45 - 08.10.2017 06:00","5250","4884"
"08.10.2017 06:00 - 08.10.2017 06:15","5390","4950"
"08.10.2017 06:15 - 08.10.2017 06:30","5470","5030"
"08.10.2017 06:30 - 08.10.2017 06:45","5514","5165"
"08.10.2017 06:45 - 08.10.2017 07:00","5596","5222"
"08.10.2017 07:00 - 08.10.2017 07:15","5859","5432"
"08.10.2017 07:15 - 08.10.2017 07:30","5926","5492"
"08.10.2017 07:30 - 08.10.2017 07:45","5968","5625"
"08.10.2017 07:45 - 08.10.2017 08:00","6023","5724"
"08.10.2017 08:00 - 08.10.2017 08:15","6170","5798"
"08.10.2017 08:15 - 08.10.2017 08:30","6248","5898"
"08.10.2017 08:30 - 08.10.2017 08:45","6299","5998"
"08.10.2017 08:45 - 08.10.2017 09:00","6340","6114"
"08.10.2017 09:00 - 08.10.2017 09:15","6484","6210"
"08.10.2017 09:15 - 08.10.2017 09:30","6535","6309"
"08.10.2017 09:30 - 08.10.2017 09:45","6578","6414"
"08.10.2017 09:45 - 08.10.2017 10:00","6614","6443"
"08.10.2017 10:00 - 08.10.2017 10:15","6701","6473"
"08.10.2017 10:15 - 08.10.2017 10:30","6716","6553"
"08.10.2017 10:30 - 08.10.2017 10:45","6769","6608"
"08.10.2017 10:45 - 08.10.2017 11:00","6800","6652"
"08.10.2017 11:00 - 08.10.2017 11:15","6866","6698"
"08.10.2017 11:15 - 08.10.2017 11:30","6875","6796"
"08.10.2017 11:30 - 08.10.2017 11:45","6896","6807"
"08.10.2017 11:45 - 08.10.2017 12:00","6867","6744"
"08.10.2017 12:00 - 08.10.2017 12:15","6734","6707"
"08.10.2017 12:15 - 08.10.2017 12:30","6656","6578"
"08.10.2017 12:30 - 08.10.2017 12:45","6617","6507"
"08.10.2017 12:45 - 08.10.2017 13:00","6572","6449"
"08.10.2017 13:00 - 08.10.2017 13:15","6484","6382"
"08.10.2017 13:15 - 08.10.2017 13:30","6435","6303"
"08.10.2017 13:30 - 08.10.2017 13:45","6420","6276"
"08.10.2017 13:45 - 08.10.2017 14:00","6396","6169"
"08.10.2017 14:00 - 08.10.2017 14:15","6310","6092"
"08.10.2017 14:15 - 08.10.2017 14:30","6288","6059"
"08.10.2017 14:30 - 08.10.2017 14:45","6242","6025"
"08.10.2017 14:45 - 08.10.2017 15:00","6239","5993"
"08.10.2017 15:00 - 08.10.2017 15:15","6258","5969"
"08.10.2017 15:15 - 08.10.2017 15:30","6250","5960"
"08.10.2017 15:30 - 08.10.2017 15:45","6222","5938"
"08.10.2017 15:45 - 08.10.2017 16:00","6235","5930"
"08.10.2017 16:00 - 08.10.2017 16:15","6381","5966"
"08.10.2017 16:15 - 08.10.2017 16:30","6406","5987"
"08.10.2017 16:30 - 08.10.2017 16:45","6418","6037"
"08.10.2017 16:45 - 08.10.2017 17:00","6481","6064"
