"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"30.03.2016 16:00 - 30.03.2016 16:15","60176","65696"
"30.03.2016 16:15 - 30.03.2016 16:30","60213","65407"
"30.03.2016 16:30 - 30.03.2016 16:45","60196","64734"
"30.03.2016 16:45 - 30.03.2016 17:00","59357","64707"
"30.03.2016 17:00 - 30.03.2016 17:15","59716","64502"
"30.03.2016 17:15 - 30.03.2016 17:30","59313","64391"
"30.03.2016 17:30 - 30.03.2016 17:45","59699","64618"
"30.03.2016 17:45 - 30.03.2016 18:00","59755","64615"
"30.03.2016 18:00 - 30.03.2016 18:15","60027","64278"
"30.03.2016 18:15 - 30.03.2016 18:30","59400","64489"
"30.03.2016 18:30 - 30.03.2016 18:45","60467","64737"
"30.03.2016 18:45 - 30.03.2016 19:00","60935","64611"
"30.03.2016 19:00 - 30.03.2016 19:15","61115","64296"
"30.03.2016 19:15 - 30.03.2016 19:30","61116","64801"
"30.03.2016 19:30 - 30.03.2016 19:45","60588","65121"
"30.03.2016 19:45 - 30.03.2016 20:00","60111","65653"
"30.03.2016 20:00 - 30.03.2016 20:15","59497","65836"
"30.03.2016 20:15 - 30.03.2016 20:30","58698","65390"
"30.03.2016 20:30 - 30.03.2016 20:45","58076","64455"
"30.03.2016 20:45 - 30.03.2016 21:00","57772","63558"
"30.03.2016 21:00 - 30.03.2016 21:15","56675","63208"
"30.03.2016 21:15 - 30.03.2016 21:30","56410","62539"
"30.03.2016 21:30 - 30.03.2016 21:45","55580","61452"
"30.03.2016 21:45 - 30.03.2016 22:00","54671","60484"
"30.03.2016 22:00 - 30.03.2016 22:15","53575","60327"
"30.03.2016 22:15 - 30.03.2016 22:30","52862","59364"
"30.03.2016 22:30 - 30.03.2016 22:45","51502","58349"
"30.03.2016 22:45 - 30.03.2016 23:00","50222","56813"
"30.03.2016 23:00 - 30.03.2016 23:15","49051","55674"
"30.03.2016 23:15 - 30.03.2016 23:30","47957","54437"
"30.03.2016 23:30 - 30.03.2016 23:45","46556","53238"
"30.03.2016 23:45 - 31.03.2016 00:00","46031","51783"
"31.03.2016 00:00 - 31.03.2016 00:15","46143","51422"
"31.03.2016 00:15 - 31.03.2016 00:30","45755","50373"
"31.03.2016 00:30 - 31.03.2016 00:45","45148","49489"
"31.03.2016 00:45 - 31.03.2016 01:00","44596","48661"
"31.03.2016 01:00 - 31.03.2016 01:15","44129","48262"
"31.03.2016 01:15 - 31.03.2016 01:30","43347","47848"
"31.03.2016 01:30 - 31.03.2016 01:45","43216","47371"
"31.03.2016 01:45 - 31.03.2016 02:00","43084","46873"
"31.03.2016 02:00 - 31.03.2016 02:15","42619","46318"
"31.03.2016 02:15 - 31.03.2016 02:30","42689","46194"
"31.03.2016 02:30 - 31.03.2016 02:45","42650","46247"
"31.03.2016 02:45 - 31.03.2016 03:00","42580","46083"
"31.03.2016 03:00 - 31.03.2016 03:15","42405","46107"
"31.03.2016 03:15 - 31.03.2016 03:30","42655","46584"
"31.03.2016 03:30 - 31.03.2016 03:45","42904","46892"
"31.03.2016 03:45 - 31.03.2016 04:00","42874","47198"
"31.03.2016 04:00 - 31.03.2016 04:15","43493","47789"
"31.03.2016 04:15 - 31.03.2016 04:30","43702","48225"
"31.03.2016 04:30 - 31.03.2016 04:45","44069","48703"
"31.03.2016 04:45 - 31.03.2016 05:00","44323","48638"
"31.03.2016 05:00 - 31.03.2016 05:15","45752","50008"
"31.03.2016 05:15 - 31.03.2016 05:30","45838","50997"
"31.03.2016 05:30 - 31.03.2016 05:45","47125","52385"
"31.03.2016 05:45 - 31.03.2016 06:00","48109","53630"
"31.03.2016 06:00 - 31.03.2016 06:15","50618","56071"
"31.03.2016 06:15 - 31.03.2016 06:30","52258","58423"
"31.03.2016 06:30 - 31.03.2016 06:45","54230","59969"
"31.03.2016 06:45 - 31.03.2016 07:00","55294","60720"
"31.03.2016 07:00 - 31.03.2016 07:15","56526","62443"
"31.03.2016 07:15 - 31.03.2016 07:30","57496","63616"
"31.03.2016 07:30 - 31.03.2016 07:45","58899","64532"
"31.03.2016 07:45 - 31.03.2016 08:00","59580","65341"
"31.03.2016 08:00 - 31.03.2016 08:15","60146","66093"
"31.03.2016 08:15 - 31.03.2016 08:30","60781","66711"
"31.03.2016 08:30 - 31.03.2016 08:45","61133","67049"
"31.03.2016 08:45 - 31.03.2016 09:00","61186","67266"
"31.03.2016 09:00 - 31.03.2016 09:15","61373","67087"
"31.03.2016 09:15 - 31.03.2016 09:30","62120","67651"
"31.03.2016 09:30 - 31.03.2016 09:45","62167","68275"
"31.03.2016 09:45 - 31.03.2016 10:00","62338","68687"
"31.03.2016 10:00 - 31.03.2016 10:15","62961","69101"
"31.03.2016 10:15 - 31.03.2016 10:30","63494","69110"
"31.03.2016 10:30 - 31.03.2016 10:45","63813","69282"
"31.03.2016 10:45 - 31.03.2016 11:00","63948","69703"
"31.03.2016 11:00 - 31.03.2016 11:15","64546","69927"
"31.03.2016 11:15 - 31.03.2016 11:30","64967","70123"
"31.03.2016 11:30 - 31.03.2016 11:45","65393","70377"
"31.03.2016 11:45 - 31.03.2016 12:00","64712","70384"
"31.03.2016 12:00 - 31.03.2016 12:15","64972","69851"
"31.03.2016 12:15 - 31.03.2016 12:30","64316","69448"
"31.03.2016 12:30 - 31.03.2016 12:45","64253","69315"
"31.03.2016 12:45 - 31.03.2016 13:00","64168","69446"
"31.03.2016 13:00 - 31.03.2016 13:15","63495","69647"
"31.03.2016 13:15 - 31.03.2016 13:30","63331","69244"
"31.03.2016 13:30 - 31.03.2016 13:45","62683","68345"
"31.03.2016 13:45 - 31.03.2016 14:00","62011","67728"
"31.03.2016 14:00 - 31.03.2016 14:15","61919","67973"
"31.03.2016 14:15 - 31.03.2016 14:30","61576","67843"
"31.03.2016 14:30 - 31.03.2016 14:45","61251","67968"
"31.03.2016 14:45 - 31.03.2016 15:00","61528","67540"
"31.03.2016 15:00 - 31.03.2016 15:15","61151","67735"
"31.03.2016 15:15 - 31.03.2016 15:30","60584","66840"
"31.03.2016 15:30 - 31.03.2016 15:45","60019","66433"
"31.03.2016 15:45 - 31.03.2016 16:00","59391","65474"
"31.03.2016 16:00 - 31.03.2016 16:15","59604","65255"
"31.03.2016 16:15 - 31.03.2016 16:30","59374","64888"
"31.03.2016 16:30 - 31.03.2016 16:45","59264","64718"
"31.03.2016 16:45 - 31.03.2016 17:00","58619","64598"
"31.03.2016 17:00 - 31.03.2016 17:15","58604","64710"
"31.03.2016 17:15 - 31.03.2016 17:30","59112","64873"
"31.03.2016 17:30 - 31.03.2016 17:45","59454","64643"
"31.03.2016 17:45 - 31.03.2016 18:00","59601","64712"
"31.03.2016 18:00 - 31.03.2016 18:15","59397","64697"
"31.03.2016 18:15 - 31.03.2016 18:30","59246","64480"
"31.03.2016 18:30 - 31.03.2016 18:45","59412","64794"
"31.03.2016 18:45 - 31.03.2016 19:00","59781","65048"
"31.03.2016 19:00 - 31.03.2016 19:15","60531","65176"
"31.03.2016 19:15 - 31.03.2016 19:30","60110","65148"
"31.03.2016 19:30 - 31.03.2016 19:45","59717","65548"
"31.03.2016 19:45 - 31.03.2016 20:00","59774","66040"
"31.03.2016 20:00 - 31.03.2016 20:15","59468","66319"
"31.03.2016 20:15 - 31.03.2016 20:30","59302","65531"
"31.03.2016 20:30 - 31.03.2016 20:45","58256","64524"
"31.03.2016 20:45 - 31.03.2016 21:00","57672","63690"
"31.03.2016 21:00 - 31.03.2016 21:15","56593","62991"
"31.03.2016 21:15 - 31.03.2016 21:30","55817","62053"
"31.03.2016 21:30 - 31.03.2016 21:45","54870","61211"
"31.03.2016 21:45 - 31.03.2016 22:00","54067","60588"
"31.03.2016 22:00 - 31.03.2016 22:15","53407","59896"
"31.03.2016 22:15 - 31.03.2016 22:30","52809","58961"
"31.03.2016 22:30 - 31.03.2016 22:45","51780","57847"
"31.03.2016 22:45 - 31.03.2016 23:00","51039","56196"
"31.03.2016 23:00 - 31.03.2016 23:15","49774","55321"
"31.03.2016 23:15 - 31.03.2016 23:30","48648","54252"
"31.03.2016 23:30 - 31.03.2016 23:45","47653","53283"
"31.03.2016 23:45 - 01.04.2016 00:00","47142","52081"
"01.04.2016 00:00 - 01.04.2016 00:15","45841","51420"
"01.04.2016 00:15 - 01.04.2016 00:30","45317","50676"
"01.04.2016 00:30 - 01.04.2016 00:45","44838","50336"
"01.04.2016 00:45 - 01.04.2016 01:00","44279","49612"
"01.04.2016 01:00 - 01.04.2016 01:15","43586","49116"
"01.04.2016 01:15 - 01.04.2016 01:30","43071","48795"
"01.04.2016 01:30 - 01.04.2016 01:45","43049","48548"
"01.04.2016 01:45 - 01.04.2016 02:00","42708","48193"
"01.04.2016 02:00 - 01.04.2016 02:15","42279","47662"
"01.04.2016 02:15 - 01.04.2016 02:30","42171","47372"
"01.04.2016 02:30 - 01.04.2016 02:45","42015","47621"
"01.04.2016 02:45 - 01.04.2016 03:00","41925","47673"
"01.04.2016 03:00 - 01.04.2016 03:15","41803","47421"
"01.04.2016 03:15 - 01.04.2016 03:30","42269","47849"
"01.04.2016 03:30 - 01.04.2016 03:45","42623","47982"
"01.04.2016 03:45 - 01.04.2016 04:00","42474","48259"
"01.04.2016 04:00 - 01.04.2016 04:15","43058","48708"
"01.04.2016 04:15 - 01.04.2016 04:30","42843","49420"
"01.04.2016 04:30 - 01.04.2016 04:45","43283","49964"
"01.04.2016 04:45 - 01.04.2016 05:00","43591","50378"
"01.04.2016 05:00 - 01.04.2016 05:15","45344","51441"
"01.04.2016 05:15 - 01.04.2016 05:30","45405","52260"
"01.04.2016 05:30 - 01.04.2016 05:45","46775","53381"
"01.04.2016 05:45 - 01.04.2016 06:00","47772","54492"
"01.04.2016 06:00 - 01.04.2016 06:15","50298","56970"
"01.04.2016 06:15 - 01.04.2016 06:30","52076","58790"
"01.04.2016 06:30 - 01.04.2016 06:45","53952","60367"
"01.04.2016 06:45 - 01.04.2016 07:00","55219","61481"
"01.04.2016 07:00 - 01.04.2016 07:15","56288","63037"
"01.04.2016 07:15 - 01.04.2016 07:30","57041","63960"
"01.04.2016 07:30 - 01.04.2016 07:45","59130","64985"
"01.04.2016 07:45 - 01.04.2016 08:00","59149","65986"
"01.04.2016 08:00 - 01.04.2016 08:15","60509","67137"
"01.04.2016 08:15 - 01.04.2016 08:30","60935","67694"
"01.04.2016 08:30 - 01.04.2016 08:45","60935","68146"
"01.04.2016 08:45 - 01.04.2016 09:00","61006","68466"
"01.04.2016 09:00 - 01.04.2016 09:15","61332","68481"
"01.04.2016 09:15 - 01.04.2016 09:30","61476","68937"
"01.04.2016 09:30 - 01.04.2016 09:45","61961","69506"
"01.04.2016 09:45 - 01.04.2016 10:00","62115","69815"
"01.04.2016 10:00 - 01.04.2016 10:15","62660","69767"
"01.04.2016 10:15 - 01.04.2016 10:30","62472","70163"
"01.04.2016 10:30 - 01.04.2016 10:45","63376","70440"
"01.04.2016 10:45 - 01.04.2016 11:00","63351","70678"
"01.04.2016 11:00 - 01.04.2016 11:15","63776","70876"
"01.04.2016 11:15 - 01.04.2016 11:30","64439","71050"
"01.04.2016 11:30 - 01.04.2016 11:45","64271","71116"
"01.04.2016 11:45 - 01.04.2016 12:00","64209","70840"
"01.04.2016 12:00 - 01.04.2016 12:15","63968","70151"
"01.04.2016 12:15 - 01.04.2016 12:30","63504","69731"
"01.04.2016 12:30 - 01.04.2016 12:45","63096","69345"
"01.04.2016 12:45 - 01.04.2016 13:00","63227","68758"
"01.04.2016 13:00 - 01.04.2016 13:15","62587","68394"
"01.04.2016 13:15 - 01.04.2016 13:30","62201","67895"
"01.04.2016 13:30 - 01.04.2016 13:45","61960","67386"
"01.04.2016 13:45 - 01.04.2016 14:00","61458","66070"
"01.04.2016 14:00 - 01.04.2016 14:15","60673","65898"
"01.04.2016 14:15 - 01.04.2016 14:30","60333","65723"
"01.04.2016 14:30 - 01.04.2016 14:45","60176","65444"
"01.04.2016 14:45 - 01.04.2016 15:00","59338","64584"
"01.04.2016 15:00 - 01.04.2016 15:15","60712","64711"
"01.04.2016 15:15 - 01.04.2016 15:30","59143","64249"
"01.04.2016 15:30 - 01.04.2016 15:45","58886","63706"
"01.04.2016 15:45 - 01.04.2016 16:00","57584","62966"
"01.04.2016 16:00 - 01.04.2016 16:15","58142","62470"
"01.04.2016 16:15 - 01.04.2016 16:30","58133","62687"
"01.04.2016 16:30 - 01.04.2016 16:45","58408","62185"
"01.04.2016 16:45 - 01.04.2016 17:00","57419","62073"
"01.04.2016 17:00 - 01.04.2016 17:15","57730","61945"
"01.04.2016 17:15 - 01.04.2016 17:30","57559","62108"
"01.04.2016 17:30 - 01.04.2016 17:45","57951","62323"
"01.04.2016 17:45 - 01.04.2016 18:00","58594","62245"
"01.04.2016 18:00 - 01.04.2016 18:15","57874","62028"
"01.04.2016 18:15 - 01.04.2016 18:30","57570","62062"
"01.04.2016 18:30 - 01.04.2016 18:45","58224","62375"
"01.04.2016 18:45 - 01.04.2016 19:00","58429","62400"
"01.04.2016 19:00 - 01.04.2016 19:15","59154","62264"
"01.04.2016 19:15 - 01.04.2016 19:30","58848","62256"
"01.04.2016 19:30 - 01.04.2016 19:45","58344","62578"
"01.04.2016 19:45 - 01.04.2016 20:00","58162","63020"
"01.04.2016 20:00 - 01.04.2016 20:15","57998","63703"
"01.04.2016 20:15 - 01.04.2016 20:30","57664","63811"
"01.04.2016 20:30 - 01.04.2016 20:45","56626","63202"
"01.04.2016 20:45 - 01.04.2016 21:00","56110","62253"
"01.04.2016 21:00 - 01.04.2016 21:15","54791","61331"
"01.04.2016 21:15 - 01.04.2016 21:30","54445","60465"
"01.04.2016 21:30 - 01.04.2016 21:45","53531","59531"
"01.04.2016 21:45 - 01.04.2016 22:00","52703","58777"
"01.04.2016 22:00 - 01.04.2016 22:15","51904","58567"
"01.04.2016 22:15 - 01.04.2016 22:30","51435","57812"
"01.04.2016 22:30 - 01.04.2016 22:45","50609","56676"
"01.04.2016 22:45 - 01.04.2016 23:00","49420","55216"
"01.04.2016 23:00 - 01.04.2016 23:15","48128","54715"
"01.04.2016 23:15 - 01.04.2016 23:30","47132","53821"
"01.04.2016 23:30 - 01.04.2016 23:45","46292","52811"
"01.04.2016 23:45 - 02.04.2016 00:00","45439","51827"
"02.04.2016 00:00 - 02.04.2016 00:15","42903","50131"
"02.04.2016 00:15 - 02.04.2016 00:30","42665","49307"
"02.04.2016 00:30 - 02.04.2016 00:45","41992","48586"
"02.04.2016 00:45 - 02.04.2016 01:00","41488","47505"
"02.04.2016 01:00 - 02.04.2016 01:15","40696","47253"
"02.04.2016 01:15 - 02.04.2016 01:30","40120","46714"
"02.04.2016 01:30 - 02.04.2016 01:45","39900","46163"
"02.04.2016 01:45 - 02.04.2016 02:00","39644","45822"
"02.04.2016 02:00 - 02.04.2016 02:15","39173","45676"
"02.04.2016 02:15 - 02.04.2016 02:30","38847","45256"
"02.04.2016 02:30 - 02.04.2016 02:45","38913","45243"
"02.04.2016 02:45 - 02.04.2016 03:00","38812","44936"
"02.04.2016 03:00 - 02.04.2016 03:15","38699","44786"
"02.04.2016 03:15 - 02.04.2016 03:30","38871","44865"
"02.04.2016 03:30 - 02.04.2016 03:45","38977","44919"
"02.04.2016 03:45 - 02.04.2016 04:00","38825","44959"
"02.04.2016 04:00 - 02.04.2016 04:15","39285","45165"
"02.04.2016 04:15 - 02.04.2016 04:30","38920","45127"
"02.04.2016 04:30 - 02.04.2016 04:45","39154","45582"
"02.04.2016 04:45 - 02.04.2016 05:00","39153","45538"
"02.04.2016 05:00 - 02.04.2016 05:15","39769","45696"
"02.04.2016 05:15 - 02.04.2016 05:30","39476","45623"
"02.04.2016 05:30 - 02.04.2016 05:45","39882","45825"
"02.04.2016 05:45 - 02.04.2016 06:00","40042","46121"
"02.04.2016 06:00 - 02.04.2016 06:15","40637","46561"
"02.04.2016 06:15 - 02.04.2016 06:30","41196","46599"
"02.04.2016 06:30 - 02.04.2016 06:45","41412","47167"
"02.04.2016 06:45 - 02.04.2016 07:00","42072","47292"
"02.04.2016 07:00 - 02.04.2016 07:15","42493","47717"
"02.04.2016 07:15 - 02.04.2016 07:30","43163","48313"
"02.04.2016 07:30 - 02.04.2016 07:45","45204","49499"
"02.04.2016 07:45 - 02.04.2016 08:00","45703","50595"
"02.04.2016 08:00 - 02.04.2016 08:15","46447","51711"
"02.04.2016 08:15 - 02.04.2016 08:30","47170","52779"
"02.04.2016 08:30 - 02.04.2016 08:45","48058","53363"
"02.04.2016 08:45 - 02.04.2016 09:00","48589","54092"
"02.04.2016 09:00 - 02.04.2016 09:15","49345","54925"
"02.04.2016 09:15 - 02.04.2016 09:30","50296","55550"
"02.04.2016 09:30 - 02.04.2016 09:45","50823","56283"
"02.04.2016 09:45 - 02.04.2016 10:00","51499","56883"
"02.04.2016 10:00 - 02.04.2016 10:15","51490","57282"
"02.04.2016 10:15 - 02.04.2016 10:30","52132","57307"
"02.04.2016 10:30 - 02.04.2016 10:45","52379","57652"
"02.04.2016 10:45 - 02.04.2016 11:00","52821","57765"
"02.04.2016 11:00 - 02.04.2016 11:15","53466","58108"
"02.04.2016 11:15 - 02.04.2016 11:30","53676","58047"
"02.04.2016 11:30 - 02.04.2016 11:45","54957","57981"
"02.04.2016 11:45 - 02.04.2016 12:00","53774","57957"
"02.04.2016 12:00 - 02.04.2016 12:15","53206","57008"
"02.04.2016 12:15 - 02.04.2016 12:30","53113","56541"
"02.04.2016 12:30 - 02.04.2016 12:45","52701","56581"
"02.04.2016 12:45 - 02.04.2016 13:00","52289","56152"
"02.04.2016 13:00 - 02.04.2016 13:15","51545","55688"
"02.04.2016 13:15 - 02.04.2016 13:30","50813","54800"
"02.04.2016 13:30 - 02.04.2016 13:45","50931","54239"
"02.04.2016 13:45 - 02.04.2016 14:00","50018","53687"
"02.04.2016 14:00 - 02.04.2016 14:15","49300","53085"
"02.04.2016 14:15 - 02.04.2016 14:30","48588","52635"
"02.04.2016 14:30 - 02.04.2016 14:45","48879","52324"
"02.04.2016 14:45 - 02.04.2016 15:00","48078","52067"
"02.04.2016 15:00 - 02.04.2016 15:15","49183","51751"
"02.04.2016 15:15 - 02.04.2016 15:30","47969","51368"
"02.04.2016 15:30 - 02.04.2016 15:45","47924","51351"
"02.04.2016 15:45 - 02.04.2016 16:00","47601","51082"
"02.04.2016 16:00 - 02.04.2016 16:15","47536","50627"
"02.04.2016 16:15 - 02.04.2016 16:30","48242","50783"
"02.04.2016 16:30 - 02.04.2016 16:45","48385","50987"
"02.04.2016 16:45 - 02.04.2016 17:00","47911","50986"
"02.04.2016 17:00 - 02.04.2016 17:15","48080","50797"
"02.04.2016 17:15 - 02.04.2016 17:30","48391","51156"
"02.04.2016 17:30 - 02.04.2016 17:45","48960","51595"
"02.04.2016 17:45 - 02.04.2016 18:00","48739","51685"
"02.04.2016 18:00 - 02.04.2016 18:15","49150","52035"
"02.04.2016 18:15 - 02.04.2016 18:30","49267","52287"
"02.04.2016 18:30 - 02.04.2016 18:45","49940","52266"
"02.04.2016 18:45 - 02.04.2016 19:00","50234","52339"
"02.04.2016 19:00 - 02.04.2016 19:15","51136","52690"
"02.04.2016 19:15 - 02.04.2016 19:30","51306","52797"
"02.04.2016 19:30 - 02.04.2016 19:45","51058","52917"
"02.04.2016 19:45 - 02.04.2016 20:00","50451","53000"
"02.04.2016 20:00 - 02.04.2016 20:15","50512","53896"
"02.04.2016 20:15 - 02.04.2016 20:30","50234","53893"
"02.04.2016 20:30 - 02.04.2016 20:45","49287","53361"
"02.04.2016 20:45 - 02.04.2016 21:00","48999","52833"
"02.04.2016 21:00 - 02.04.2016 21:15","48038","52206"
"02.04.2016 21:15 - 02.04.2016 21:30","47729","51680"
"02.04.2016 21:30 - 02.04.2016 21:45","47564","50624"
"02.04.2016 21:45 - 02.04.2016 22:00","47394","50322"
"02.04.2016 22:00 - 02.04.2016 22:15","47083","50748"
"02.04.2016 22:15 - 02.04.2016 22:30","46631","50106"
"02.04.2016 22:30 - 02.04.2016 22:45","45550","49167"
"02.04.2016 22:45 - 02.04.2016 23:00","45133","48592"
"02.04.2016 23:00 - 02.04.2016 23:15","43864","47791"
"02.04.2016 23:15 - 02.04.2016 23:30","43269","46944"
"02.04.2016 23:30 - 02.04.2016 23:45","42216","46227"
"02.04.2016 23:45 - 03.04.2016 00:00","41252","45238"
"03.04.2016 00:00 - 03.04.2016 00:15","40949","44219"
"03.04.2016 00:15 - 03.04.2016 00:30","40688","43314"
"03.04.2016 00:30 - 03.04.2016 00:45","40160","42625"
"03.04.2016 00:45 - 03.04.2016 01:00","39625","42074"
"03.04.2016 01:00 - 03.04.2016 01:15","39006","41247"
"03.04.2016 01:15 - 03.04.2016 01:30","38504","40700"
"03.04.2016 01:30 - 03.04.2016 01:45","38230","40361"
"03.04.2016 01:45 - 03.04.2016 02:00","37943","39848"
"03.04.2016 02:00 - 03.04.2016 02:15","37586","39406"
"03.04.2016 02:15 - 03.04.2016 02:30","37445","39168"
"03.04.2016 02:30 - 03.04.2016 02:45","37464","39031"
"03.04.2016 02:45 - 03.04.2016 03:00","37352","38999"
"03.04.2016 03:00 - 03.04.2016 03:15","37089","38562"
"03.04.2016 03:15 - 03.04.2016 03:30","37316","38561"
"03.04.2016 03:30 - 03.04.2016 03:45","37488","38643"
"03.04.2016 03:45 - 03.04.2016 04:00","37340","38593"
"03.04.2016 04:00 - 03.04.2016 04:15","37730","38868"
"03.04.2016 04:15 - 03.04.2016 04:30","37493","38935"
"03.04.2016 04:30 - 03.04.2016 04:45","37672","39422"
"03.04.2016 04:45 - 03.04.2016 05:00","37602","39356"
"03.04.2016 05:00 - 03.04.2016 05:15","38093","39582"
"03.04.2016 05:15 - 03.04.2016 05:30","37814","39579"
"03.04.2016 05:30 - 03.04.2016 05:45","38003","39432"
"03.04.2016 05:45 - 03.04.2016 06:00","38121","39229"
"03.04.2016 06:00 - 03.04.2016 06:15","38249","39120"
"03.04.2016 06:15 - 03.04.2016 06:30","38515","39268"
"03.04.2016 06:30 - 03.04.2016 06:45","38970","39340"
"03.04.2016 06:45 - 03.04.2016 07:00","38878","39338"
"03.04.2016 07:00 - 03.04.2016 07:15","39118","39659"
"03.04.2016 07:15 - 03.04.2016 07:30","39659","40014"
"03.04.2016 07:30 - 03.04.2016 07:45","40909","40852"
"03.04.2016 07:45 - 03.04.2016 08:00","41664","42039"
"03.04.2016 08:00 - 03.04.2016 08:15","42358","43227"
"03.04.2016 08:15 - 03.04.2016 08:30","43216","44021"
"03.04.2016 08:30 - 03.04.2016 08:45","43952","45103"
"03.04.2016 08:45 - 03.04.2016 09:00","44490","45927"
"03.04.2016 09:00 - 03.04.2016 09:15","45475","47022"
"03.04.2016 09:15 - 03.04.2016 09:30","46644","47682"
"03.04.2016 09:30 - 03.04.2016 09:45","47195","48491"
"03.04.2016 09:45 - 03.04.2016 10:00","47833","49070"
"03.04.2016 10:00 - 03.04.2016 10:15","48095","49887"
"03.04.2016 10:15 - 03.04.2016 10:30","49126","50540"
"03.04.2016 10:30 - 03.04.2016 10:45","49608","50980"
"03.04.2016 10:45 - 03.04.2016 11:00","50206","51493"
"03.04.2016 11:00 - 03.04.2016 11:15","50591","52141"
"03.04.2016 11:15 - 03.04.2016 11:30","51254","52610"
"03.04.2016 11:30 - 03.04.2016 11:45","51911","52772"
"03.04.2016 11:45 - 03.04.2016 12:00","51041","52372"
"03.04.2016 12:00 - 03.04.2016 12:15","51409","52160"
"03.04.2016 12:15 - 03.04.2016 12:30","51117","51638"
"03.04.2016 12:30 - 03.04.2016 12:45","50740","51051"
"03.04.2016 12:45 - 03.04.2016 13:00","49908","50039"
"03.04.2016 13:00 - 03.04.2016 13:15","49376","50475"
"03.04.2016 13:15 - 03.04.2016 13:30","48630","49846"
"03.04.2016 13:30 - 03.04.2016 13:45","48411","49412"
"03.04.2016 13:45 - 03.04.2016 14:00","47574","48579"
"03.04.2016 14:00 - 03.04.2016 14:15","46715","47983"
"03.04.2016 14:15 - 03.04.2016 14:30","46129","47435"
"03.04.2016 14:30 - 03.04.2016 14:45","46827","47081"
"03.04.2016 14:45 - 03.04.2016 15:00","45425","46575"
"03.04.2016 15:00 - 03.04.2016 15:15","46910","46278"
"03.04.2016 15:15 - 03.04.2016 15:30","45705","46225"
"03.04.2016 15:30 - 03.04.2016 15:45","45285","45933"
"03.04.2016 15:45 - 03.04.2016 16:00","45239","45824"
"03.04.2016 16:00 - 03.04.2016 16:15","44573","45756"
"03.04.2016 16:15 - 03.04.2016 16:30","45449","45748"
"03.04.2016 16:30 - 03.04.2016 16:45","45531","45963"
"03.04.2016 16:45 - 03.04.2016 17:00","44842","45950"
"03.04.2016 17:00 - 03.04.2016 17:15","45377","46478"
"03.04.2016 17:15 - 03.04.2016 17:30","45575","47102"
"03.04.2016 17:30 - 03.04.2016 17:45","46785","47454"
"03.04.2016 17:45 - 03.04.2016 18:00","46484","48105"
"03.04.2016 18:00 - 03.04.2016 18:15","46810","49595"
"03.04.2016 18:15 - 03.04.2016 18:30","47224","49523"
"03.04.2016 18:30 - 03.04.2016 18:45","47758","49724"
"03.04.2016 18:45 - 03.04.2016 19:00","47755","50016"
"03.04.2016 19:00 - 03.04.2016 19:15","49214","50570"
"03.04.2016 19:15 - 03.04.2016 19:30","49342","50754"
"03.04.2016 19:30 - 03.04.2016 19:45","48867","51445"
