"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"24.11.2018 00:00 - 24.11.2018 00:15","50295","52972"
"24.11.2018 00:15 - 24.11.2018 00:30","49254","52133"
"24.11.2018 00:30 - 24.11.2018 00:45","48737","51742"
"24.11.2018 00:45 - 24.11.2018 01:00","48186","51280"
"24.11.2018 01:00 - 24.11.2018 01:15","47512","50652"
"24.11.2018 01:15 - 24.11.2018 01:30","46899","49943"
"24.11.2018 01:30 - 24.11.2018 01:45","46725","49669"
"24.11.2018 01:45 - 24.11.2018 02:00","46271","49314"
"24.11.2018 02:00 - 24.11.2018 02:15","46091","48549"
"24.11.2018 02:15 - 24.11.2018 02:30","45742","48112"
"24.11.2018 02:30 - 24.11.2018 02:45","45837","47966"
"24.11.2018 02:45 - 24.11.2018 03:00","45792","47997"
"24.11.2018 03:00 - 24.11.2018 03:15","45714","48233"
"24.11.2018 03:15 - 24.11.2018 03:30","45691","48359"
"24.11.2018 03:30 - 24.11.2018 03:45","45522","48293"
"24.11.2018 03:45 - 24.11.2018 04:00","45403","48198"
"24.11.2018 04:00 - 24.11.2018 04:15","45742","48326"
"24.11.2018 04:15 - 24.11.2018 04:30","45614","48411"
"24.11.2018 04:30 - 24.11.2018 04:45","45627","48522"
"24.11.2018 04:45 - 24.11.2018 05:00","45677","48307"
"24.11.2018 05:00 - 24.11.2018 05:15","45852","48786"
"24.11.2018 05:15 - 24.11.2018 05:30","45702","48671"
"24.11.2018 05:30 - 24.11.2018 05:45","45941","48739"
"24.11.2018 05:45 - 24.11.2018 06:00","46216","48524"
"24.11.2018 06:00 - 24.11.2018 06:15","46400","48901"
"24.11.2018 06:15 - 24.11.2018 06:30","47323","49215"
"24.11.2018 06:30 - 24.11.2018 06:45","48015","49893"
"24.11.2018 06:45 - 24.11.2018 07:00","48736","50591"
"24.11.2018 07:00 - 24.11.2018 07:15","49874","51917"
"24.11.2018 07:15 - 24.11.2018 07:30","50367","52524"
"24.11.2018 07:30 - 24.11.2018 07:45","51593","53448"
"24.11.2018 07:45 - 24.11.2018 08:00","52249","54243"
"24.11.2018 08:00 - 24.11.2018 08:15","53299","55415"
"24.11.2018 08:15 - 24.11.2018 08:30","54100","56323"
"24.11.2018 08:30 - 24.11.2018 08:45","54992","57024"
"24.11.2018 08:45 - 24.11.2018 09:00","55591","57752"
"24.11.2018 09:00 - 24.11.2018 09:15","55945","58344"
"24.11.2018 09:15 - 24.11.2018 09:30","56981","59073"
"24.11.2018 09:30 - 24.11.2018 09:45","57226","59684"
"24.11.2018 09:45 - 24.11.2018 10:00","57689","60025"
"24.11.2018 10:00 - 24.11.2018 10:15","58028","60425"
"24.11.2018 10:15 - 24.11.2018 10:30","58059","60732"
"24.11.2018 10:30 - 24.11.2018 10:45","58199","60766"
"24.11.2018 10:45 - 24.11.2018 11:00","58298","60848"
"24.11.2018 11:00 - 24.11.2018 11:15","58655","61012"
"24.11.2018 11:15 - 24.11.2018 11:30","59059","61377"
"24.11.2018 11:30 - 24.11.2018 11:45","59308","61634"
"24.11.2018 11:45 - 24.11.2018 12:00","58871","61437"
"24.11.2018 12:00 - 24.11.2018 12:15","58568","61169"
"24.11.2018 12:15 - 24.11.2018 12:30","58499","60707"
"24.11.2018 12:30 - 24.11.2018 12:45","58022","60673"
"24.11.2018 12:45 - 24.11.2018 13:00","57730","60436"
"24.11.2018 13:00 - 24.11.2018 13:15","57252","59975"
"24.11.2018 13:15 - 24.11.2018 13:30","56546","59476"
"24.11.2018 13:30 - 24.11.2018 13:45","55954","59097"
"24.11.2018 13:45 - 24.11.2018 14:00","55442","58785"
"24.11.2018 14:00 - 24.11.2018 14:15","55170","58567"
"24.11.2018 14:15 - 24.11.2018 14:30","54675","58107"
"24.11.2018 14:30 - 24.11.2018 14:45","54547","57794"
"24.11.2018 14:45 - 24.11.2018 15:00","54933","57854"
"24.11.2018 15:00 - 24.11.2018 15:15","55159","58060"
"24.11.2018 15:15 - 24.11.2018 15:30","54578","57945"
"24.11.2018 15:30 - 24.11.2018 15:45","54736","58028"
"24.11.2018 15:45 - 24.11.2018 16:00","54736","58144"
"24.11.2018 16:00 - 24.11.2018 16:15","55224","58694"
"24.11.2018 16:15 - 24.11.2018 16:30","55605","59209"
"24.11.2018 16:30 - 24.11.2018 16:45","56326","60200"
"24.11.2018 16:45 - 24.11.2018 17:00","57005","61093"
"24.11.2018 17:00 - 24.11.2018 17:15","58513","61919"
"24.11.2018 17:15 - 24.11.2018 17:30","59371","62155"
"24.11.2018 17:30 - 24.11.2018 17:45","59905","62505"
"24.11.2018 17:45 - 24.11.2018 18:00","60204","62223"
"24.11.2018 18:00 - 24.11.2018 18:15","60350","62165"
"24.11.2018 18:15 - 24.11.2018 18:30","60291","61817"
"24.11.2018 18:30 - 24.11.2018 18:45","60098","61739"
"24.11.2018 18:45 - 24.11.2018 19:00","59395","61398"
"24.11.2018 19:00 - 24.11.2018 19:15","59055","60587"
"24.11.2018 19:15 - 24.11.2018 19:30","58468","59910"
"24.11.2018 19:30 - 24.11.2018 19:45","58293","59474"
"24.11.2018 19:45 - 24.11.2018 20:00","57373","58694"
"24.11.2018 20:00 - 24.11.2018 20:15","56662","57687"
"24.11.2018 20:15 - 24.11.2018 20:30","55672","56428"
"24.11.2018 20:30 - 24.11.2018 20:45","54777","55394"
"24.11.2018 20:45 - 24.11.2018 21:00","54176","54995"
"24.11.2018 21:00 - 24.11.2018 21:15","53406","54596"
"24.11.2018 21:15 - 24.11.2018 21:30","52929","54116"
"24.11.2018 21:30 - 24.11.2018 21:45","52936","53359"
"24.11.2018 21:45 - 24.11.2018 22:00","52690","53182"
"24.11.2018 22:00 - 24.11.2018 22:15","53132","53601"
"24.11.2018 22:15 - 24.11.2018 22:30","51730","53072"
"24.11.2018 22:30 - 24.11.2018 22:45","51395","52209"
"24.11.2018 22:45 - 24.11.2018 23:00","50231","51692"
"24.11.2018 23:00 - 24.11.2018 23:15","49468","50485"
"24.11.2018 23:15 - 24.11.2018 23:30","48438","49729"
"24.11.2018 23:30 - 24.11.2018 23:45","47377","48908"
"24.11.2018 23:45 - 25.11.2018 00:00","46810","48419"
"25.11.2018 00:00 - 25.11.2018 00:15","47045","47984"
"25.11.2018 00:15 - 25.11.2018 00:30","46270","47088"
"25.11.2018 00:30 - 25.11.2018 00:45","45752","46757"
"25.11.2018 00:45 - 25.11.2018 01:00","45175","46052"
"25.11.2018 01:00 - 25.11.2018 01:15","44704","45382"
"25.11.2018 01:15 - 25.11.2018 01:30","44199","44817"
"25.11.2018 01:30 - 25.11.2018 01:45","43967","44426"
"25.11.2018 01:45 - 25.11.2018 02:00","43594","44153"
"25.11.2018 02:00 - 25.11.2018 02:15","43305","44026"
"25.11.2018 02:15 - 25.11.2018 02:30","43016","43809"
"25.11.2018 02:30 - 25.11.2018 02:45","42917","43657"
"25.11.2018 02:45 - 25.11.2018 03:00","42894","43378"
"25.11.2018 03:00 - 25.11.2018 03:15","42908","43440"
"25.11.2018 03:15 - 25.11.2018 03:30","42841","43652"
"25.11.2018 03:30 - 25.11.2018 03:45","42758","43645"
"25.11.2018 03:45 - 25.11.2018 04:00","42735","43519"
"25.11.2018 04:00 - 25.11.2018 04:15","42850","43778"
"25.11.2018 04:15 - 25.11.2018 04:30","42858","43922"
"25.11.2018 04:30 - 25.11.2018 04:45","42870","43979"
"25.11.2018 04:45 - 25.11.2018 05:00","42802","43930"
"25.11.2018 05:00 - 25.11.2018 05:15","42990","44144"
"25.11.2018 05:15 - 25.11.2018 05:30","42871","43868"
"25.11.2018 05:30 - 25.11.2018 05:45","42909","43640"
"25.11.2018 05:45 - 25.11.2018 06:00","42914","43229"
"25.11.2018 06:00 - 25.11.2018 06:15","42842","43145"
"25.11.2018 06:15 - 25.11.2018 06:30","43381","43335"
"25.11.2018 06:30 - 25.11.2018 06:45","43878","43416"
"25.11.2018 06:45 - 25.11.2018 07:00","44407","43570"
"25.11.2018 07:00 - 25.11.2018 07:15","44914","44191"
"25.11.2018 07:15 - 25.11.2018 07:30","45312","44534"
"25.11.2018 07:30 - 25.11.2018 07:45","46421","45129"
"25.11.2018 07:45 - 25.11.2018 08:00","47240","45897"
"25.11.2018 08:00 - 25.11.2018 08:15","48243","47009"
"25.11.2018 08:15 - 25.11.2018 08:30","48770","47917"
"25.11.2018 08:30 - 25.11.2018 08:45","49856","48900"
"25.11.2018 08:45 - 25.11.2018 09:00","50581","49788"
"25.11.2018 09:00 - 25.11.2018 09:15","51295","50783"
"25.11.2018 09:15 - 25.11.2018 09:30","52340","51704"
"25.11.2018 09:30 - 25.11.2018 09:45","52711","52163"
"25.11.2018 09:45 - 25.11.2018 10:00","53197","52814"
"25.11.2018 10:00 - 25.11.2018 10:15","53853","53691"
"25.11.2018 10:15 - 25.11.2018 10:30","54226","54337"
"25.11.2018 10:30 - 25.11.2018 10:45","54370","55126"
"25.11.2018 10:45 - 25.11.2018 11:00","54939","55535"
"25.11.2018 11:00 - 25.11.2018 11:15","55307","56129"
"25.11.2018 11:15 - 25.11.2018 11:30","55902","56949"
"25.11.2018 11:30 - 25.11.2018 11:45","56409","57617"
"25.11.2018 11:45 - 25.11.2018 12:00","56149","57473"
"25.11.2018 12:00 - 25.11.2018 12:15","55627","57571"
"25.11.2018 12:15 - 25.11.2018 12:30","55778","57329"
"25.11.2018 12:30 - 25.11.2018 12:45","54978","56913"
"25.11.2018 12:45 - 25.11.2018 13:00","54634","56166"
"25.11.2018 13:00 - 25.11.2018 13:15","54355","55831"
"25.11.2018 13:15 - 25.11.2018 13:30","53676","55179"
"25.11.2018 13:30 - 25.11.2018 13:45","53533","55064"
"25.11.2018 13:45 - 25.11.2018 14:00","52833","54163"
"25.11.2018 14:00 - 25.11.2018 14:15","52636","54083"
"25.11.2018 14:15 - 25.11.2018 14:30","51940","53980"
"25.11.2018 14:30 - 25.11.2018 14:45","51984","53838"
"25.11.2018 14:45 - 25.11.2018 15:00","52330","53695"
"25.11.2018 15:00 - 25.11.2018 15:15","52390","53847"
"25.11.2018 15:15 - 25.11.2018 15:30","51944","53874"
"25.11.2018 15:30 - 25.11.2018 15:45","52121","54041"
"25.11.2018 15:45 - 25.11.2018 16:00","52209","54166"
"25.11.2018 16:00 - 25.11.2018 16:15","52982","54665"
"25.11.2018 16:15 - 25.11.2018 16:30","53471","55460"
"25.11.2018 16:30 - 25.11.2018 16:45","54037","56587"
"25.11.2018 16:45 - 25.11.2018 17:00","55144","57992"
"25.11.2018 17:00 - 25.11.2018 17:15","56750","58920"
"25.11.2018 17:15 - 25.11.2018 17:30","57215","59508"
"25.11.2018 17:30 - 25.11.2018 17:45","57981","59779"
"25.11.2018 17:45 - 25.11.2018 18:00","58173","60290"
"25.11.2018 18:00 - 25.11.2018 18:15","58379","60452"
"25.11.2018 18:15 - 25.11.2018 18:30","58282","60233"
"25.11.2018 18:30 - 25.11.2018 18:45","58228","59865"
"25.11.2018 18:45 - 25.11.2018 19:00","57705","59765"
"25.11.2018 19:00 - 25.11.2018 19:15","57595","59372"
"25.11.2018 19:15 - 25.11.2018 19:30","57284","58659"
"25.11.2018 19:30 - 25.11.2018 19:45","56976","58279"
"25.11.2018 19:45 - 25.11.2018 20:00","56068","57829"
"25.11.2018 20:00 - 25.11.2018 20:15","55618","57176"
"25.11.2018 20:15 - 25.11.2018 20:30","54777","56305"
"25.11.2018 20:30 - 25.11.2018 20:45","53774","55349"
"25.11.2018 20:45 - 25.11.2018 21:00","53519","54507"
"25.11.2018 21:00 - 25.11.2018 21:15","52690","54419"
"25.11.2018 21:15 - 25.11.2018 21:30","52406","54222"
"25.11.2018 21:30 - 25.11.2018 21:45","52518","53933"
"25.11.2018 21:45 - 25.11.2018 22:00","52537","53866"
"25.11.2018 22:00 - 25.11.2018 22:15","53054","54728"
"25.11.2018 22:15 - 25.11.2018 22:30","51991","54554"
"25.11.2018 22:30 - 25.11.2018 22:45","51832","53885"
"25.11.2018 22:45 - 25.11.2018 23:00","50635","53360"
"25.11.2018 23:00 - 25.11.2018 23:15","49860","52441"
"25.11.2018 23:15 - 25.11.2018 23:30","48980","51488"
"25.11.2018 23:30 - 25.11.2018 23:45","47932","50931"
"25.11.2018 23:45 - 26.11.2018 00:00","47342","50066"
"26.11.2018 00:00 - 26.11.2018 00:15","48604","49276"
"26.11.2018 00:15 - 26.11.2018 00:30","47969","48770"
"26.11.2018 00:30 - 26.11.2018 00:45","47448","48747"
"26.11.2018 00:45 - 26.11.2018 01:00","47087","48048"
"26.11.2018 01:00 - 26.11.2018 01:15","46818","47734"
"26.11.2018 01:15 - 26.11.2018 01:30","46127","47471"
"26.11.2018 01:30 - 26.11.2018 01:45","46286","47309"
"26.11.2018 01:45 - 26.11.2018 02:00","45955","47212"
"26.11.2018 02:00 - 26.11.2018 02:15","45755","46806"
"26.11.2018 02:15 - 26.11.2018 02:30","45496","46882"
"26.11.2018 02:30 - 26.11.2018 02:45","45819","46831"
"26.11.2018 02:45 - 26.11.2018 03:00","45815","46779"
"26.11.2018 03:00 - 26.11.2018 03:15","45799","46689"
"26.11.2018 03:15 - 26.11.2018 03:30","45863","46900"
"26.11.2018 03:30 - 26.11.2018 03:45","46016","47233"
"26.11.2018 03:45 - 26.11.2018 04:00","46418","47544"
"26.11.2018 04:00 - 26.11.2018 04:15","47072","48378"
"26.11.2018 04:15 - 26.11.2018 04:30","47323","48985"
"26.11.2018 04:30 - 26.11.2018 04:45","47879","49563"
"26.11.2018 04:45 - 26.11.2018 05:00","48502","50289"
"26.11.2018 05:00 - 26.11.2018 05:15","49679","51948"
"26.11.2018 05:15 - 26.11.2018 05:30","50459","52929"
"26.11.2018 05:30 - 26.11.2018 05:45","51914","54202"
"26.11.2018 05:45 - 26.11.2018 06:00","53598","55644"
"26.11.2018 06:00 - 26.11.2018 06:15","56434","58727"
"26.11.2018 06:15 - 26.11.2018 06:30","59315","61353"
"26.11.2018 06:30 - 26.11.2018 06:45","61198","63644"
"26.11.2018 06:45 - 26.11.2018 07:00","62780","65907"
"26.11.2018 07:00 - 26.11.2018 07:15","64785","67377"
"26.11.2018 07:15 - 26.11.2018 07:30","65470","68511"
"26.11.2018 07:30 - 26.11.2018 07:45","66168","69268"
"26.11.2018 07:45 - 26.11.2018 08:00","66728","69580"
"26.11.2018 08:00 - 26.11.2018 08:15","68195","70385"
"26.11.2018 08:15 - 26.11.2018 08:30","68172","70880"
"26.11.2018 08:30 - 26.11.2018 08:45","68541","71125"
"26.11.2018 08:45 - 26.11.2018 09:00","68820","71259"
"26.11.2018 09:00 - 26.11.2018 09:15","68366","71116"
"26.11.2018 09:15 - 26.11.2018 09:30","69101","71487"
"26.11.2018 09:30 - 26.11.2018 09:45","69045","71736"
"26.11.2018 09:45 - 26.11.2018 10:00","69525","71986"
"26.11.2018 10:00 - 26.11.2018 10:15","70011","72232"
"26.11.2018 10:15 - 26.11.2018 10:30","70020","72243"
"26.11.2018 10:30 - 26.11.2018 10:45","70443","72359"
"26.11.2018 10:45 - 26.11.2018 11:00","70544","72429"
"26.11.2018 11:00 - 26.11.2018 11:15","71037","72449"
"26.11.2018 11:15 - 26.11.2018 11:30","71573","72750"
"26.11.2018 11:30 - 26.11.2018 11:45","71719","72925"
"26.11.2018 11:45 - 26.11.2018 12:00","72143","73009"
"26.11.2018 12:00 - 26.11.2018 12:15","70766","72513"
"26.11.2018 12:15 - 26.11.2018 12:30","70885","72110"
"26.11.2018 12:30 - 26.11.2018 12:45","70917","71947"
"26.11.2018 12:45 - 26.11.2018 13:00","70622","71794"
"26.11.2018 13:00 - 26.11.2018 13:15","70695","71907"
"26.11.2018 13:15 - 26.11.2018 13:30","70320","71766"
"26.11.2018 13:30 - 26.11.2018 13:45","69540","71314"
"26.11.2018 13:45 - 26.11.2018 14:00","69258","70677"
"26.11.2018 14:00 - 26.11.2018 14:15","69199","70642"
"26.11.2018 14:15 - 26.11.2018 14:30","69008","70628"
"26.11.2018 14:30 - 26.11.2018 14:45","68887","70856"
"26.11.2018 14:45 - 26.11.2018 15:00","67938","70720"
"26.11.2018 15:00 - 26.11.2018 15:15","66957","70925"
"26.11.2018 15:15 - 26.11.2018 15:30","68323","70563"
"26.11.2018 15:30 - 26.11.2018 15:45","68109","70582"
"26.11.2018 15:45 - 26.11.2018 16:00","67756","70675"
"26.11.2018 16:00 - 26.11.2018 16:15","68026","70761"
"26.11.2018 16:15 - 26.11.2018 16:30","67069","71194"
"26.11.2018 16:30 - 26.11.2018 16:45","68007","71811"
"26.11.2018 16:45 - 26.11.2018 17:00","68970","72619"
"26.11.2018 17:00 - 26.11.2018 17:15","69892","73043"
"26.11.2018 17:15 - 26.11.2018 17:30","70179","73141"
"26.11.2018 17:30 - 26.11.2018 17:45","70262","73557"
"26.11.2018 17:45 - 26.11.2018 18:00","70708","73330"
"26.11.2018 18:00 - 26.11.2018 18:15","70488","72900"
"26.11.2018 18:15 - 26.11.2018 18:30","69963","72546"
"26.11.2018 18:30 - 26.11.2018 18:45","70209","72235"
"26.11.2018 18:45 - 26.11.2018 19:00","69617","72099"
"26.11.2018 19:00 - 26.11.2018 19:15","69290","71525"
"26.11.2018 19:15 - 26.11.2018 19:30","68802","71065"
"26.11.2018 19:30 - 26.11.2018 19:45","68694","70512"
"26.11.2018 19:45 - 26.11.2018 20:00","67729","69614"
"26.11.2018 20:00 - 26.11.2018 20:15","66706","68200"
"26.11.2018 20:15 - 26.11.2018 20:30","65128","66840"
"26.11.2018 20:30 - 26.11.2018 20:45","64479","66038"
"26.11.2018 20:45 - 26.11.2018 21:00","63907","64899"
"26.11.2018 21:00 - 26.11.2018 21:15","62429","64145"
"26.11.2018 21:15 - 26.11.2018 21:30","61979","63428"
"26.11.2018 21:30 - 26.11.2018 21:45","62019","62552"
"26.11.2018 21:45 - 26.11.2018 22:00","60521","61522"
"26.11.2018 22:00 - 26.11.2018 22:15","60615","61660"
"26.11.2018 22:15 - 26.11.2018 22:30","58810","60779"
"26.11.2018 22:30 - 26.11.2018 22:45","58543","59565"
"26.11.2018 22:45 - 26.11.2018 23:00","57074","58601"
"26.11.2018 23:00 - 26.11.2018 23:15","56189","57461"
"26.11.2018 23:15 - 26.11.2018 23:30","55019","56493"
"26.11.2018 23:30 - 26.11.2018 23:45","53456","55418"
"26.11.2018 23:45 - 27.11.2018 00:00","52826","54723"
"27.11.2018 00:00 - 27.11.2018 00:15","52893","53744"
"27.11.2018 00:15 - 27.11.2018 00:30","52277","53116"
"27.11.2018 00:30 - 27.11.2018 00:45","51838","53128"
"27.11.2018 00:45 - 27.11.2018 01:00","51399","52296"
"27.11.2018 01:00 - 27.11.2018 01:15","50904","51726"
"27.11.2018 01:15 - 27.11.2018 01:30","50138","51593"
"27.11.2018 01:30 - 27.11.2018 01:45","50243","51240"
"27.11.2018 01:45 - 27.11.2018 02:00","49795","50973"
"27.11.2018 02:00 - 27.11.2018 02:15","49485","50809"
"27.11.2018 02:15 - 27.11.2018 02:30","49226","50489"
"27.11.2018 02:30 - 27.11.2018 02:45","49404","50728"
"27.11.2018 02:45 - 27.11.2018 03:00","49494","50605"
"27.11.2018 03:00 - 27.11.2018 03:15","49396","51071"
"27.11.2018 03:15 - 27.11.2018 03:30","49485","51223"
"27.11.2018 03:30 - 27.11.2018 03:45","49790","51256"
"27.11.2018 03:45 - 27.11.2018 04:00","49708","51408"
"27.11.2018 04:00 - 27.11.2018 04:15","50260","52030"
"27.11.2018 04:15 - 27.11.2018 04:30","50390","52324"
"27.11.2018 04:30 - 27.11.2018 04:45","50888","52715"
"27.11.2018 04:45 - 27.11.2018 05:00","51520","53333"
"27.11.2018 05:00 - 27.11.2018 05:15","52265","54501"
"27.11.2018 05:15 - 27.11.2018 05:30","53075","55080"
"27.11.2018 05:30 - 27.11.2018 05:45","54052","56193"
"27.11.2018 05:45 - 27.11.2018 06:00","55461","57594"
"27.11.2018 06:00 - 27.11.2018 06:15","57822","59547"
"27.11.2018 06:15 - 27.11.2018 06:30","60102","61979"
"27.11.2018 06:30 - 27.11.2018 06:45","61946","64007"
"27.11.2018 06:45 - 27.11.2018 07:00","63656","65998"
"27.11.2018 07:00 - 27.11.2018 07:15","65506","67526"
"27.11.2018 07:15 - 27.11.2018 07:30","66828","68636"
"27.11.2018 07:30 - 27.11.2018 07:45","67715","69643"
"27.11.2018 07:45 - 27.11.2018 08:00","68419","69978"
"27.11.2018 08:00 - 27.11.2018 08:15","69617","70693"
"27.11.2018 08:15 - 27.11.2018 08:30","69656","70877"
"27.11.2018 08:30 - 27.11.2018 08:45","70177","71138"
"27.11.2018 08:45 - 27.11.2018 09:00","70262","71019"
"27.11.2018 09:00 - 27.11.2018 09:15","69693","70720"
"27.11.2018 09:15 - 27.11.2018 09:30","70406","70936"
"27.11.2018 09:30 - 27.11.2018 09:45","70052","71330"
"27.11.2018 09:45 - 27.11.2018 10:00","70754","71357"
"27.11.2018 10:00 - 27.11.2018 10:15","71057","71433"
"27.11.2018 10:15 - 27.11.2018 10:30","70990","71723"
"27.11.2018 10:30 - 27.11.2018 10:45","71371","71900"
"27.11.2018 10:45 - 27.11.2018 11:00","71514","72061"
"27.11.2018 11:00 - 27.11.2018 11:15","71953","72128"
"27.11.2018 11:15 - 27.11.2018 11:30","72375","72457"
"27.11.2018 11:30 - 27.11.2018 11:45","72360","72557"
"27.11.2018 11:45 - 27.11.2018 12:00","72082","72611"
"27.11.2018 12:00 - 27.11.2018 12:15","71362","72201"
"27.11.2018 12:15 - 27.11.2018 12:30","71497","72219"
"27.11.2018 12:30 - 27.11.2018 12:45","71533","72368"
"27.11.2018 12:45 - 27.11.2018 13:00","71419","72371"
"27.11.2018 13:00 - 27.11.2018 13:15","71618","72445"
"27.11.2018 13:15 - 27.11.2018 13:30","71362","72322"
"27.11.2018 13:30 - 27.11.2018 13:45","71023","72103"
"27.11.2018 13:45 - 27.11.2018 14:00","70159","71653"
"27.11.2018 14:00 - 27.11.2018 14:15","69995","71533"
"27.11.2018 14:15 - 27.11.2018 14:30","69879","71331"
"27.11.2018 14:30 - 27.11.2018 14:45","69897","71261"
"27.11.2018 14:45 - 27.11.2018 15:00","69518","71233"
"27.11.2018 15:00 - 27.11.2018 15:15","69496","71500"
"27.11.2018 15:15 - 27.11.2018 15:30","69448","71440"
"27.11.2018 15:30 - 27.11.2018 15:45","69124","71358"
"27.11.2018 15:45 - 27.11.2018 16:00","68753","71475"
"27.11.2018 16:00 - 27.11.2018 16:15","68915","71810"
"27.11.2018 16:15 - 27.11.2018 16:30","68723","72140"
"27.11.2018 16:30 - 27.11.2018 16:45","68554","73082"
"27.11.2018 16:45 - 27.11.2018 17:00","69739","73992"
"27.11.2018 17:00 - 27.11.2018 17:15","70321","74382"
"27.11.2018 17:15 - 27.11.2018 17:30","70519","74667"
"27.11.2018 17:30 - 27.11.2018 17:45","70391","74733"
"27.11.2018 17:45 - 27.11.2018 18:00","70867","74721"
"27.11.2018 18:00 - 27.11.2018 18:15","70548","74192"
"27.11.2018 18:15 - 27.11.2018 18:30","70461","73635"
"27.11.2018 18:30 - 27.11.2018 18:45","70187","73312"
"27.11.2018 18:45 - 27.11.2018 19:00","69588","73056"
"27.11.2018 19:00 - 27.11.2018 19:15","69290","72870"
"27.11.2018 19:15 - 27.11.2018 19:30","68960","72298"
"27.11.2018 19:30 - 27.11.2018 19:45","68772","71492"
"27.11.2018 19:45 - 27.11.2018 20:00","67572","70806"
"27.11.2018 20:00 - 27.11.2018 20:15","66818","69862"
"27.11.2018 20:15 - 27.11.2018 20:30","65450","68770"
"27.11.2018 20:30 - 27.11.2018 20:45","64712","67646"
"27.11.2018 20:45 - 27.11.2018 21:00","64123","66904"
"27.11.2018 21:00 - 27.11.2018 21:15","62963","66121"
"27.11.2018 21:15 - 27.11.2018 21:30","62337","65312"
"27.11.2018 21:30 - 27.11.2018 21:45","62152","64584"
"27.11.2018 21:45 - 27.11.2018 22:00","61138","63554"
"27.11.2018 22:00 - 27.11.2018 22:15","61154","63446"
"27.11.2018 22:15 - 27.11.2018 22:30","59391","62793"
"27.11.2018 22:30 - 27.11.2018 22:45","59127","61596"
"27.11.2018 22:45 - 27.11.2018 23:00","57449","60731"
"27.11.2018 23:00 - 27.11.2018 23:15","56627","60087"
"27.11.2018 23:15 - 27.11.2018 23:30","55372","59073"
"27.11.2018 23:30 - 27.11.2018 23:45","53938","58122"
"27.11.2018 23:45 - 28.11.2018 00:00","53388","57089"
"28.11.2018 00:00 - 28.11.2018 00:15","51412","56037"
"28.11.2018 00:15 - 28.11.2018 00:30","50600","55336"
"28.11.2018 00:30 - 28.11.2018 00:45","50165","54933"
"28.11.2018 00:45 - 28.11.2018 01:00","49779","54614"
"28.11.2018 01:00 - 28.11.2018 01:15","49282","54017"
"28.11.2018 01:15 - 28.11.2018 01:30","48643","53611"
"28.11.2018 01:30 - 28.11.2018 01:45","48553","53261"
"28.11.2018 01:45 - 28.11.2018 02:00","48218","53288"
"28.11.2018 02:00 - 28.11.2018 02:15","47819","52836"
"28.11.2018 02:15 - 28.11.2018 02:30","47589","52567"
"28.11.2018 02:30 - 28.11.2018 02:45","47789","52846"
"28.11.2018 02:45 - 28.11.2018 03:00","47936","53272"
"28.11.2018 03:00 - 28.11.2018 03:15","48195","53459"
"28.11.2018 03:15 - 28.11.2018 03:30","48394","53539"
"28.11.2018 03:30 - 28.11.2018 03:45","48549","53701"
"28.11.2018 03:45 - 28.11.2018 04:00","48689","53802"
"28.11.2018 04:00 - 28.11.2018 04:15","49197","54540"
"28.11.2018 04:15 - 28.11.2018 04:30","49378","54556"
"28.11.2018 04:30 - 28.11.2018 04:45","49774","55368"
"28.11.2018 04:45 - 28.11.2018 05:00","50280","55787"
"28.11.2018 05:00 - 28.11.2018 05:15","51307","57741"
"28.11.2018 05:15 - 28.11.2018 05:30","51878","58234"
"28.11.2018 05:30 - 28.11.2018 05:45","53023","59634"
"28.11.2018 05:45 - 28.11.2018 06:00","54470","60744"
"28.11.2018 06:00 - 28.11.2018 06:15","57111","63638"
"28.11.2018 06:15 - 28.11.2018 06:30","59553","65843"
"28.11.2018 06:30 - 28.11.2018 06:45","61483","68000"
"28.11.2018 06:45 - 28.11.2018 07:00","63097","69830"
"28.11.2018 07:00 - 28.11.2018 07:15","65059","71758"
"28.11.2018 07:15 - 28.11.2018 07:30","65543","72858"
"28.11.2018 07:30 - 28.11.2018 07:45","66403","73631"
"28.11.2018 07:45 - 28.11.2018 08:00","66817","74109"
"28.11.2018 08:00 - 28.11.2018 08:15","67899","74820"
"28.11.2018 08:15 - 28.11.2018 08:30","68066","75146"
"28.11.2018 08:30 - 28.11.2018 08:45","68415","75441"
"28.11.2018 08:45 - 28.11.2018 09:00","68610","75297"
"28.11.2018 09:00 - 28.11.2018 09:15","68422","74646"
"28.11.2018 09:15 - 28.11.2018 09:30","68888","74800"
"28.11.2018 09:30 - 28.11.2018 09:45","68935","75207"
"28.11.2018 09:45 - 28.11.2018 10:00","69341","75253"
"28.11.2018 10:00 - 28.11.2018 10:15","69381","75450"
"28.11.2018 10:15 - 28.11.2018 10:30","69450","75366"
"28.11.2018 10:30 - 28.11.2018 10:45","69791","75653"
"28.11.2018 10:45 - 28.11.2018 11:00","69905","75909"
"28.11.2018 11:00 - 28.11.2018 11:15","70537","75447"
"28.11.2018 11:15 - 28.11.2018 11:30","70999","75808"
"28.11.2018 11:30 - 28.11.2018 11:45","71193","75778"
"28.11.2018 11:45 - 28.11.2018 12:00","71067","76056"
"28.11.2018 12:00 - 28.11.2018 12:15","70537","75381"
"28.11.2018 12:15 - 28.11.2018 12:30","70553","75118"
"28.11.2018 12:30 - 28.11.2018 12:45","70416","75326"
