"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"26.03.2015 00:15 - 26.03.2015 00:30","47119","50475"
"26.03.2015 00:30 - 26.03.2015 00:45","46601","49798"
"26.03.2015 00:45 - 26.03.2015 01:00","46024","49335"
"26.03.2015 01:00 - 26.03.2015 01:15","45590","48975"
"26.03.2015 01:15 - 26.03.2015 01:30","45169","48397"
"26.03.2015 01:30 - 26.03.2015 01:45","44913","48055"
"26.03.2015 01:45 - 26.03.2015 02:00","44686","47953"
"26.03.2015 02:00 - 26.03.2015 02:15","44327","47570"
"26.03.2015 02:15 - 26.03.2015 02:30","44225","47225"
"26.03.2015 02:30 - 26.03.2015 02:45","44231","47381"
"26.03.2015 02:45 - 26.03.2015 03:00","44370","47428"
"26.03.2015 03:00 - 26.03.2015 03:15","44692","47727"
"26.03.2015 03:15 - 26.03.2015 03:30","44782","47807"
"26.03.2015 03:30 - 26.03.2015 03:45","44953","48028"
"26.03.2015 03:45 - 26.03.2015 04:00","45243","48317"
"26.03.2015 04:00 - 26.03.2015 04:15","45686","48868"
"26.03.2015 04:15 - 26.03.2015 04:30","46116","49147"
"26.03.2015 04:30 - 26.03.2015 04:45","46655","49885"
"26.03.2015 04:45 - 26.03.2015 05:00","47220","50610"
"26.03.2015 05:00 - 26.03.2015 05:15","48394","51843"
"26.03.2015 05:15 - 26.03.2015 05:30","49051","52783"
"26.03.2015 05:30 - 26.03.2015 05:45","50270","54021"
"26.03.2015 05:45 - 26.03.2015 06:00","51573","55075"
"26.03.2015 06:00 - 26.03.2015 06:15","54229","58003"
"26.03.2015 06:15 - 26.03.2015 06:30","56136","60021"
"26.03.2015 06:30 - 26.03.2015 06:45","57718","61685"
"26.03.2015 06:45 - 26.03.2015 07:00","59318","63396"
"26.03.2015 07:00 - 26.03.2015 07:15","60867","65092"
"26.03.2015 07:15 - 26.03.2015 07:30","61263","66295"
"26.03.2015 07:30 - 26.03.2015 07:45","63089","67483"
"26.03.2015 07:45 - 26.03.2015 08:00","63760","68202"
"26.03.2015 08:00 - 26.03.2015 08:15","64486","69084"
"26.03.2015 08:15 - 26.03.2015 08:30","64901","68952"
"26.03.2015 08:30 - 26.03.2015 08:45","65010","69506"
"26.03.2015 08:45 - 26.03.2015 09:00","65042","69506"
"26.03.2015 09:00 - 26.03.2015 09:15","64807","70040"
"26.03.2015 09:15 - 26.03.2015 09:30","65170","70173"
"26.03.2015 09:30 - 26.03.2015 09:45","65515","70440"
"26.03.2015 09:45 - 26.03.2015 10:00","65816","70613"
"26.03.2015 10:00 - 26.03.2015 10:15","66007","70782"
"26.03.2015 10:15 - 26.03.2015 10:30","66322","70838"
"26.03.2015 10:30 - 26.03.2015 10:45","66592","71041"
"26.03.2015 10:45 - 26.03.2015 11:00","67113","71113"
"26.03.2015 11:00 - 26.03.2015 11:15","67361","71675"
"26.03.2015 11:15 - 26.03.2015 11:30","67809","71927"
"26.03.2015 11:30 - 26.03.2015 11:45","68025","72017"
"26.03.2015 11:45 - 26.03.2015 12:00","68005","71634"
"26.03.2015 12:00 - 26.03.2015 12:15","67437","70992"
"26.03.2015 12:15 - 26.03.2015 12:30","66873","70912"
"26.03.2015 12:30 - 26.03.2015 12:45","67055","70918"
"26.03.2015 12:45 - 26.03.2015 13:00","67034","70921"
"26.03.2015 13:00 - 26.03.2015 13:15","67309","70755"
"26.03.2015 13:15 - 26.03.2015 13:30","66750","70281"
"26.03.2015 13:30 - 26.03.2015 13:45","66289","70198"
"26.03.2015 13:45 - 26.03.2015 14:00","65974","69518"
"26.03.2015 14:00 - 26.03.2015 14:15","65362","69334"
"26.03.2015 14:15 - 26.03.2015 14:30","65380","69348"
"26.03.2015 14:30 - 26.03.2015 14:45","65007","69104"
"26.03.2015 14:45 - 26.03.2015 15:00","64704","68978"
"26.03.2015 15:00 - 26.03.2015 15:15","64697","68657"
"26.03.2015 15:15 - 26.03.2015 15:30","64406","68346"
"26.03.2015 15:30 - 26.03.2015 15:45","63924","68246"
"26.03.2015 15:45 - 26.03.2015 16:00","63432","67661"
"26.03.2015 16:00 - 26.03.2015 16:15","63058","67404"
"26.03.2015 16:15 - 26.03.2015 16:30","62725","67018"
"26.03.2015 16:30 - 26.03.2015 16:45","62438","66799"
"26.03.2015 16:45 - 26.03.2015 17:00","62315","66956"
"26.03.2015 17:00 - 26.03.2015 17:15","62012","66670"
"26.03.2015 17:15 - 26.03.2015 17:30","62318","66910"
"26.03.2015 17:30 - 26.03.2015 17:45","62471","67149"
"26.03.2015 17:45 - 26.03.2015 18:00","62181","67500"
"26.03.2015 18:00 - 26.03.2015 18:15","62748","67705"
"26.03.2015 18:15 - 26.03.2015 18:30","63251","68364"
"26.03.2015 18:30 - 26.03.2015 18:45","64164","69150"
"26.03.2015 18:45 - 26.03.2015 19:00","65316","70131"
"26.03.2015 19:00 - 26.03.2015 19:15","66216","71168"
"26.03.2015 19:15 - 26.03.2015 19:30","65914","70863"
"26.03.2015 19:30 - 26.03.2015 19:45","65562","70781"
"26.03.2015 19:45 - 26.03.2015 20:00","64895","70122"
"26.03.2015 20:00 - 26.03.2015 20:15","63949","68392"
"26.03.2015 20:15 - 26.03.2015 20:30","62598","67012"
"26.03.2015 20:30 - 26.03.2015 20:45","61594","65898"
"26.03.2015 20:45 - 26.03.2015 21:00","60450","64636"
"26.03.2015 21:00 - 26.03.2015 21:15","59895","64036"
"26.03.2015 21:15 - 26.03.2015 21:30","59167","62985"
"26.03.2015 21:30 - 26.03.2015 21:45","58250","61977"
"26.03.2015 21:45 - 26.03.2015 22:00","57334","61209"
"26.03.2015 22:00 - 26.03.2015 22:15","57189","61048"
"26.03.2015 22:15 - 26.03.2015 22:30","56277","60159"
"26.03.2015 22:30 - 26.03.2015 22:45","55004","59155"
"26.03.2015 22:45 - 26.03.2015 23:00","53803","57805"
"26.03.2015 23:00 - 26.03.2015 23:15","52713","56754"
"26.03.2015 23:15 - 26.03.2015 23:30","51379","55867"
"26.03.2015 23:30 - 26.03.2015 23:45","50399","54674"
"26.03.2015 23:45 - 27.03.2015 00:00","49351","53820"
"27.03.2015 00:00 - 27.03.2015 00:15","48185","53009"
"27.03.2015 00:15 - 27.03.2015 00:30","47643","52009"
"27.03.2015 00:30 - 27.03.2015 00:45","47025","51358"
"27.03.2015 00:45 - 27.03.2015 01:00","46492","50679"
"27.03.2015 01:00 - 27.03.2015 01:15","46039","50198"
"27.03.2015 01:15 - 27.03.2015 01:30","45649","49619"
"27.03.2015 01:30 - 27.03.2015 01:45","45526","49651"
"27.03.2015 01:45 - 27.03.2015 02:00","44909","49610"
"27.03.2015 02:00 - 27.03.2015 02:15","44644","49220"
"27.03.2015 02:15 - 27.03.2015 02:30","44428","49018"
"27.03.2015 02:30 - 27.03.2015 02:45","44466","49140"
"27.03.2015 02:45 - 27.03.2015 03:00","44617","49479"
"27.03.2015 03:00 - 27.03.2015 03:15","44887","49639"
"27.03.2015 03:15 - 27.03.2015 03:30","44942","49697"
"27.03.2015 03:30 - 27.03.2015 03:45","45142","49818"
"27.03.2015 03:45 - 27.03.2015 04:00","45450","50134"
"27.03.2015 04:00 - 27.03.2015 04:15","45966","50437"
"27.03.2015 04:15 - 27.03.2015 04:30","46368","50907"
"27.03.2015 04:30 - 27.03.2015 04:45","46828","51117"
"27.03.2015 04:45 - 27.03.2015 05:00","47379","51457"
"27.03.2015 05:00 - 27.03.2015 05:15","48655","52373"
"27.03.2015 05:15 - 27.03.2015 05:30","49212","53144"
"27.03.2015 05:30 - 27.03.2015 05:45","50439","54284"
"27.03.2015 05:45 - 27.03.2015 06:00","51735","55746"
"27.03.2015 06:00 - 27.03.2015 06:15","54267","57739"
"27.03.2015 06:15 - 27.03.2015 06:30","56061","59496"
"27.03.2015 06:30 - 27.03.2015 06:45","57606","61071"
"27.03.2015 06:45 - 27.03.2015 07:00","59201","62710"
"27.03.2015 07:00 - 27.03.2015 07:15","60915","64290"
"27.03.2015 07:15 - 27.03.2015 07:30","62086","65426"
"27.03.2015 07:30 - 27.03.2015 07:45","62948","66255"
"27.03.2015 07:45 - 27.03.2015 08:00","63665","66779"
"27.03.2015 08:00 - 27.03.2015 08:15","64432","67659"
"27.03.2015 08:15 - 27.03.2015 08:30","65062","67944"
"27.03.2015 08:30 - 27.03.2015 08:45","65371","68102"
"27.03.2015 08:45 - 27.03.2015 09:00","65529","68288"
"27.03.2015 09:00 - 27.03.2015 09:15","65636","68715"
"27.03.2015 09:15 - 27.03.2015 09:30","66069","69162"
"27.03.2015 09:30 - 27.03.2015 09:45","66242","70009"
"27.03.2015 09:45 - 27.03.2015 10:00","66353","70218"
"27.03.2015 10:00 - 27.03.2015 10:15","66738","70977"
"27.03.2015 10:15 - 27.03.2015 10:30","66887","71651"
"27.03.2015 10:30 - 27.03.2015 10:45","67066","71959"
"27.03.2015 10:45 - 27.03.2015 11:00","67561","72643"
"27.03.2015 11:00 - 27.03.2015 11:15","67743","73090"
"27.03.2015 11:15 - 27.03.2015 11:30","68134","73405"
"27.03.2015 11:30 - 27.03.2015 11:45","68165","73318"
"27.03.2015 11:45 - 27.03.2015 12:00","67985","73299"
"27.03.2015 12:00 - 27.03.2015 12:15","67523","72096"
"27.03.2015 12:15 - 27.03.2015 12:30","67221","71728"
"27.03.2015 12:30 - 27.03.2015 12:45","67199","70711"
"27.03.2015 12:45 - 27.03.2015 13:00","67008","70452"
"27.03.2015 13:00 - 27.03.2015 13:15","66974","70186"
"27.03.2015 13:15 - 27.03.2015 13:30","66412","69963"
"27.03.2015 13:30 - 27.03.2015 13:45","66085","69789"
"27.03.2015 13:45 - 27.03.2015 14:00","65432","69218"
"27.03.2015 14:00 - 27.03.2015 14:15","65067","68743"
"27.03.2015 14:15 - 27.03.2015 14:30","65076","68542"
"27.03.2015 14:30 - 27.03.2015 14:45","64819","68373"
"27.03.2015 14:45 - 27.03.2015 15:00","64241","67645"
"27.03.2015 15:00 - 27.03.2015 15:15","63974","67578"
"27.03.2015 15:15 - 27.03.2015 15:30","63288","67018"
"27.03.2015 15:30 - 27.03.2015 15:45","62966","66626"
"27.03.2015 15:45 - 27.03.2015 16:00","62473","65861"
"27.03.2015 16:00 - 27.03.2015 16:15","62037","65699"
"27.03.2015 16:15 - 27.03.2015 16:30","61740","65355"
"27.03.2015 16:30 - 27.03.2015 16:45","61693","65322"
"27.03.2015 16:45 - 27.03.2015 17:00","61258","65273"
"27.03.2015 17:00 - 27.03.2015 17:15","61233","65393"
"27.03.2015 17:15 - 27.03.2015 17:30","61472","65698"
"27.03.2015 17:30 - 27.03.2015 17:45","61784","66015"
"27.03.2015 17:45 - 27.03.2015 18:00","58960","65994"
"27.03.2015 18:00 - 27.03.2015 18:15","62036","66092"
"27.03.2015 18:15 - 27.03.2015 18:30","62493","66337"
"27.03.2015 18:30 - 27.03.2015 18:45","63347","67138"
"27.03.2015 18:45 - 27.03.2015 19:00","64441","68064"
"27.03.2015 19:00 - 27.03.2015 19:15","65149","68575"
"27.03.2015 19:15 - 27.03.2015 19:30","64704","68747"
"27.03.2015 19:30 - 27.03.2015 19:45","64143","68148"
"27.03.2015 19:45 - 27.03.2015 20:00","63546","67586"
"27.03.2015 20:00 - 27.03.2015 20:15","62249","66527"
"27.03.2015 20:15 - 27.03.2015 20:30","60747","65093"
"27.03.2015 20:30 - 27.03.2015 20:45","59702","63899"
"27.03.2015 20:45 - 27.03.2015 21:00","58795","62712"
"27.03.2015 21:00 - 27.03.2015 21:15","58250","61836"
"27.03.2015 21:15 - 27.03.2015 21:30","57843","61310"
"27.03.2015 21:30 - 27.03.2015 21:45","56955","60210"
"27.03.2015 21:45 - 27.03.2015 22:00","56144","59046"
"27.03.2015 22:00 - 27.03.2015 22:15","55936","59169"
"27.03.2015 22:15 - 27.03.2015 22:30","55116","58425"
"27.03.2015 22:30 - 27.03.2015 22:45","54191","57341"
"27.03.2015 22:45 - 27.03.2015 23:00","53297","56108"
"27.03.2015 23:00 - 27.03.2015 23:15","52276","55113"
"27.03.2015 23:15 - 27.03.2015 23:30","51180","53735"
"27.03.2015 23:30 - 27.03.2015 23:45","50289","52870"
"27.03.2015 23:45 - 28.03.2015 00:00","49351","51798"
"28.03.2015 00:00 - 28.03.2015 00:15","48119","50990"
"28.03.2015 00:15 - 28.03.2015 00:30","47333","50056"
"28.03.2015 00:30 - 28.03.2015 00:45","46738","49426"
"28.03.2015 00:45 - 28.03.2015 01:00","45959","48777"
"28.03.2015 01:00 - 28.03.2015 01:15","45530","48330"
"28.03.2015 01:15 - 28.03.2015 01:30","44984","47900"
"28.03.2015 01:30 - 28.03.2015 01:45","44655","47256"
"28.03.2015 01:45 - 28.03.2015 02:00","44184","46921"
"28.03.2015 02:00 - 28.03.2015 02:15","43776","46731"
"28.03.2015 02:15 - 28.03.2015 02:30","43604","46517"
"28.03.2015 02:30 - 28.03.2015 02:45","43553","46369"
"28.03.2015 02:45 - 28.03.2015 03:00","43537","46288"
"28.03.2015 03:00 - 28.03.2015 03:15","43566","46395"
"28.03.2015 03:15 - 28.03.2015 03:30","43437","46588"
"28.03.2015 03:30 - 28.03.2015 03:45","43504","46359"
"28.03.2015 03:45 - 28.03.2015 04:00","43600","46259"
"28.03.2015 04:00 - 28.03.2015 04:15","43889","46504"
"28.03.2015 04:15 - 28.03.2015 04:30","43930","46532"
"28.03.2015 04:30 - 28.03.2015 04:45","44104","46718"
"28.03.2015 04:45 - 28.03.2015 05:00","44273","46637"
"28.03.2015 05:00 - 28.03.2015 05:15","44602","47040"
"28.03.2015 05:15 - 28.03.2015 05:30","44654","47242"
"28.03.2015 05:30 - 28.03.2015 05:45","44792","47020"
"28.03.2015 05:45 - 28.03.2015 06:00","44814","46748"
"28.03.2015 06:00 - 28.03.2015 06:15","45291","46248"
"28.03.2015 06:15 - 28.03.2015 06:30","45381","46335"
"28.03.2015 06:30 - 28.03.2015 06:45","45450","46811"
"28.03.2015 06:45 - 28.03.2015 07:00","46193","47913"
"28.03.2015 07:00 - 28.03.2015 07:15","46984","48934"
"28.03.2015 07:15 - 28.03.2015 07:30","47798","49854"
"28.03.2015 07:30 - 28.03.2015 07:45","48755","50775"
"28.03.2015 07:45 - 28.03.2015 08:00","49669","51870"
"28.03.2015 08:00 - 28.03.2015 08:15","50799","53225"
"28.03.2015 08:15 - 28.03.2015 08:30","51681","53581"
"28.03.2015 08:30 - 28.03.2015 08:45","52901","54728"
"28.03.2015 08:45 - 28.03.2015 09:00","53523","55572"
"28.03.2015 09:00 - 28.03.2015 09:15","54463","56542"
"28.03.2015 09:15 - 28.03.2015 09:30","55501","57472"
"28.03.2015 09:30 - 28.03.2015 09:45","55945","58069"
"28.03.2015 09:45 - 28.03.2015 10:00","56344","58586"
"28.03.2015 10:00 - 28.03.2015 10:15","57084","58701"
"28.03.2015 10:15 - 28.03.2015 10:30","57146","58820"
"28.03.2015 10:30 - 28.03.2015 10:45","57425","59388"
"28.03.2015 10:45 - 28.03.2015 11:00","57804","59201"
"28.03.2015 11:00 - 28.03.2015 11:15","58068","59135"
"28.03.2015 11:15 - 28.03.2015 11:30","58533","59368"
"28.03.2015 11:30 - 28.03.2015 11:45","58969","59522"
"28.03.2015 11:45 - 28.03.2015 12:00","58644","58967"
"28.03.2015 12:00 - 28.03.2015 12:15","58461","58589"
"28.03.2015 12:15 - 28.03.2015 12:30","58247","58419"
"28.03.2015 12:30 - 28.03.2015 12:45","57927","58441"
"28.03.2015 12:45 - 28.03.2015 13:00","57489","58113"
"28.03.2015 13:00 - 28.03.2015 13:15","56814","57584"
"28.03.2015 13:15 - 28.03.2015 13:30","56142","57334"
"28.03.2015 13:30 - 28.03.2015 13:45","55615","57271"
"28.03.2015 13:45 - 28.03.2015 14:00","55524","56499"
"28.03.2015 14:00 - 28.03.2015 14:15","54714","55759"
"28.03.2015 14:15 - 28.03.2015 14:30","54218","55694"
"28.03.2015 14:30 - 28.03.2015 14:45","53740","55516"
"28.03.2015 14:45 - 28.03.2015 15:00","53359","55181"
"28.03.2015 15:00 - 28.03.2015 15:15","53186","55188"
"28.03.2015 15:15 - 28.03.2015 15:30","52780","55243"
"28.03.2015 15:30 - 28.03.2015 15:45","52636","55140"
"28.03.2015 15:45 - 28.03.2015 16:00","52527","54903"
"28.03.2015 16:00 - 28.03.2015 16:15","52527","54475"
"28.03.2015 16:15 - 28.03.2015 16:30","52455","54306"
"28.03.2015 16:30 - 28.03.2015 16:45","52473","54373"
"28.03.2015 16:45 - 28.03.2015 17:00","52906","54322"
"28.03.2015 17:00 - 28.03.2015 17:15","52840","54605"
"28.03.2015 17:15 - 28.03.2015 17:30","53429","54805"
"28.03.2015 17:30 - 28.03.2015 17:45","53737","55401"
"28.03.2015 17:45 - 28.03.2015 18:00","54175","56235"
"28.03.2015 18:00 - 28.03.2015 18:15","54995","57027"
"28.03.2015 18:15 - 28.03.2015 18:30","55697","57530"
"28.03.2015 18:30 - 28.03.2015 18:45","56752","58535"
"28.03.2015 18:45 - 28.03.2015 19:00","57372","59500"
"28.03.2015 19:00 - 28.03.2015 19:15","57732","60531"
"28.03.2015 19:15 - 28.03.2015 19:30","57677","60415"
"28.03.2015 19:30 - 28.03.2015 19:45","57068","59976"
"28.03.2015 19:45 - 28.03.2015 20:00","56343","59261"
"28.03.2015 20:00 - 28.03.2015 20:15","55328","57989"
"28.03.2015 20:15 - 28.03.2015 20:30","54010","56679"
"28.03.2015 20:30 - 28.03.2015 20:45","53208","55724"
"28.03.2015 20:45 - 28.03.2015 21:00","52595","54941"
"28.03.2015 21:00 - 28.03.2015 21:15","52058","54350"
"28.03.2015 21:15 - 28.03.2015 21:30","51483","53840"
"28.03.2015 21:30 - 28.03.2015 21:45","50776","53168"
"28.03.2015 21:45 - 28.03.2015 22:00","50413","52642"
"28.03.2015 22:00 - 28.03.2015 22:15","50659","52998"
"28.03.2015 22:15 - 28.03.2015 22:30","50176","52140"
"28.03.2015 22:30 - 28.03.2015 22:45","49472","51309"
"28.03.2015 22:45 - 28.03.2015 23:00","48534","50360"
"28.03.2015 23:00 - 28.03.2015 23:15","47631","49467"
"28.03.2015 23:15 - 28.03.2015 23:30","46749","48186"
"28.03.2015 23:30 - 28.03.2015 23:45","45828","47433"
"28.03.2015 23:45 - 29.03.2015 00:00","45147","46342"
"29.03.2015 00:00 - 29.03.2015 00:15","45639","45495"
"29.03.2015 00:15 - 29.03.2015 00:30","44751","44585"
"29.03.2015 00:30 - 29.03.2015 00:45","44114","43739"
"29.03.2015 00:45 - 29.03.2015 01:00","43520","43277"
"29.03.2015 01:00 - 29.03.2015 01:15","42893","42862"
"29.03.2015 01:15 - 29.03.2015 01:30","42414","42286"
"29.03.2015 01:30 - 29.03.2015 01:45","41880","41764"
"29.03.2015 01:45 - 29.03.2015 02:00","41030","33095"
"29.03.2015 02:00 - 29.03.2015 02:15","",""
"29.03.2015 02:15 - 29.03.2015 02:30","",""
"29.03.2015 02:30 - 29.03.2015 02:45","",""
"29.03.2015 02:45 - 29.03.2015 03:00","",""
"29.03.2015 03:00 - 29.03.2015 03:15","41022","41578"
"29.03.2015 03:15 - 29.03.2015 03:30","40679","41251"
"29.03.2015 03:30 - 29.03.2015 03:45","40888","41212"
"29.03.2015 03:45 - 29.03.2015 04:00","40631","40979"
"29.03.2015 04:00 - 29.03.2015 04:15","40800","41063"
"29.03.2015 04:15 - 29.03.2015 04:30","40628","41142"
"29.03.2015 04:30 - 29.03.2015 04:45","40748","41234"
"29.03.2015 04:45 - 29.03.2015 05:00","41312","41213"
"29.03.2015 05:00 - 29.03.2015 05:15","40937","41265"
"29.03.2015 05:15 - 29.03.2015 05:30","40655","41168"
"29.03.2015 05:30 - 29.03.2015 05:45","40795","41224"
"29.03.2015 05:45 - 29.03.2015 06:00","40548","41091"
"29.03.2015 06:00 - 29.03.2015 06:15","40052","40646"
"29.03.2015 06:15 - 29.03.2015 06:30","39965","40552"
"29.03.2015 06:30 - 29.03.2015 06:45","40040","41069"
"29.03.2015 06:45 - 29.03.2015 07:00","40467","41251"
"29.03.2015 07:00 - 29.03.2015 07:15","40380","41428"
"29.03.2015 07:15 - 29.03.2015 07:30","40425","41414"
"29.03.2015 07:30 - 29.03.2015 07:45","41098","41901"
"29.03.2015 07:45 - 29.03.2015 08:00","41977","42404"
"29.03.2015 08:00 - 29.03.2015 08:15","43166","43308"
"29.03.2015 08:15 - 29.03.2015 08:30","44770","44351"
"29.03.2015 08:30 - 29.03.2015 08:45","45313","45231"
"29.03.2015 08:45 - 29.03.2015 09:00","46083","46401"
"29.03.2015 09:00 - 29.03.2015 09:15","47036","47669"
"29.03.2015 09:15 - 29.03.2015 09:30","47491","48525"
"29.03.2015 09:30 - 29.03.2015 09:45","48655","49334"
"29.03.2015 09:45 - 29.03.2015 10:00","48941","49820"
"29.03.2015 10:00 - 29.03.2015 10:15","49329","50750"
"29.03.2015 10:15 - 29.03.2015 10:30","50172","51331"
"29.03.2015 10:30 - 29.03.2015 10:45","50290","52067"
"29.03.2015 10:45 - 29.03.2015 11:00","51192","52807"
"29.03.2015 11:00 - 29.03.2015 11:15","51884","53910"
"29.03.2015 11:15 - 29.03.2015 11:30","52228","55150"
"29.03.2015 11:30 - 29.03.2015 11:45","53149","55888"
"29.03.2015 11:45 - 29.03.2015 12:00","53425","55940"
"29.03.2015 12:00 - 29.03.2015 12:15","53274","56188"
"29.03.2015 12:15 - 29.03.2015 12:30","52342","56076"
"29.03.2015 12:30 - 29.03.2015 12:45","52125","55418"
"29.03.2015 12:45 - 29.03.2015 13:00","51403","55190"
"29.03.2015 13:00 - 29.03.2015 13:15","50970","54669"
"29.03.2015 13:15 - 29.03.2015 13:30","50057","54142"
"29.03.2015 13:30 - 29.03.2015 13:45","50264","53500"
"29.03.2015 13:45 - 29.03.2015 14:00","49280","52531"
"29.03.2015 14:00 - 29.03.2015 14:15","49359","52562"
"29.03.2015 14:15 - 29.03.2015 14:30","48452","52338"
"29.03.2015 14:30 - 29.03.2015 14:45","47528","52222"
"29.03.2015 14:45 - 29.03.2015 15:00","47394","51554"
"29.03.2015 15:00 - 29.03.2015 15:15","47120","51672"
"29.03.2015 15:15 - 29.03.2015 15:30","47152","51395"
"29.03.2015 15:30 - 29.03.2015 15:45","46666","51343"
"29.03.2015 15:45 - 29.03.2015 16:00","45981","50900"
"29.03.2015 16:00 - 29.03.2015 16:15","45872","51047"
"29.03.2015 16:15 - 29.03.2015 16:30","46200","51042"
"29.03.2015 16:30 - 29.03.2015 16:45","45755","51254"
"29.03.2015 16:45 - 29.03.2015 17:00","46354","51344"
"29.03.2015 17:00 - 29.03.2015 17:15","46835","51934"
"29.03.2015 17:15 - 29.03.2015 17:30","47345","52144"
"29.03.2015 17:30 - 29.03.2015 17:45","48015","52512"
"29.03.2015 17:45 - 29.03.2015 18:00","48824","53113"
"29.03.2015 18:00 - 29.03.2015 18:15","49226","53789"
"29.03.2015 18:15 - 29.03.2015 18:30","49577","53901"
"29.03.2015 18:30 - 29.03.2015 18:45","50806","54334"
"29.03.2015 18:45 - 29.03.2015 19:00","46760","54785"
"29.03.2015 19:00 - 29.03.2015 19:15","52264","55257"
"29.03.2015 19:15 - 29.03.2015 19:30","52121","54962"
"29.03.2015 19:30 - 29.03.2015 19:45","52734","55628"
"29.03.2015 19:45 - 29.03.2015 20:00","52341","56366"
"29.03.2015 20:00 - 29.03.2015 20:15","52212","57578"
"29.03.2015 20:15 - 29.03.2015 20:30","52277","56852"
"29.03.2015 20:30 - 29.03.2015 20:45","51427","56465"
"29.03.2015 20:45 - 29.03.2015 21:00","50704","55666"
"29.03.2015 21:00 - 29.03.2015 21:15","50844","55916"
"29.03.2015 21:15 - 29.03.2015 21:30","50546","55485"
"29.03.2015 21:30 - 29.03.2015 21:45","50471","55153"
"29.03.2015 21:45 - 29.03.2015 22:00","50845","55164"
"29.03.2015 22:00 - 29.03.2015 22:15","51264","55976"
"29.03.2015 22:15 - 29.03.2015 22:30","50628","55558"
"29.03.2015 22:30 - 29.03.2015 22:45","50082","54917"
"29.03.2015 22:45 - 29.03.2015 23:00","49244","54089"
"29.03.2015 23:00 - 29.03.2015 23:15","48634","53231"
"29.03.2015 23:15 - 29.03.2015 23:30","48106","52320"
"29.03.2015 23:30 - 29.03.2015 23:45","47018","51454"
"29.03.2015 23:45 - 30.03.2015 00:00","46205","50304"
"30.03.2015 00:00 - 30.03.2015 00:15","44817","49572"
"30.03.2015 00:15 - 30.03.2015 00:30","44221","48815"
"30.03.2015 00:30 - 30.03.2015 00:45","43764","48189"
"30.03.2015 00:45 - 30.03.2015 01:00","43160","47664"
"30.03.2015 01:00 - 30.03.2015 01:15","42825","47200"
"30.03.2015 01:15 - 30.03.2015 01:30","42428","46757"
"30.03.2015 01:30 - 30.03.2015 01:45","42147","46620"
"30.03.2015 01:45 - 30.03.2015 02:00","42002","46211"
"30.03.2015 02:00 - 30.03.2015 02:15","41787","45764"
"30.03.2015 02:15 - 30.03.2015 02:30","41728","45581"
"30.03.2015 02:30 - 30.03.2015 02:45","41641","45830"
"30.03.2015 02:45 - 30.03.2015 03:00","41968","46033"
"30.03.2015 03:00 - 30.03.2015 03:15","42260","46393"
"30.03.2015 03:15 - 30.03.2015 03:30","42163","46398"
"30.03.2015 03:30 - 30.03.2015 03:45","42282","46790"
"30.03.2015 03:45 - 30.03.2015 04:00","42605","47127"
"30.03.2015 04:00 - 30.03.2015 04:15","43305","47679"
