"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"20.12.2022 16:30 - 20.12.2022 16:45","9536","9504"
"20.12.2022 16:45 - 20.12.2022 17:00","9600","9520"
"20.12.2022 17:00 - 20.12.2022 17:15","9608","9568"
"20.12.2022 17:15 - 20.12.2022 17:30","9668","9570"
"20.12.2022 17:30 - 20.12.2022 17:45","9656","9575"
"20.12.2022 17:45 - 20.12.2022 18:00","9648","9558"
"20.12.2022 18:00 - 20.12.2022 18:15","9616","9434"
"20.12.2022 18:15 - 20.12.2022 18:30","9544","9354"
"20.12.2022 18:30 - 20.12.2022 18:45","9444","9332"
"20.12.2022 18:45 - 20.12.2022 19:00","9368","9258"
"20.12.2022 19:00 - 20.12.2022 19:15","9268","9142"
"20.12.2022 19:15 - 20.12.2022 19:30","9152","9039"
"20.12.2022 19:30 - 20.12.2022 19:45","9040","8909"
"20.12.2022 19:45 - 20.12.2022 20:00","8904","8802"
"20.12.2022 20:00 - 20.12.2022 20:15","8776","8676"
"20.12.2022 20:15 - 20.12.2022 20:30","8628","8510"
"20.12.2022 20:30 - 20.12.2022 20:45","8484","8399"
"20.12.2022 20:45 - 20.12.2022 21:00","8344","8259"
"20.12.2022 21:00 - 20.12.2022 21:15","8204","8043"
"20.12.2022 21:15 - 20.12.2022 21:30","8064","7938"
"20.12.2022 21:30 - 20.12.2022 21:45","7920","7819"
"20.12.2022 21:45 - 20.12.2022 22:00","7800","7678"
"20.12.2022 22:00 - 20.12.2022 22:15","7964","7821"
"20.12.2022 22:15 - 20.12.2022 22:30","7896","7755"
"20.12.2022 22:30 - 20.12.2022 22:45","7744","7610"
"20.12.2022 22:45 - 20.12.2022 23:00","7632","7466"
"20.12.2022 23:00 - 20.12.2022 23:15","7532","7368"
"20.12.2022 23:15 - 20.12.2022 23:30","7404","7296"
"20.12.2022 23:30 - 20.12.2022 23:45","7276","7132"
"20.12.2022 23:45 - 21.12.2022 00:00","7132","7033"
"21.12.2022 00:00 - 21.12.2022 00:15","7256","7092"
"21.12.2022 00:15 - 21.12.2022 00:30","7168","6966"
"21.12.2022 00:30 - 21.12.2022 00:45","7048","6859"
"21.12.2022 00:45 - 21.12.2022 01:00","6948","6716"
"21.12.2022 01:00 - 21.12.2022 01:15","6932","6696"
"21.12.2022 01:15 - 21.12.2022 01:30","6852","6666"
"21.12.2022 01:30 - 21.12.2022 01:45","6792","6622"
"21.12.2022 01:45 - 21.12.2022 02:00","6740","6575"
"21.12.2022 02:00 - 21.12.2022 02:15","6816","6582"
"21.12.2022 02:15 - 21.12.2022 02:30","6772","6505"
"21.12.2022 02:30 - 21.12.2022 02:45","6712","6450"
"21.12.2022 02:45 - 21.12.2022 03:00","6664","6440"
"21.12.2022 03:00 - 21.12.2022 03:15","6648","6446"
"21.12.2022 03:15 - 21.12.2022 03:30","6628","6402"
"21.12.2022 03:30 - 21.12.2022 03:45","6616","6420"
"21.12.2022 03:45 - 21.12.2022 04:00","6624","6409"
"21.12.2022 04:00 - 21.12.2022 04:15","6676","6439"
"21.12.2022 04:15 - 21.12.2022 04:30","6728","6494"
"21.12.2022 04:30 - 21.12.2022 04:45","6812","6576"
"21.12.2022 04:45 - 21.12.2022 05:00","6920","6663"
"21.12.2022 05:00 - 21.12.2022 05:15","7104","6889"
"21.12.2022 05:15 - 21.12.2022 05:30","7268","7084"
"21.12.2022 05:30 - 21.12.2022 05:45","7464","7259"
"21.12.2022 05:45 - 21.12.2022 06:00","7708","7497"
"21.12.2022 06:00 - 21.12.2022 06:15","7956","7809"
"21.12.2022 06:15 - 21.12.2022 06:30","8252","8100"
"21.12.2022 06:30 - 21.12.2022 06:45","8508","8362"
"21.12.2022 06:45 - 21.12.2022 07:00","8744","8618"
"21.12.2022 07:00 - 21.12.2022 07:15","8988","8904"
"21.12.2022 07:15 - 21.12.2022 07:30","9152","9124"
"21.12.2022 07:30 - 21.12.2022 07:45","9280","9280"
"21.12.2022 07:45 - 21.12.2022 08:00","9392","9378"
"21.12.2022 08:00 - 21.12.2022 08:15","9504","9520"
"21.12.2022 08:15 - 21.12.2022 08:30","9556","9534"
"21.12.2022 08:30 - 21.12.2022 08:45","9612","9625"
"21.12.2022 08:45 - 21.12.2022 09:00","9632","9681"
"21.12.2022 09:00 - 21.12.2022 09:15","9616","9665"
"21.12.2022 09:15 - 21.12.2022 09:30","9640","9706"
"21.12.2022 09:30 - 21.12.2022 09:45","9664","9766"
"21.12.2022 09:45 - 21.12.2022 10:00","9668","9777"
"21.12.2022 10:00 - 21.12.2022 10:15","9668","9743"
"21.12.2022 10:15 - 21.12.2022 10:30","9684","9736"
"21.12.2022 10:30 - 21.12.2022 10:45","9676","9764"
"21.12.2022 10:45 - 21.12.2022 11:00","9684","9782"
"21.12.2022 11:00 - 21.12.2022 11:15","9648","9753"
"21.12.2022 11:15 - 21.12.2022 11:30","9652","9808"
"21.12.2022 11:30 - 21.12.2022 11:45","9640","9774"
"21.12.2022 11:45 - 21.12.2022 12:00","9576","9725"
"21.12.2022 12:00 - 21.12.2022 12:15","9564","9746"
"21.12.2022 12:15 - 21.12.2022 12:30","9488","9664"
"21.12.2022 12:30 - 21.12.2022 12:45","9436","9615"
"21.12.2022 12:45 - 21.12.2022 13:00","9392","9581"
"21.12.2022 13:00 - 21.12.2022 13:15","9412","9594"
"21.12.2022 13:15 - 21.12.2022 13:30","9380","9555"
"21.12.2022 13:30 - 21.12.2022 13:45","9360","9521"
"21.12.2022 13:45 - 21.12.2022 14:00","9336","9428"
"21.12.2022 14:00 - 21.12.2022 14:15","9320","9391"
"21.12.2022 14:15 - 21.12.2022 14:30","9300","9378"
"21.12.2022 14:30 - 21.12.2022 14:45","9280","9260"
"21.12.2022 14:45 - 21.12.2022 15:00","9268","9246"
"21.12.2022 15:00 - 21.12.2022 15:15","9280","9259"
"21.12.2022 15:15 - 21.12.2022 15:30","9284","9234"
"21.12.2022 15:30 - 21.12.2022 15:45","9300","9264"
"21.12.2022 15:45 - 21.12.2022 16:00","9320","9266"
"21.12.2022 16:00 - 21.12.2022 16:15","9344","9339"
"21.12.2022 16:15 - 21.12.2022 16:30","9372","9340"
"21.12.2022 16:30 - 21.12.2022 16:45","9400","9361"
"21.12.2022 16:45 - 21.12.2022 17:00","9440","9343"
"21.12.2022 17:00 - 21.12.2022 17:15","9432","9384"
"21.12.2022 17:15 - 21.12.2022 17:30","9456","9416"
"21.12.2022 17:30 - 21.12.2022 17:45","9440","9414"
"21.12.2022 17:45 - 21.12.2022 18:00","9412","9366"
"21.12.2022 18:00 - 21.12.2022 18:15","9344","9285"
"21.12.2022 18:15 - 21.12.2022 18:30","9276","9170"
"21.12.2022 18:30 - 21.12.2022 18:45","9228","9082"
"21.12.2022 18:45 - 21.12.2022 19:00","9144","9033"
"21.12.2022 19:00 - 21.12.2022 19:15","9024","8878"
"21.12.2022 19:15 - 21.12.2022 19:30","8912","8779"
"21.12.2022 19:30 - 21.12.2022 19:45","8792","8680"
"21.12.2022 19:45 - 21.12.2022 20:00","8660","8534"
"21.12.2022 20:00 - 21.12.2022 20:15","8524","8384"
"21.12.2022 20:15 - 21.12.2022 20:30","8384","8245"
"21.12.2022 20:30 - 21.12.2022 20:45","8248","8099"
"21.12.2022 20:45 - 21.12.2022 21:00","8116","7968"
"21.12.2022 21:00 - 21.12.2022 21:15","7992","7852"
"21.12.2022 21:15 - 21.12.2022 21:30","7856","7718"
"21.12.2022 21:30 - 21.12.2022 21:45","7720","7554"
"21.12.2022 21:45 - 21.12.2022 22:00","7600","7460"
"21.12.2022 22:00 - 21.12.2022 22:15","7800","7691"
"21.12.2022 22:15 - 21.12.2022 22:30","7740","7598"
"21.12.2022 22:30 - 21.12.2022 22:45","7596","7479"
"21.12.2022 22:45 - 21.12.2022 23:00","7468","7354"
"21.12.2022 23:00 - 21.12.2022 23:15","7372","7208"
"21.12.2022 23:15 - 21.12.2022 23:30","7236","7091"
"21.12.2022 23:30 - 21.12.2022 23:45","7116","6938"
"21.12.2022 23:45 - 22.12.2022 00:00","7008","6854"
"22.12.2022 00:00 - 22.12.2022 00:15","7068","6961"
"22.12.2022 00:15 - 22.12.2022 00:30","6964","6843"
"22.12.2022 00:30 - 22.12.2022 00:45","6856","6710"
"22.12.2022 00:45 - 22.12.2022 01:00","6780","6579"
"22.12.2022 01:00 - 22.12.2022 01:15","6752","6575"
"22.12.2022 01:15 - 22.12.2022 01:30","6684","6538"
"22.12.2022 01:30 - 22.12.2022 01:45","6624","6444"
"22.12.2022 01:45 - 22.12.2022 02:00","6564","6368"
"22.12.2022 02:00 - 22.12.2022 02:15","6628","6369"
"22.12.2022 02:15 - 22.12.2022 02:30","6576","6295"
"22.12.2022 02:30 - 22.12.2022 02:45","6520","6260"
"22.12.2022 02:45 - 22.12.2022 03:00","6476","6233"
"22.12.2022 03:00 - 22.12.2022 03:15","6480","6244"
"22.12.2022 03:15 - 22.12.2022 03:30","6472","6216"
"22.12.2022 03:30 - 22.12.2022 03:45","6468","6214"
"22.12.2022 03:45 - 22.12.2022 04:00","6480","6240"
"22.12.2022 04:00 - 22.12.2022 04:15","6516","6257"
"22.12.2022 04:15 - 22.12.2022 04:30","6572","6330"
"22.12.2022 04:30 - 22.12.2022 04:45","6660","6361"
"22.12.2022 04:45 - 22.12.2022 05:00","6772","6439"
"22.12.2022 05:00 - 22.12.2022 05:15","6972","6669"
"22.12.2022 05:15 - 22.12.2022 05:30","7124","6814"
"22.12.2022 05:30 - 22.12.2022 05:45","7356","7030"
"22.12.2022 05:45 - 22.12.2022 06:00","7608","7269"
"22.12.2022 06:00 - 22.12.2022 06:15","7852","7574"
"22.12.2022 06:15 - 22.12.2022 06:30","8152","7883"
"22.12.2022 06:30 - 22.12.2022 06:45","8416","8086"
"22.12.2022 06:45 - 22.12.2022 07:00","8648","8277"
"22.12.2022 07:00 - 22.12.2022 07:15","8904","8658"
"22.12.2022 07:15 - 22.12.2022 07:30","9100","8849"
"22.12.2022 07:30 - 22.12.2022 07:45","9228","8980"
"22.12.2022 07:45 - 22.12.2022 08:00","9340","9075"
"22.12.2022 08:00 - 22.12.2022 08:15","9456","9145"
"22.12.2022 08:15 - 22.12.2022 08:30","9508","9207"
"22.12.2022 08:30 - 22.12.2022 08:45","9568","9264"
"22.12.2022 08:45 - 22.12.2022 09:00","9592","9288"
"22.12.2022 09:00 - 22.12.2022 09:15","9564","9302"
"22.12.2022 09:15 - 22.12.2022 09:30","9584","9291"
"22.12.2022 09:30 - 22.12.2022 09:45","9608","9242"
"22.12.2022 09:45 - 22.12.2022 10:00","9612","9208"
"22.12.2022 10:00 - 22.12.2022 10:15","9616","9223"
"22.12.2022 10:15 - 22.12.2022 10:30","9624","9230"
"22.12.2022 10:30 - 22.12.2022 10:45","9640","9155"
"22.12.2022 10:45 - 22.12.2022 11:00","9656","9117"
"22.12.2022 11:00 - 22.12.2022 11:15","9608","9127"
"22.12.2022 11:15 - 22.12.2022 11:30","9616","9137"
"22.12.2022 11:30 - 22.12.2022 11:45","9596","9097"
"22.12.2022 11:45 - 22.12.2022 12:00","9548","9075"
"22.12.2022 12:00 - 22.12.2022 12:15","9516","9076"
"22.12.2022 12:15 - 22.12.2022 12:30","9432","8991"
"22.12.2022 12:30 - 22.12.2022 12:45","9380","8902"
"22.12.2022 12:45 - 22.12.2022 13:00","9352","8836"
"22.12.2022 13:00 - 22.12.2022 13:15","9364","8920"
"22.12.2022 13:15 - 22.12.2022 13:30","9340","8882"
"22.12.2022 13:30 - 22.12.2022 13:45","9316","8889"
"22.12.2022 13:45 - 22.12.2022 14:00","9272","8808"
"22.12.2022 14:00 - 22.12.2022 14:15","9244","8804"
"22.12.2022 14:15 - 22.12.2022 14:30","9228","8788"
"22.12.2022 14:30 - 22.12.2022 14:45","9208","8750"
"22.12.2022 14:45 - 22.12.2022 15:00","9192","8732"
"22.12.2022 15:00 - 22.12.2022 15:15","9208","8676"
"22.12.2022 15:15 - 22.12.2022 15:30","9212","8706"
"22.12.2022 15:30 - 22.12.2022 15:45","9228","8651"
"22.12.2022 15:45 - 22.12.2022 16:00","9232","8667"
"22.12.2022 16:00 - 22.12.2022 16:15","9268","8735"
"22.12.2022 16:15 - 22.12.2022 16:30","9304","8770"
"22.12.2022 16:30 - 22.12.2022 16:45","9340","8778"
"22.12.2022 16:45 - 22.12.2022 17:00","9388","8819"
"22.12.2022 17:00 - 22.12.2022 17:15","9396","8855"
"22.12.2022 17:15 - 22.12.2022 17:30","9424","8858"
"22.12.2022 17:30 - 22.12.2022 17:45","9424","8848"
"22.12.2022 17:45 - 22.12.2022 18:00","9400","8785"
"22.12.2022 18:00 - 22.12.2022 18:15","9344","8755"
"22.12.2022 18:15 - 22.12.2022 18:30","9276","8706"
"22.12.2022 18:30 - 22.12.2022 18:45","9212","8659"
"22.12.2022 18:45 - 22.12.2022 19:00","9132","8566"
"22.12.2022 19:00 - 22.12.2022 19:15","9028","8394"
"22.12.2022 19:15 - 22.12.2022 19:30","8928","8299"
"22.12.2022 19:30 - 22.12.2022 19:45","8816","8242"
"22.12.2022 19:45 - 22.12.2022 20:00","8688","8092"
"22.12.2022 20:00 - 22.12.2022 20:15","8548","7960"
"22.12.2022 20:15 - 22.12.2022 20:30","8408","7796"
"22.12.2022 20:30 - 22.12.2022 20:45","8280","7666"
"22.12.2022 20:45 - 22.12.2022 21:00","8144","7540"
"22.12.2022 21:00 - 22.12.2022 21:15","8008","7387"
"22.12.2022 21:15 - 22.12.2022 21:30","7900","7219"
"22.12.2022 21:30 - 22.12.2022 21:45","7768","7130"
"22.12.2022 21:45 - 22.12.2022 22:00","7656","7026"
"22.12.2022 22:00 - 22.12.2022 22:15","7828","7236"
"22.12.2022 22:15 - 22.12.2022 22:30","7760","7132"
"22.12.2022 22:30 - 22.12.2022 22:45","7616","7032"
"22.12.2022 22:45 - 22.12.2022 23:00","7492","6885"
"22.12.2022 23:00 - 22.12.2022 23:15","7400","6748"
"22.12.2022 23:15 - 22.12.2022 23:30","7260","6657"
"22.12.2022 23:30 - 22.12.2022 23:45","7140","6567"
"22.12.2022 23:45 - 23.12.2022 00:00","7036","6461"
"23.12.2022 00:00 - 23.12.2022 00:15","7072","6430"
"23.12.2022 00:15 - 23.12.2022 00:30","6980","6330"
"23.12.2022 00:30 - 23.12.2022 00:45","6884","6238"
"23.12.2022 00:45 - 23.12.2022 01:00","6792","6134"
"23.12.2022 01:00 - 23.12.2022 01:15","6760","6087"
"23.12.2022 01:15 - 23.12.2022 01:30","6692","6018"
"23.12.2022 01:30 - 23.12.2022 01:45","6628","5965"
"23.12.2022 01:45 - 23.12.2022 02:00","6572","5900"
"23.12.2022 02:00 - 23.12.2022 02:15","6624","5906"
"23.12.2022 02:15 - 23.12.2022 02:30","6568","5880"
"23.12.2022 02:30 - 23.12.2022 02:45","6512","5794"
"23.12.2022 02:45 - 23.12.2022 03:00","6456","5721"
"23.12.2022 03:00 - 23.12.2022 03:15","6452","5803"
"23.12.2022 03:15 - 23.12.2022 03:30","6432","5832"
"23.12.2022 03:30 - 23.12.2022 03:45","6424","5784"
"23.12.2022 03:45 - 23.12.2022 04:00","6432","5757"
"23.12.2022 04:00 - 23.12.2022 04:15","6488","5818"
"23.12.2022 04:15 - 23.12.2022 04:30","6524","5872"
"23.12.2022 04:30 - 23.12.2022 04:45","6608","5948"
"23.12.2022 04:45 - 23.12.2022 05:00","6712","6068"
"23.12.2022 05:00 - 23.12.2022 05:15","6904","6255"
"23.12.2022 05:15 - 23.12.2022 05:30","7080","6370"
"23.12.2022 05:30 - 23.12.2022 05:45","7316","6540"
"23.12.2022 05:45 - 23.12.2022 06:00","7548","6740"
"23.12.2022 06:00 - 23.12.2022 06:15","7832","6963"
"23.12.2022 06:15 - 23.12.2022 06:30","8124","7176"
"23.12.2022 06:30 - 23.12.2022 06:45","8356","7432"
"23.12.2022 06:45 - 23.12.2022 07:00","8588","7599"
"23.12.2022 07:00 - 23.12.2022 07:15","8840","7861"
"23.12.2022 07:15 - 23.12.2022 07:30","9040","8005"
"23.12.2022 07:30 - 23.12.2022 07:45","9176","8118"
"23.12.2022 07:45 - 23.12.2022 08:00","9280","8193"
"23.12.2022 08:00 - 23.12.2022 08:15","9368","8312"
"23.12.2022 08:15 - 23.12.2022 08:30","9420","8345"
"23.12.2022 08:30 - 23.12.2022 08:45","9476","8382"
"23.12.2022 08:45 - 23.12.2022 09:00","9516","8358"
"23.12.2022 09:00 - 23.12.2022 09:15","9504","8420"
"23.12.2022 09:15 - 23.12.2022 09:30","9528","8401"
"23.12.2022 09:30 - 23.12.2022 09:45","9568","8387"
"23.12.2022 09:45 - 23.12.2022 10:00","9592","8346"
"23.12.2022 10:00 - 23.12.2022 10:15","9620","8269"
"23.12.2022 10:15 - 23.12.2022 10:30","9640","8286"
"23.12.2022 10:30 - 23.12.2022 10:45","9664","8220"
"23.12.2022 10:45 - 23.12.2022 11:00","9692","8152"
"23.12.2022 11:00 - 23.12.2022 11:15","9664","8130"
"23.12.2022 11:15 - 23.12.2022 11:30","9668","8149"
"23.12.2022 11:30 - 23.12.2022 11:45","9644","8121"
"23.12.2022 11:45 - 23.12.2022 12:00","9580","8073"
"23.12.2022 12:00 - 23.12.2022 12:15","9564","8064"
"23.12.2022 12:15 - 23.12.2022 12:30","9452","7956"
"23.12.2022 12:30 - 23.12.2022 12:45","9376","7852"
"23.12.2022 12:45 - 23.12.2022 13:00","9324","7785"
"23.12.2022 13:00 - 23.12.2022 13:15","9324","7770"
"23.12.2022 13:15 - 23.12.2022 13:30","9296","7740"
"23.12.2022 13:30 - 23.12.2022 13:45","9244","7706"
"23.12.2022 13:45 - 23.12.2022 14:00","9188","7715"
"23.12.2022 14:00 - 23.12.2022 14:15","9164","7717"
"23.12.2022 14:15 - 23.12.2022 14:30","9140","7687"
"23.12.2022 14:30 - 23.12.2022 14:45","9108","7660"
"23.12.2022 14:45 - 23.12.2022 15:00","9096","7668"
"23.12.2022 15:00 - 23.12.2022 15:15","9108","7668"
"23.12.2022 15:15 - 23.12.2022 15:30","9108","7695"
"23.12.2022 15:30 - 23.12.2022 15:45","9112","7798"
"23.12.2022 15:45 - 23.12.2022 16:00","9144","7811"
"23.12.2022 16:00 - 23.12.2022 16:15","9176","7878"
"23.12.2022 16:15 - 23.12.2022 16:30","9212","7965"
"23.12.2022 16:30 - 23.12.2022 16:45","9272","8021"
"23.12.2022 16:45 - 23.12.2022 17:00","9316","8066"
"23.12.2022 17:00 - 23.12.2022 17:15","9324","8088"
"23.12.2022 17:15 - 23.12.2022 17:30","9348","8106"
"23.12.2022 17:30 - 23.12.2022 17:45","9344","8056"
"23.12.2022 17:45 - 23.12.2022 18:00","9332","8037"
"23.12.2022 18:00 - 23.12.2022 18:15","9280","8014"
"23.12.2022 18:15 - 23.12.2022 18:30","9208","7941"
"23.12.2022 18:30 - 23.12.2022 18:45","9156","7868"
"23.12.2022 18:45 - 23.12.2022 19:00","9076","7789"
"23.12.2022 19:00 - 23.12.2022 19:15","8968","7713"
"23.12.2022 19:15 - 23.12.2022 19:30","8856","7580"
"23.12.2022 19:30 - 23.12.2022 19:45","8732","7500"
"23.12.2022 19:45 - 23.12.2022 20:00","8612","7368"
"23.12.2022 20:00 - 23.12.2022 20:15","8496","7202"
"23.12.2022 20:15 - 23.12.2022 20:30","8364","7060"
"23.12.2022 20:30 - 23.12.2022 20:45","8244","6969"
"23.12.2022 20:45 - 23.12.2022 21:00","8116","6879"
"23.12.2022 21:00 - 23.12.2022 21:15","7964","6725"
"23.12.2022 21:15 - 23.12.2022 21:30","7840","6570"
"23.12.2022 21:30 - 23.12.2022 21:45","7700","6458"
"23.12.2022 21:45 - 23.12.2022 22:00","7588","6412"
"23.12.2022 22:00 - 23.12.2022 22:15","7776","6627"
"23.12.2022 22:15 - 23.12.2022 22:30","7704","6541"
"23.12.2022 22:30 - 23.12.2022 22:45","7572","6409"
"23.12.2022 22:45 - 23.12.2022 23:00","7460","6292"
"23.12.2022 23:00 - 23.12.2022 23:15","7372","6250"
"23.12.2022 23:15 - 23.12.2022 23:30","7224","6101"
"23.12.2022 23:30 - 23.12.2022 23:45","7112","5983"
"23.12.2022 23:45 - 24.12.2022 00:00","7008","5870"
"24.12.2022 00:00 - 24.12.2022 00:15","6928","5808"
"24.12.2022 00:15 - 24.12.2022 00:30","6844","5732"
"24.12.2022 00:30 - 24.12.2022 00:45","6748","5639"
"24.12.2022 00:45 - 24.12.2022 01:00","6656","5524"
"24.12.2022 01:00 - 24.12.2022 01:15","6688","5474"
"24.12.2022 01:15 - 24.12.2022 01:30","6608","5420"
"24.12.2022 01:30 - 24.12.2022 01:45","6540","5342"
"24.12.2022 01:45 - 24.12.2022 02:00","6472","5283"
"24.12.2022 02:00 - 24.12.2022 02:15","6524","5304"
"24.12.2022 02:15 - 24.12.2022 02:30","6468","5190"
"24.12.2022 02:30 - 24.12.2022 02:45","6396","5135"
"24.12.2022 02:45 - 24.12.2022 03:00","6336","5115"
"24.12.2022 03:00 - 24.12.2022 03:15","6312","5049"
"24.12.2022 03:15 - 24.12.2022 03:30","6280","5001"
"24.12.2022 03:30 - 24.12.2022 03:45","6264","5016"
"24.12.2022 03:45 - 24.12.2022 04:00","6244","5002"
"24.12.2022 04:00 - 24.12.2022 04:15","6268","5018"
"24.12.2022 04:15 - 24.12.2022 04:30","6284","5034"
"24.12.2022 04:30 - 24.12.2022 04:45","6312","5070"
"24.12.2022 04:45 - 24.12.2022 05:00","6352","5082"
"24.12.2022 05:00 - 24.12.2022 05:15","6448","5268"
"24.12.2022 05:15 - 24.12.2022 05:30","6520","5338"
"24.12.2022 05:30 - 24.12.2022 05:45","6596","5382"
"24.12.2022 05:45 - 24.12.2022 06:00","6676","5464"
"24.12.2022 06:00 - 24.12.2022 06:15","6728","5599"
"24.12.2022 06:15 - 24.12.2022 06:30","6832","5736"
"24.12.2022 06:30 - 24.12.2022 06:45","6940","5826"
"24.12.2022 06:45 - 24.12.2022 07:00","7044","5926"
"24.12.2022 07:00 - 24.12.2022 07:15","7152","6091"
"24.12.2022 07:15 - 24.12.2022 07:30","7268","6217"
"24.12.2022 07:30 - 24.12.2022 07:45","7372","6301"
"24.12.2022 07:45 - 24.12.2022 08:00","7472","6387"
"24.12.2022 08:00 - 24.12.2022 08:15","7604","6528"
"24.12.2022 08:15 - 24.12.2022 08:30","7708","6604"
"24.12.2022 08:30 - 24.12.2022 08:45","7804","6729"
"24.12.2022 08:45 - 24.12.2022 09:00","7900","6822"
"24.12.2022 09:00 - 24.12.2022 09:15","7976","6893"
"24.12.2022 09:15 - 24.12.2022 09:30","8040","6921"
"24.12.2022 09:30 - 24.12.2022 09:45","8104","6960"
"24.12.2022 09:45 - 24.12.2022 10:00","8160","6963"
"24.12.2022 10:00 - 24.12.2022 10:15","8212","6949"
"24.12.2022 10:15 - 24.12.2022 10:30","8244","6921"
"24.12.2022 10:30 - 24.12.2022 10:45","8260","6919"
"24.12.2022 10:45 - 24.12.2022 11:00","8292","6875"
"24.12.2022 11:00 - 24.12.2022 11:15","8288","6852"
"24.12.2022 11:15 - 24.12.2022 11:30","8344","6876"
"24.12.2022 11:30 - 24.12.2022 11:45","8348","6870"
"24.12.2022 11:45 - 24.12.2022 12:00","8304","6818"
"24.12.2022 12:00 - 24.12.2022 12:15","8312","6849"
"24.12.2022 12:15 - 24.12.2022 12:30","8216","6781"
"24.12.2022 12:30 - 24.12.2022 12:45","8132","6718"
"24.12.2022 12:45 - 24.12.2022 13:00","8056","6653"
"24.12.2022 13:00 - 24.12.2022 13:15","8028","6650"
"24.12.2022 13:15 - 24.12.2022 13:30","7988","6567"
"24.12.2022 13:30 - 24.12.2022 13:45","7936","6486"
"24.12.2022 13:45 - 24.12.2022 14:00","7892","6433"
"24.12.2022 14:00 - 24.12.2022 14:15","7860","6401"
"24.12.2022 14:15 - 24.12.2022 14:30","7836","6386"
"24.12.2022 14:30 - 24.12.2022 14:45","7852","6418"
"24.12.2022 14:45 - 24.12.2022 15:00","7832","6408"
"24.12.2022 15:00 - 24.12.2022 15:15","7856","6449"
"24.12.2022 15:15 - 24.12.2022 15:30","7876","6475"
"24.12.2022 15:30 - 24.12.2022 15:45","7920","6529"
"24.12.2022 15:45 - 24.12.2022 16:00","7960","6558"
"24.12.2022 16:00 - 24.12.2022 16:15","8012","6614"
"24.12.2022 16:15 - 24.12.2022 16:30","8064","6670"
"24.12.2022 16:30 - 24.12.2022 16:45","8136","6761"
"24.12.2022 16:45 - 24.12.2022 17:00","8224","6814"
"24.12.2022 17:00 - 24.12.2022 17:15","8292","6853"
"24.12.2022 17:15 - 24.12.2022 17:30","8348","6873"
"24.12.2022 17:30 - 24.12.2022 17:45","8356","6839"
"24.12.2022 17:45 - 24.12.2022 18:00","8356","6778"
"24.12.2022 18:00 - 24.12.2022 18:15","8348","6716"
"24.12.2022 18:15 - 24.12.2022 18:30","8256","6602"
"24.12.2022 18:30 - 24.12.2022 18:45","8188","6516"
"24.12.2022 18:45 - 24.12.2022 19:00","8116","6439"
"24.12.2022 19:00 - 24.12.2022 19:15","8024","6337"
"24.12.2022 19:15 - 24.12.2022 19:30","7936","6232"
"24.12.2022 19:30 - 24.12.2022 19:45","7856","6132"
"24.12.2022 19:45 - 24.12.2022 20:00","7768","6059"
"24.12.2022 20:00 - 24.12.2022 20:15","7668","6006"
"24.12.2022 20:15 - 24.12.2022 20:30","7560","5946"
"24.12.2022 20:30 - 24.12.2022 20:45","7452","5932"
"24.12.2022 20:45 - 24.12.2022 21:00","7344","5850"
"24.12.2022 21:00 - 24.12.2022 21:15","7232","5835"
"24.12.2022 21:15 - 24.12.2022 21:30","7132","5770"
"24.12.2022 21:30 - 24.12.2022 21:45","7048","5730"
"24.12.2022 21:45 - 24.12.2022 22:00","7004","5714"
"24.12.2022 22:00 - 24.12.2022 22:15","7312","5973"
"24.12.2022 22:15 - 24.12.2022 22:30","7276","5940"
"24.12.2022 22:30 - 24.12.2022 22:45","7160","5850"
"24.12.2022 22:45 - 24.12.2022 23:00","7056","5771"
"24.12.2022 23:00 - 24.12.2022 23:15","6980","5708"
"24.12.2022 23:15 - 24.12.2022 23:30","6860","5590"
"24.12.2022 23:30 - 24.12.2022 23:45","6752","5476"
"24.12.2022 23:45 - 25.12.2022 00:00","6660","5377"
"25.12.2022 00:00 - 25.12.2022 00:15","6660","5420"
"25.12.2022 00:15 - 25.12.2022 00:30","6552","5309"
"25.12.2022 00:30 - 25.12.2022 00:45","6464","5194"
"25.12.2022 00:45 - 25.12.2022 01:00","6380","5098"
"25.12.2022 01:00 - 25.12.2022 01:15","6412","5099"
"25.12.2022 01:15 - 25.12.2022 01:30","6328","5006"
"25.12.2022 01:30 - 25.12.2022 01:45","6252","4928"
"25.12.2022 01:45 - 25.12.2022 02:00","6200","4867"
"25.12.2022 02:00 - 25.12.2022 02:15","6288","4944"
"25.12.2022 02:15 - 25.12.2022 02:30","6228","4905"
"25.12.2022 02:30 - 25.12.2022 02:45","6176","4844"
"25.12.2022 02:45 - 25.12.2022 03:00","6120","4787"
"25.12.2022 03:00 - 25.12.2022 03:15","6108","4792"
"25.12.2022 03:15 - 25.12.2022 03:30","6068","4757"
"25.12.2022 03:30 - 25.12.2022 03:45","6040","4746"
"25.12.2022 03:45 - 25.12.2022 04:00","6024","4733"
"25.12.2022 04:00 - 25.12.2022 04:15","6036","4749"
"25.12.2022 04:15 - 25.12.2022 04:30","6040","4763"
"25.12.2022 04:30 - 25.12.2022 04:45","6052","4786"
"25.12.2022 04:45 - 25.12.2022 05:00","6080","4825"
"25.12.2022 05:00 - 25.12.2022 05:15","6144","4928"
