"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"22.12.2021 14:00 - 22.12.2021 14:15","9408","9302"
"22.12.2021 14:15 - 22.12.2021 14:30","9400","9313"
"22.12.2021 14:30 - 22.12.2021 14:45","9384","9297"
"22.12.2021 14:45 - 22.12.2021 15:00","9360","9317"
"22.12.2021 15:00 - 22.12.2021 15:15","9372","9346"
"22.12.2021 15:15 - 22.12.2021 15:30","9388","9401"
"22.12.2021 15:30 - 22.12.2021 15:45","9404","9459"
"22.12.2021 15:45 - 22.12.2021 16:00","9432","9541"
"22.12.2021 16:00 - 22.12.2021 16:15","9472","9628"
"22.12.2021 16:15 - 22.12.2021 16:30","9528","9700"
"22.12.2021 16:30 - 22.12.2021 16:45","9592","9830"
"22.12.2021 16:45 - 22.12.2021 17:00","9636","9904"
"22.12.2021 17:00 - 22.12.2021 17:15","9652","9936"
"22.12.2021 17:15 - 22.12.2021 17:30","9684","9982"
"22.12.2021 17:30 - 22.12.2021 17:45","9692","9986"
"22.12.2021 17:45 - 22.12.2021 18:00","9684","9958"
"22.12.2021 18:00 - 22.12.2021 18:15","9644","9870"
"22.12.2021 18:15 - 22.12.2021 18:30","9584","9818"
"22.12.2021 18:30 - 22.12.2021 18:45","9524","9706"
"22.12.2021 18:45 - 22.12.2021 19:00","9444","9624"
"22.12.2021 19:00 - 22.12.2021 19:15","9324","9545"
"22.12.2021 19:15 - 22.12.2021 19:30","9200","9426"
"22.12.2021 19:30 - 22.12.2021 19:45","9068","9286"
"22.12.2021 19:45 - 22.12.2021 20:00","8940","9158"
"22.12.2021 20:00 - 22.12.2021 20:15","8816","9024"
"22.12.2021 20:15 - 22.12.2021 20:30","8680","8828"
"22.12.2021 20:30 - 22.12.2021 20:45","8544","8700"
"22.12.2021 20:45 - 22.12.2021 21:00","8400","8578"
"22.12.2021 21:00 - 22.12.2021 21:15","8260","8409"
"22.12.2021 21:15 - 22.12.2021 21:30","8116","8274"
"22.12.2021 21:30 - 22.12.2021 21:45","7972","8115"
"22.12.2021 21:45 - 22.12.2021 22:00","7856","8034"
"22.12.2021 22:00 - 22.12.2021 22:15","8044","8309"
"22.12.2021 22:15 - 22.12.2021 22:30","7964","8270"
"22.12.2021 22:30 - 22.12.2021 22:45","7820","8132"
"22.12.2021 22:45 - 22.12.2021 23:00","7700","7973"
"22.12.2021 23:00 - 22.12.2021 23:15","7596","7908"
"22.12.2021 23:15 - 22.12.2021 23:30","7448","7719"
"22.12.2021 23:30 - 22.12.2021 23:45","7324","7586"
"22.12.2021 23:45 - 23.12.2021 00:00","7224","7474"
"23.12.2021 00:00 - 23.12.2021 00:15","7424","7472"
"23.12.2021 00:15 - 23.12.2021 00:30","7320","7408"
"23.12.2021 00:30 - 23.12.2021 00:45","7232","7254"
"23.12.2021 00:45 - 23.12.2021 01:00","7152","7154"
"23.12.2021 01:00 - 23.12.2021 01:15","7120","7132"
"23.12.2021 01:15 - 23.12.2021 01:30","7056","7065"
"23.12.2021 01:30 - 23.12.2021 01:45","7000","6957"
"23.12.2021 01:45 - 23.12.2021 02:00","6956","6936"
"23.12.2021 02:00 - 23.12.2021 02:15","7024","6984"
"23.12.2021 02:15 - 23.12.2021 02:30","6984","6933"
"23.12.2021 02:30 - 23.12.2021 02:45","6932","6878"
"23.12.2021 02:45 - 23.12.2021 03:00","6900","6841"
"23.12.2021 03:00 - 23.12.2021 03:15","6876","6846"
"23.12.2021 03:15 - 23.12.2021 03:30","6872","6833"
"23.12.2021 03:30 - 23.12.2021 03:45","6864","6830"
"23.12.2021 03:45 - 23.12.2021 04:00","6888","6818"
"23.12.2021 04:00 - 23.12.2021 04:15","6948","6885"
"23.12.2021 04:15 - 23.12.2021 04:30","7008","6961"
"23.12.2021 04:30 - 23.12.2021 04:45","7092","7031"
"23.12.2021 04:45 - 23.12.2021 05:00","7204","7109"
"23.12.2021 05:00 - 23.12.2021 05:15","7412","7270"
"23.12.2021 05:15 - 23.12.2021 05:30","7556","7386"
"23.12.2021 05:30 - 23.12.2021 05:45","7736","7574"
"23.12.2021 05:45 - 23.12.2021 06:00","7984","7754"
"23.12.2021 06:00 - 23.12.2021 06:15","8264","8005"
"23.12.2021 06:15 - 23.12.2021 06:30","8584","8311"
"23.12.2021 06:30 - 23.12.2021 06:45","8848","8480"
"23.12.2021 06:45 - 23.12.2021 07:00","9096","8700"
"23.12.2021 07:00 - 23.12.2021 07:15","9384","8932"
"23.12.2021 07:15 - 23.12.2021 07:30","9572","9130"
"23.12.2021 07:30 - 23.12.2021 07:45","9688","9312"
"23.12.2021 07:45 - 23.12.2021 08:00","9772","9368"
"23.12.2021 08:00 - 23.12.2021 08:15","9840","9464"
"23.12.2021 08:15 - 23.12.2021 08:30","9880","9485"
"23.12.2021 08:30 - 23.12.2021 08:45","9908","9551"
"23.12.2021 08:45 - 23.12.2021 09:00","9924","9559"
"23.12.2021 09:00 - 23.12.2021 09:15","9844","9552"
"23.12.2021 09:15 - 23.12.2021 09:30","9836","9550"
"23.12.2021 09:30 - 23.12.2021 09:45","9832","9518"
"23.12.2021 09:45 - 23.12.2021 10:00","9824","9530"
"23.12.2021 10:00 - 23.12.2021 10:15","9796","9534"
"23.12.2021 10:15 - 23.12.2021 10:30","9796","9526"
"23.12.2021 10:30 - 23.12.2021 10:45","9804","9458"
"23.12.2021 10:45 - 23.12.2021 11:00","9788","9471"
"23.12.2021 11:00 - 23.12.2021 11:15","9728","9368"
"23.12.2021 11:15 - 23.12.2021 11:30","9748","9330"
"23.12.2021 11:30 - 23.12.2021 11:45","9724","9279"
"23.12.2021 11:45 - 23.12.2021 12:00","9672","9247"
"23.12.2021 12:00 - 23.12.2021 12:15","9644","9310"
"23.12.2021 12:15 - 23.12.2021 12:30","9556","9201"
"23.12.2021 12:30 - 23.12.2021 12:45","9508","9122"
"23.12.2021 12:45 - 23.12.2021 13:00","9472","9049"
"23.12.2021 13:00 - 23.12.2021 13:15","9468","9050"
"23.12.2021 13:15 - 23.12.2021 13:30","9448","9006"
"23.12.2021 13:30 - 23.12.2021 13:45","9396","8959"
"23.12.2021 13:45 - 23.12.2021 14:00","9360","8889"
"23.12.2021 14:00 - 23.12.2021 14:15","9368","8879"
"23.12.2021 14:15 - 23.12.2021 14:30","9368","8850"
"23.12.2021 14:30 - 23.12.2021 14:45","9368","8834"
"23.12.2021 14:45 - 23.12.2021 15:00","9380","8804"
"23.12.2021 15:00 - 23.12.2021 15:15","9388","8786"
"23.12.2021 15:15 - 23.12.2021 15:30","9412","8793"
"23.12.2021 15:30 - 23.12.2021 15:45","9432","8839"
"23.12.2021 15:45 - 23.12.2021 16:00","9476","8870"
"23.12.2021 16:00 - 23.12.2021 16:15","9520","8976"
"23.12.2021 16:15 - 23.12.2021 16:30","9572","9035"
"23.12.2021 16:30 - 23.12.2021 16:45","9644","9122"
"23.12.2021 16:45 - 23.12.2021 17:00","9692","9188"
"23.12.2021 17:00 - 23.12.2021 17:15","9712","9188"
"23.12.2021 17:15 - 23.12.2021 17:30","9752","9204"
"23.12.2021 17:30 - 23.12.2021 17:45","9756","9202"
"23.12.2021 17:45 - 23.12.2021 18:00","9740","9171"
"23.12.2021 18:00 - 23.12.2021 18:15","9704","9109"
"23.12.2021 18:15 - 23.12.2021 18:30","9640","9039"
"23.12.2021 18:30 - 23.12.2021 18:45","9580","8955"
"23.12.2021 18:45 - 23.12.2021 19:00","9512","8852"
"23.12.2021 19:00 - 23.12.2021 19:15","9392","8737"
"23.12.2021 19:15 - 23.12.2021 19:30","9264","8616"
"23.12.2021 19:30 - 23.12.2021 19:45","9128","8514"
"23.12.2021 19:45 - 23.12.2021 20:00","9004","8422"
"23.12.2021 20:00 - 23.12.2021 20:15","8880","8362"
"23.12.2021 20:15 - 23.12.2021 20:30","8740","8197"
"23.12.2021 20:30 - 23.12.2021 20:45","8608","8083"
"23.12.2021 20:45 - 23.12.2021 21:00","8456","7967"
"23.12.2021 21:00 - 23.12.2021 21:15","8328","7779"
"23.12.2021 21:15 - 23.12.2021 21:30","8184","7624"
"23.12.2021 21:30 - 23.12.2021 21:45","8036","7540"
"23.12.2021 21:45 - 23.12.2021 22:00","7920","7518"
"23.12.2021 22:00 - 23.12.2021 22:15","8120","7692"
"23.12.2021 22:15 - 23.12.2021 22:30","8048","7623"
"23.12.2021 22:30 - 23.12.2021 22:45","7904","7467"
"23.12.2021 22:45 - 23.12.2021 23:00","7784","7327"
"23.12.2021 23:00 - 23.12.2021 23:15","7684","7232"
"23.12.2021 23:15 - 23.12.2021 23:30","7540","7076"
"23.12.2021 23:30 - 23.12.2021 23:45","7416","6915"
"23.12.2021 23:45 - 24.12.2021 00:00","7308","6800"
"24.12.2021 00:00 - 24.12.2021 00:15","7044","6721"
"24.12.2021 00:15 - 24.12.2021 00:30","6932","6604"
"24.12.2021 00:30 - 24.12.2021 00:45","6836","6480"
"24.12.2021 00:45 - 24.12.2021 01:00","6732","6366"
"24.12.2021 01:00 - 24.12.2021 01:15","6712","6330"
"24.12.2021 01:15 - 24.12.2021 01:30","6644","6254"
"24.12.2021 01:30 - 24.12.2021 01:45","6592","6140"
"24.12.2021 01:45 - 24.12.2021 02:00","6536","6084"
"24.12.2021 02:00 - 24.12.2021 02:15","6608","6124"
"24.12.2021 02:15 - 24.12.2021 02:30","6568","6066"
"24.12.2021 02:30 - 24.12.2021 02:45","6528","6006"
"24.12.2021 02:45 - 24.12.2021 03:00","6492","5961"
"24.12.2021 03:00 - 24.12.2021 03:15","6488","5917"
"24.12.2021 03:15 - 24.12.2021 03:30","6476","5907"
"24.12.2021 03:30 - 24.12.2021 03:45","6476","5869"
"24.12.2021 03:45 - 24.12.2021 04:00","6504","5872"
"24.12.2021 04:00 - 24.12.2021 04:15","6572","5910"
"24.12.2021 04:15 - 24.12.2021 04:30","6624","5946"
"24.12.2021 04:30 - 24.12.2021 04:45","6700","5977"
"24.12.2021 04:45 - 24.12.2021 05:00","6816","6031"
"24.12.2021 05:00 - 24.12.2021 05:15","6956","6207"
"24.12.2021 05:15 - 24.12.2021 05:30","7124","6314"
"24.12.2021 05:30 - 24.12.2021 05:45","7344","6382"
"24.12.2021 05:45 - 24.12.2021 06:00","7572","6456"
"24.12.2021 06:00 - 24.12.2021 06:15","7864","6525"
"24.12.2021 06:15 - 24.12.2021 06:30","8172","6599"
"24.12.2021 06:30 - 24.12.2021 06:45","8428","6715"
"24.12.2021 06:45 - 24.12.2021 07:00","8656","6849"
"24.12.2021 07:00 - 24.12.2021 07:15","8916","7044"
"24.12.2021 07:15 - 24.12.2021 07:30","9076","7170"
"24.12.2021 07:30 - 24.12.2021 07:45","9184","7304"
"24.12.2021 07:45 - 24.12.2021 08:00","9280","7421"
"24.12.2021 08:00 - 24.12.2021 08:15","9392","7543"
"24.12.2021 08:15 - 24.12.2021 08:30","9448","7637"
"24.12.2021 08:30 - 24.12.2021 08:45","9480","7797"
"24.12.2021 08:45 - 24.12.2021 09:00","9504","7880"
"24.12.2021 09:00 - 24.12.2021 09:15","9484","8017"
"24.12.2021 09:15 - 24.12.2021 09:30","9492","8073"
"24.12.2021 09:30 - 24.12.2021 09:45","9508","8116"
"24.12.2021 09:45 - 24.12.2021 10:00","9496","8131"
"24.12.2021 10:00 - 24.12.2021 10:15","9476","8184"
"24.12.2021 10:15 - 24.12.2021 10:30","9488","8180"
"24.12.2021 10:30 - 24.12.2021 10:45","9492","8168"
"24.12.2021 10:45 - 24.12.2021 11:00","9500","8168"
"24.12.2021 11:00 - 24.12.2021 11:15","9464","8144"
"24.12.2021 11:15 - 24.12.2021 11:30","9496","8123"
"24.12.2021 11:30 - 24.12.2021 11:45","9456","8127"
"24.12.2021 11:45 - 24.12.2021 12:00","9400","8098"
"24.12.2021 12:00 - 24.12.2021 12:15","9388","8128"
"24.12.2021 12:15 - 24.12.2021 12:30","9296","8039"
"24.12.2021 12:30 - 24.12.2021 12:45","9220","7978"
"24.12.2021 12:45 - 24.12.2021 13:00","9176","7928"
"24.12.2021 13:00 - 24.12.2021 13:15","9144","7873"
"24.12.2021 13:15 - 24.12.2021 13:30","9104","7751"
"24.12.2021 13:30 - 24.12.2021 13:45","9048","7672"
"24.12.2021 13:45 - 24.12.2021 14:00","8996","7628"
"24.12.2021 14:00 - 24.12.2021 14:15","8960","7576"
"24.12.2021 14:15 - 24.12.2021 14:30","8940","7532"
"24.12.2021 14:30 - 24.12.2021 14:45","8920","7510"
"24.12.2021 14:45 - 24.12.2021 15:00","8896","7475"
"24.12.2021 15:00 - 24.12.2021 15:15","8908","7506"
"24.12.2021 15:15 - 24.12.2021 15:30","8916","7507"
"24.12.2021 15:30 - 24.12.2021 15:45","8936","7507"
"24.12.2021 15:45 - 24.12.2021 16:00","8976","7493"
"24.12.2021 16:00 - 24.12.2021 16:15","9040","7548"
"24.12.2021 16:15 - 24.12.2021 16:30","9096","7600"
"24.12.2021 16:30 - 24.12.2021 16:45","9196","7662"
"24.12.2021 16:45 - 24.12.2021 17:00","9268","7697"
"24.12.2021 17:00 - 24.12.2021 17:15","9296","7691"
"24.12.2021 17:15 - 24.12.2021 17:30","9336","7659"
"24.12.2021 17:30 - 24.12.2021 17:45","9340","7609"
"24.12.2021 17:45 - 24.12.2021 18:00","9332","7535"
"24.12.2021 18:00 - 24.12.2021 18:15","9280","7478"
"24.12.2021 18:15 - 24.12.2021 18:30","9220","7355"
"24.12.2021 18:30 - 24.12.2021 18:45","9148","7277"
"24.12.2021 18:45 - 24.12.2021 19:00","9080","7165"
"24.12.2021 19:00 - 24.12.2021 19:15","8960","7076"
"24.12.2021 19:15 - 24.12.2021 19:30","8840","6960"
"24.12.2021 19:30 - 24.12.2021 19:45","8716","6875"
"24.12.2021 19:45 - 24.12.2021 20:00","8596","6770"
"24.12.2021 20:00 - 24.12.2021 20:15","8464","6729"
"24.12.2021 20:15 - 24.12.2021 20:30","8316","6647"
"24.12.2021 20:30 - 24.12.2021 20:45","8188","6600"
"24.12.2021 20:45 - 24.12.2021 21:00","8044","6546"
"24.12.2021 21:00 - 24.12.2021 21:15","7896","6477"
"24.12.2021 21:15 - 24.12.2021 21:30","7756","6418"
"24.12.2021 21:30 - 24.12.2021 21:45","7620","6375"
"24.12.2021 21:45 - 24.12.2021 22:00","7512","6348"
"24.12.2021 22:00 - 24.12.2021 22:15","7716","6636"
"24.12.2021 22:15 - 24.12.2021 22:30","7656","6610"
"24.12.2021 22:30 - 24.12.2021 22:45","7516","6512"
"24.12.2021 22:45 - 24.12.2021 23:00","7404","6442"
"24.12.2021 23:00 - 24.12.2021 23:15","7340","6401"
"24.12.2021 23:15 - 24.12.2021 23:30","7196","6302"
"24.12.2021 23:30 - 24.12.2021 23:45","7072","6157"
"24.12.2021 23:45 - 25.12.2021 00:00","6960","6057"
"25.12.2021 00:00 - 25.12.2021 00:15","6528","6093"
"25.12.2021 00:15 - 25.12.2021 00:30","6432","5989"
"25.12.2021 00:30 - 25.12.2021 00:45","6340","5897"
"25.12.2021 00:45 - 25.12.2021 01:00","6248","5798"
"25.12.2021 01:00 - 25.12.2021 01:15","6228","5744"
"25.12.2021 01:15 - 25.12.2021 01:30","6140","5647"
"25.12.2021 01:30 - 25.12.2021 01:45","6056","5570"
"25.12.2021 01:45 - 25.12.2021 02:00","5996","5498"
"25.12.2021 02:00 - 25.12.2021 02:15","6076","5578"
"25.12.2021 02:15 - 25.12.2021 02:30","6024","5532"
"25.12.2021 02:30 - 25.12.2021 02:45","5972","5478"
"25.12.2021 02:45 - 25.12.2021 03:00","5924","5412"
"25.12.2021 03:00 - 25.12.2021 03:15","5900","5386"
"25.12.2021 03:15 - 25.12.2021 03:30","5876","5348"
"25.12.2021 03:30 - 25.12.2021 03:45","5852","5318"
"25.12.2021 03:45 - 25.12.2021 04:00","5840","5309"
"25.12.2021 04:00 - 25.12.2021 04:15","5864","5369"
"25.12.2021 04:15 - 25.12.2021 04:30","5880","5377"
"25.12.2021 04:30 - 25.12.2021 04:45","5912","5370"
"25.12.2021 04:45 - 25.12.2021 05:00","5928","5394"
"25.12.2021 05:00 - 25.12.2021 05:15","5956","5515"
"25.12.2021 05:15 - 25.12.2021 05:30","5976","5562"
"25.12.2021 05:30 - 25.12.2021 05:45","6012","5598"
"25.12.2021 05:45 - 25.12.2021 06:00","6036","5628"
"25.12.2021 06:00 - 25.12.2021 06:15","6032","5621"
"25.12.2021 06:15 - 25.12.2021 06:30","6096","5682"
"25.12.2021 06:30 - 25.12.2021 06:45","6188","5742"
"25.12.2021 06:45 - 25.12.2021 07:00","6280","5846"
"25.12.2021 07:00 - 25.12.2021 07:15","6336","5980"
"25.12.2021 07:15 - 25.12.2021 07:30","6428","6086"
"25.12.2021 07:30 - 25.12.2021 07:45","6532","6215"
"25.12.2021 07:45 - 25.12.2021 08:00","6632","6319"
"25.12.2021 08:00 - 25.12.2021 08:15","6744","6472"
"25.12.2021 08:15 - 25.12.2021 08:30","6896","6601"
"25.12.2021 08:30 - 25.12.2021 08:45","7004","6736"
"25.12.2021 08:45 - 25.12.2021 09:00","7132","6856"
"25.12.2021 09:00 - 25.12.2021 09:15","7248","6989"
"25.12.2021 09:15 - 25.12.2021 09:30","7324","7080"
"25.12.2021 09:30 - 25.12.2021 09:45","7400","7150"
"25.12.2021 09:45 - 25.12.2021 10:00","7464","7228"
"25.12.2021 10:00 - 25.12.2021 10:15","7532","7291"
"25.12.2021 10:15 - 25.12.2021 10:30","7600","7347"
"25.12.2021 10:30 - 25.12.2021 10:45","7640","7402"
"25.12.2021 10:45 - 25.12.2021 11:00","7692","7456"
"25.12.2021 11:00 - 25.12.2021 11:15","7700","7495"
"25.12.2021 11:15 - 25.12.2021 11:30","7756","7556"
"25.12.2021 11:30 - 25.12.2021 11:45","7752","7566"
"25.12.2021 11:45 - 25.12.2021 12:00","7692","7502"
"25.12.2021 12:00 - 25.12.2021 12:15","7688","7505"
"25.12.2021 12:15 - 25.12.2021 12:30","7572","7383"
"25.12.2021 12:30 - 25.12.2021 12:45","7464","7304"
"25.12.2021 12:45 - 25.12.2021 13:00","7372","7226"
"25.12.2021 13:00 - 25.12.2021 13:15","7356","7190"
"25.12.2021 13:15 - 25.12.2021 13:30","7284","7131"
"25.12.2021 13:30 - 25.12.2021 13:45","7212","7080"
"25.12.2021 13:45 - 25.12.2021 14:00","7160","7024"
"25.12.2021 14:00 - 25.12.2021 14:15","7100","6986"
"25.12.2021 14:15 - 25.12.2021 14:30","7056","6967"
"25.12.2021 14:30 - 25.12.2021 14:45","7044","7018"
"25.12.2021 14:45 - 25.12.2021 15:00","7028","6999"
"25.12.2021 15:00 - 25.12.2021 15:15","7048","7037"
"25.12.2021 15:15 - 25.12.2021 15:30","7064","7027"
"25.12.2021 15:30 - 25.12.2021 15:45","7076","7052"
"25.12.2021 15:45 - 25.12.2021 16:00","7128","7084"
"25.12.2021 16:00 - 25.12.2021 16:15","7208","7104"
"25.12.2021 16:15 - 25.12.2021 16:30","7276","7157"
"25.12.2021 16:30 - 25.12.2021 16:45","7380","7224"
"25.12.2021 16:45 - 25.12.2021 17:00","7500","7307"
"25.12.2021 17:00 - 25.12.2021 17:15","7588","7348"
"25.12.2021 17:15 - 25.12.2021 17:30","7676","7357"
"25.12.2021 17:30 - 25.12.2021 17:45","7688","7393"
"25.12.2021 17:45 - 25.12.2021 18:00","7716","7370"
"25.12.2021 18:00 - 25.12.2021 18:15","7784","7381"
"25.12.2021 18:15 - 25.12.2021 18:30","7748","7323"
"25.12.2021 18:30 - 25.12.2021 18:45","7692","7318"
"25.12.2021 18:45 - 25.12.2021 19:00","7640","7284"
"25.12.2021 19:00 - 25.12.2021 19:15","7584","7240"
"25.12.2021 19:15 - 25.12.2021 19:30","7532","7212"
"25.12.2021 19:30 - 25.12.2021 19:45","7456","7177"
"25.12.2021 19:45 - 25.12.2021 20:00","7400","7111"
"25.12.2021 20:00 - 25.12.2021 20:15","7344","7047"
"25.12.2021 20:15 - 25.12.2021 20:30","7248","6982"
"25.12.2021 20:30 - 25.12.2021 20:45","7164","6891"
"25.12.2021 20:45 - 25.12.2021 21:00","7076","6788"
"25.12.2021 21:00 - 25.12.2021 21:15","6976","6712"
"25.12.2021 21:15 - 25.12.2021 21:30","6884","6628"
"25.12.2021 21:30 - 25.12.2021 21:45","6820","6571"
"25.12.2021 21:45 - 25.12.2021 22:00","6808","6502"
"25.12.2021 22:00 - 25.12.2021 22:15","7052","6774"
"25.12.2021 22:15 - 25.12.2021 22:30","7028","6742"
"25.12.2021 22:30 - 25.12.2021 22:45","6924","6633"
"25.12.2021 22:45 - 25.12.2021 23:00","6832","6517"
"25.12.2021 23:00 - 25.12.2021 23:15","6884","6452"
"25.12.2021 23:15 - 25.12.2021 23:30","6760","6332"
"25.12.2021 23:30 - 25.12.2021 23:45","6656","6230"
"25.12.2021 23:45 - 26.12.2021 00:00","6576","6138"
"26.12.2021 00:00 - 26.12.2021 00:15","6216","6152"
"26.12.2021 00:15 - 26.12.2021 00:30","6104","6058"
"26.12.2021 00:30 - 26.12.2021 00:45","6004","5942"
"26.12.2021 00:45 - 26.12.2021 01:00","5900","5883"
"26.12.2021 01:00 - 26.12.2021 01:15","5856","5826"
"26.12.2021 01:15 - 26.12.2021 01:30","5768","5746"
"26.12.2021 01:30 - 26.12.2021 01:45","5700","5666"
"26.12.2021 01:45 - 26.12.2021 02:00","5640","5617"
"26.12.2021 02:00 - 26.12.2021 02:15","5752","5702"
"26.12.2021 02:15 - 26.12.2021 02:30","5688","5666"
"26.12.2021 02:30 - 26.12.2021 02:45","5620","5580"
"26.12.2021 02:45 - 26.12.2021 03:00","5560","5573"
"26.12.2021 03:00 - 26.12.2021 03:15","5500","5552"
"26.12.2021 03:15 - 26.12.2021 03:30","5460","5498"
"26.12.2021 03:30 - 26.12.2021 03:45","5440","5481"
"26.12.2021 03:45 - 26.12.2021 04:00","5428","5494"
"26.12.2021 04:00 - 26.12.2021 04:15","5436","5546"
"26.12.2021 04:15 - 26.12.2021 04:30","5436","5590"
"26.12.2021 04:30 - 26.12.2021 04:45","5448","5599"
"26.12.2021 04:45 - 26.12.2021 05:00","5464","5619"
"26.12.2021 05:00 - 26.12.2021 05:15","5492","5685"
"26.12.2021 05:15 - 26.12.2021 05:30","5500","5725"
"26.12.2021 05:30 - 26.12.2021 05:45","5520","5795"
"26.12.2021 05:45 - 26.12.2021 06:00","5512","5836"
"26.12.2021 06:00 - 26.12.2021 06:15","5488","5867"
"26.12.2021 06:15 - 26.12.2021 06:30","5532","5957"
"26.12.2021 06:30 - 26.12.2021 06:45","5596","6059"
"26.12.2021 06:45 - 26.12.2021 07:00","5672","6162"
"26.12.2021 07:00 - 26.12.2021 07:15","5784","6315"
"26.12.2021 07:15 - 26.12.2021 07:30","5888","6410"
"26.12.2021 07:30 - 26.12.2021 07:45","5980","6540"
"26.12.2021 07:45 - 26.12.2021 08:00","6056","6635"
"26.12.2021 08:00 - 26.12.2021 08:15","6192","6711"
"26.12.2021 08:15 - 26.12.2021 08:30","6276","6835"
"26.12.2021 08:30 - 26.12.2021 08:45","6400","6996"
"26.12.2021 08:45 - 26.12.2021 09:00","6524","7103"
"26.12.2021 09:00 - 26.12.2021 09:15","6680","7247"
"26.12.2021 09:15 - 26.12.2021 09:30","6760","7306"
"26.12.2021 09:30 - 26.12.2021 09:45","6852","7403"
"26.12.2021 09:45 - 26.12.2021 10:00","6924","7494"
"26.12.2021 10:00 - 26.12.2021 10:15","6968","7553"
"26.12.2021 10:15 - 26.12.2021 10:30","7036","7637"
"26.12.2021 10:30 - 26.12.2021 10:45","7080","7673"
"26.12.2021 10:45 - 26.12.2021 11:00","7140","7746"
"26.12.2021 11:00 - 26.12.2021 11:15","7176","7756"
"26.12.2021 11:15 - 26.12.2021 11:30","7248","7868"
"26.12.2021 11:30 - 26.12.2021 11:45","7244","7863"
"26.12.2021 11:45 - 26.12.2021 12:00","7192","7807"
"26.12.2021 12:00 - 26.12.2021 12:15","7212","7802"
"26.12.2021 12:15 - 26.12.2021 12:30","7112","7711"
"26.12.2021 12:30 - 26.12.2021 12:45","7020","7581"
"26.12.2021 12:45 - 26.12.2021 13:00","6936","7532"
"26.12.2021 13:00 - 26.12.2021 13:15","6876","7522"
"26.12.2021 13:15 - 26.12.2021 13:30","6816","7431"
"26.12.2021 13:30 - 26.12.2021 13:45","6744","7388"
"26.12.2021 13:45 - 26.12.2021 14:00","6684","7340"
"26.12.2021 14:00 - 26.12.2021 14:15","6672","7279"
"26.12.2021 14:15 - 26.12.2021 14:30","6620","7231"
"26.12.2021 14:30 - 26.12.2021 14:45","6616","7229"
"26.12.2021 14:45 - 26.12.2021 15:00","6580","7186"
"26.12.2021 15:00 - 26.12.2021 15:15","6588","7209"
"26.12.2021 15:15 - 26.12.2021 15:30","6584","7178"
"26.12.2021 15:30 - 26.12.2021 15:45","6620","7200"
"26.12.2021 15:45 - 26.12.2021 16:00","6664","7241"
"26.12.2021 16:00 - 26.12.2021 16:15","6728","7251"
"26.12.2021 16:15 - 26.12.2021 16:30","6792","7314"
"26.12.2021 16:30 - 26.12.2021 16:45","6904","7427"
"26.12.2021 16:45 - 26.12.2021 17:00","7016","7535"
"26.12.2021 17:00 - 26.12.2021 17:15","7108","7604"
"26.12.2021 17:15 - 26.12.2021 17:30","7176","7599"
"26.12.2021 17:30 - 26.12.2021 17:45","7180","7622"
"26.12.2021 17:45 - 26.12.2021 18:00","7188","7620"
"26.12.2021 18:00 - 26.12.2021 18:15","7224","7690"
"26.12.2021 18:15 - 26.12.2021 18:30","7184","7643"
"26.12.2021 18:30 - 26.12.2021 18:45","7140","7579"
"26.12.2021 18:45 - 26.12.2021 19:00","7092","7528"
"26.12.2021 19:00 - 26.12.2021 19:15","7024","7482"
"26.12.2021 19:15 - 26.12.2021 19:30","6928","7422"
"26.12.2021 19:30 - 26.12.2021 19:45","6884","7364"
"26.12.2021 19:45 - 26.12.2021 20:00","6816","7305"
"26.12.2021 20:00 - 26.12.2021 20:15","6740","7239"
"26.12.2021 20:15 - 26.12.2021 20:30","6660","7148"
"26.12.2021 20:30 - 26.12.2021 20:45","6600","7059"
"26.12.2021 20:45 - 26.12.2021 21:00","6520","6990"
"26.12.2021 21:00 - 26.12.2021 21:15","6452","6886"
"26.12.2021 21:15 - 26.12.2021 21:30","6392","6796"
"26.12.2021 21:30 - 26.12.2021 21:45","6328","6708"
"26.12.2021 21:45 - 26.12.2021 22:00","6320","6643"
"26.12.2021 22:00 - 26.12.2021 22:15","6672","6909"
"26.12.2021 22:15 - 26.12.2021 22:30","6648","6878"
"26.12.2021 22:30 - 26.12.2021 22:45","6540","6751"
"26.12.2021 22:45 - 26.12.2021 23:00","6452","6671"
"26.12.2021 23:00 - 26.12.2021 23:15","6328","6558"
"26.12.2021 23:15 - 26.12.2021 23:30","6220","6451"
"26.12.2021 23:30 - 26.12.2021 23:45","6112","6362"
"26.12.2021 23:45 - 27.12.2021 00:00","6024","6252"
"27.12.2021 00:00 - 27.12.2021 00:15","7172","6309"
"27.12.2021 00:15 - 27.12.2021 00:30","7076","6239"
"27.12.2021 00:30 - 27.12.2021 00:45","6988","6108"
"27.12.2021 00:45 - 27.12.2021 01:00","6900","6034"
"27.12.2021 01:00 - 27.12.2021 01:15","6876","6002"
"27.12.2021 01:15 - 27.12.2021 01:30","6804","5927"
"27.12.2021 01:30 - 27.12.2021 01:45","6748","5869"
"27.12.2021 01:45 - 27.12.2021 02:00","6700","5798"
"27.12.2021 02:00 - 27.12.2021 02:15","6788","5858"
"27.12.2021 02:15 - 27.12.2021 02:30","6744","5829"
"27.12.2021 02:30 - 27.12.2021 02:45","6700","5755"
