"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"14.09.2015 06:45 - 14.09.2015 07:00","6835","6827"
"14.09.2015 07:00 - 14.09.2015 07:15","7311","7583"
"14.09.2015 07:15 - 14.09.2015 07:30","7377","7691"
"14.09.2015 07:30 - 14.09.2015 07:45","7470","7926"
"14.09.2015 07:45 - 14.09.2015 08:00","7521","8061"
"14.09.2015 08:00 - 14.09.2015 08:15","7751","8230"
"14.09.2015 08:15 - 14.09.2015 08:30","7783","8283"
"14.09.2015 08:30 - 14.09.2015 08:45","7827","8290"
"14.09.2015 08:45 - 14.09.2015 09:00","7850","8257"
"14.09.2015 09:00 - 14.09.2015 09:15","7846","8342"
"14.09.2015 09:15 - 14.09.2015 09:30","7885","8362"
"14.09.2015 09:30 - 14.09.2015 09:45","7927","8315"
"14.09.2015 09:45 - 14.09.2015 10:00","7942","8412"
"14.09.2015 10:00 - 14.09.2015 10:15","7952","8228"
"14.09.2015 10:15 - 14.09.2015 10:30","7988","8193"
"14.09.2015 10:30 - 14.09.2015 10:45","8016","8129"
"14.09.2015 10:45 - 14.09.2015 11:00","8038","8178"
"14.09.2015 11:00 - 14.09.2015 11:15","8056","8299"
"14.09.2015 11:15 - 14.09.2015 11:30","8092","8480"
"14.09.2015 11:30 - 14.09.2015 11:45","8109","8547"
"14.09.2015 11:45 - 14.09.2015 12:00","8097","8455"
"14.09.2015 12:00 - 14.09.2015 12:15","7900","8255"
"14.09.2015 12:15 - 14.09.2015 12:30","7858","8233"
"14.09.2015 12:30 - 14.09.2015 12:45","7841","8313"
"14.09.2015 12:45 - 14.09.2015 13:00","7840","8394"
"14.09.2015 13:00 - 14.09.2015 13:15","7858","8196"
"14.09.2015 13:15 - 14.09.2015 13:30","7862","8259"
"14.09.2015 13:30 - 14.09.2015 13:45","7824","8248"
"14.09.2015 13:45 - 14.09.2015 14:00","7792","8214"
"14.09.2015 14:00 - 14.09.2015 14:15","7744","8234"
"14.09.2015 14:15 - 14.09.2015 14:30","7734","8073"
"14.09.2015 14:30 - 14.09.2015 14:45","7706","8063"
"14.09.2015 14:45 - 14.09.2015 15:00","7684","7966"
"14.09.2015 15:00 - 14.09.2015 15:15","7673","7924"
"14.09.2015 15:15 - 14.09.2015 15:30","7645","7729"
"14.09.2015 15:30 - 14.09.2015 15:45","7617","7548"
"14.09.2015 15:45 - 14.09.2015 16:00","7588","7464"
"14.09.2015 16:00 - 14.09.2015 16:15","7567","7608"
"14.09.2015 16:15 - 14.09.2015 16:30","7531","7468"
"14.09.2015 16:30 - 14.09.2015 16:45","7499","7387"
"14.09.2015 16:45 - 14.09.2015 17:00","7481","7316"
"14.09.2015 17:00 - 14.09.2015 17:15","7538","7459"
"14.09.2015 17:15 - 14.09.2015 17:30","7529","7553"
"14.09.2015 17:30 - 14.09.2015 17:45","7541","7559"
"14.09.2015 17:45 - 14.09.2015 18:00","7562","7577"
"14.09.2015 18:00 - 14.09.2015 18:15","7694","7766"
"14.09.2015 18:15 - 14.09.2015 18:30","7691","7666"
"14.09.2015 18:30 - 14.09.2015 18:45","7708","7546"
"14.09.2015 18:45 - 14.09.2015 19:00","7718","7605"
"14.09.2015 19:00 - 14.09.2015 19:15","7682","7508"
"14.09.2015 19:15 - 14.09.2015 19:30","7656","7343"
"14.09.2015 19:30 - 14.09.2015 19:45","7639","7345"
"14.09.2015 19:45 - 14.09.2015 20:00","7606","7011"
"14.09.2015 20:00 - 14.09.2015 20:15","7359","6602"
"14.09.2015 20:15 - 14.09.2015 20:30","7307","6439"
"14.09.2015 20:30 - 14.09.2015 20:45","7231","6474"
"14.09.2015 20:45 - 14.09.2015 21:00","7146","6440"
"14.09.2015 21:00 - 14.09.2015 21:15","6803","5912"
"14.09.2015 21:15 - 14.09.2015 21:30","6732","5662"
"14.09.2015 21:30 - 14.09.2015 21:45","6637","5376"
"14.09.2015 21:45 - 14.09.2015 22:00","6565","5298"
"14.09.2015 22:00 - 14.09.2015 22:15","6452","5076"
"14.09.2015 22:15 - 14.09.2015 22:30","6424","4925"
"14.09.2015 22:30 - 14.09.2015 22:45","6313","4788"
"14.09.2015 22:45 - 14.09.2015 23:00","6229","4726"
"14.09.2015 23:00 - 14.09.2015 23:15","5962","4332"
"14.09.2015 23:15 - 14.09.2015 23:30","5864","4266"
"14.09.2015 23:30 - 14.09.2015 23:45","5795","4176"
"14.09.2015 23:45 - 15.09.2015 00:00","5757","4031"
"15.09.2015 00:00 - 15.09.2015 00:15","5750","4846"
"15.09.2015 00:15 - 15.09.2015 00:30","5685","4778"
"15.09.2015 00:30 - 15.09.2015 00:45","5628","4642"
"15.09.2015 00:45 - 15.09.2015 01:00","5564","4364"
"15.09.2015 01:00 - 15.09.2015 01:15","5437","4455"
"15.09.2015 01:15 - 15.09.2015 01:30","5406","4502"
"15.09.2015 01:30 - 15.09.2015 01:45","5375","4508"
"15.09.2015 01:45 - 15.09.2015 02:00","5343","4442"
"15.09.2015 02:00 - 15.09.2015 02:15","5359","4499"
"15.09.2015 02:15 - 15.09.2015 02:30","5324","4430"
"15.09.2015 02:30 - 15.09.2015 02:45","5289","4351"
"15.09.2015 02:45 - 15.09.2015 03:00","5267","4318"
"15.09.2015 03:00 - 15.09.2015 03:15","5219","4290"
"15.09.2015 03:15 - 15.09.2015 03:30","5201","4323"
"15.09.2015 03:30 - 15.09.2015 03:45","5197","4276"
"15.09.2015 03:45 - 15.09.2015 04:00","5203","4252"
"15.09.2015 04:00 - 15.09.2015 04:15","5291","4260"
"15.09.2015 04:15 - 15.09.2015 04:30","5311","4296"
"15.09.2015 04:30 - 15.09.2015 04:45","5335","4385"
"15.09.2015 04:45 - 15.09.2015 05:00","5387","4452"
"15.09.2015 05:00 - 15.09.2015 05:15","5714","4614"
"15.09.2015 05:15 - 15.09.2015 05:30","5810","4810"
"15.09.2015 05:30 - 15.09.2015 05:45","5923","4990"
"15.09.2015 05:45 - 15.09.2015 06:00","6079","4967"
"15.09.2015 06:00 - 15.09.2015 06:15","6680","5316"
"15.09.2015 06:15 - 15.09.2015 06:30","6840","5486"
"15.09.2015 06:30 - 15.09.2015 06:45","6994","5556"
"15.09.2015 06:45 - 15.09.2015 07:00","7096","5567"
"15.09.2015 07:00 - 15.09.2015 07:15","7572","5965"
"15.09.2015 07:15 - 15.09.2015 07:30","7634","6004"
"15.09.2015 07:30 - 15.09.2015 07:45","7717","6106"
"15.09.2015 07:45 - 15.09.2015 08:00","7776","6048"
"15.09.2015 08:00 - 15.09.2015 08:15","7972","6323"
"15.09.2015 08:15 - 15.09.2015 08:30","7999","6454"
"15.09.2015 08:30 - 15.09.2015 08:45","8030","6479"
"15.09.2015 08:45 - 15.09.2015 09:00","8058","6519"
"15.09.2015 09:00 - 15.09.2015 09:15","8043","6121"
"15.09.2015 09:15 - 15.09.2015 09:30","8084","6213"
"15.09.2015 09:30 - 15.09.2015 09:45","8128","6280"
"15.09.2015 09:45 - 15.09.2015 10:00","8156","6310"
"15.09.2015 10:00 - 15.09.2015 10:15","8181","5850"
"15.09.2015 10:15 - 15.09.2015 10:30","8219","5875"
"15.09.2015 10:30 - 15.09.2015 10:45","8247","5942"
"15.09.2015 10:45 - 15.09.2015 11:00","8272","5952"
"15.09.2015 11:00 - 15.09.2015 11:15","8267","6080"
"15.09.2015 11:15 - 15.09.2015 11:30","8303","6124"
"15.09.2015 11:30 - 15.09.2015 11:45","8321","6094"
"15.09.2015 11:45 - 15.09.2015 12:00","8303","6056"
"15.09.2015 12:00 - 15.09.2015 12:15","8119","6060"
"15.09.2015 12:15 - 15.09.2015 12:30","8074","6014"
"15.09.2015 12:30 - 15.09.2015 12:45","8064","6082"
"15.09.2015 12:45 - 15.09.2015 13:00","8063","6224"
"15.09.2015 13:00 - 15.09.2015 13:15","8079","6112"
"15.09.2015 13:15 - 15.09.2015 13:30","8073","6158"
"15.09.2015 13:30 - 15.09.2015 13:45","8037","6109"
"15.09.2015 13:45 - 15.09.2015 14:00","7999","6002"
"15.09.2015 14:00 - 15.09.2015 14:15","7942","6102"
"15.09.2015 14:15 - 15.09.2015 14:30","7930","6004"
"15.09.2015 14:30 - 15.09.2015 14:45","7916","6012"
"15.09.2015 14:45 - 15.09.2015 15:00","7890","5986"
"15.09.2015 15:00 - 15.09.2015 15:15","7892","6167"
"15.09.2015 15:15 - 15.09.2015 15:30","7855","6190"
"15.09.2015 15:30 - 15.09.2015 15:45","7825","6151"
"15.09.2015 15:45 - 15.09.2015 16:00","7804","6098"
"15.09.2015 16:00 - 15.09.2015 16:15","7777","6114"
"15.09.2015 16:15 - 15.09.2015 16:30","7727","6031"
"15.09.2015 16:30 - 15.09.2015 16:45","7694","6035"
"15.09.2015 16:45 - 15.09.2015 17:00","7675","6017"
"15.09.2015 17:00 - 15.09.2015 17:15","7725","6128"
"15.09.2015 17:15 - 15.09.2015 17:30","7710","6158"
"15.09.2015 17:30 - 15.09.2015 17:45","7721","5981"
"15.09.2015 17:45 - 15.09.2015 18:00","7737","5776"
"15.09.2015 18:00 - 15.09.2015 18:15","7845","5992"
"15.09.2015 18:15 - 15.09.2015 18:30","7842","5951"
"15.09.2015 18:30 - 15.09.2015 18:45","7857","5983"
"15.09.2015 18:45 - 15.09.2015 19:00","7866","6016"
"15.09.2015 19:00 - 15.09.2015 19:15","7829","6128"
"15.09.2015 19:15 - 15.09.2015 19:30","7806","6179"
"15.09.2015 19:30 - 15.09.2015 19:45","7787","6150"
"15.09.2015 19:45 - 15.09.2015 20:00","7736","6140"
"15.09.2015 20:00 - 15.09.2015 20:15","7477","5899"
"15.09.2015 20:15 - 15.09.2015 20:30","7423","5724"
"15.09.2015 20:30 - 15.09.2015 20:45","7349","5690"
"15.09.2015 20:45 - 15.09.2015 21:00","7266","5575"
"15.09.2015 21:00 - 15.09.2015 21:15","6918","5055"
"15.09.2015 21:15 - 15.09.2015 21:30","6854","4934"
"15.09.2015 21:30 - 15.09.2015 21:45","6769","4714"
"15.09.2015 21:45 - 15.09.2015 22:00","6697","4594"
"15.09.2015 22:00 - 15.09.2015 22:15","6591","4766"
"15.09.2015 22:15 - 15.09.2015 22:30","6561","4773"
"15.09.2015 22:30 - 15.09.2015 22:45","6456","4521"
"15.09.2015 22:45 - 15.09.2015 23:00","6379","4419"
"15.09.2015 23:00 - 15.09.2015 23:15","6100","4573"
"15.09.2015 23:15 - 15.09.2015 23:30","6006","5064"
"15.09.2015 23:30 - 15.09.2015 23:45","5924","5312"
"15.09.2015 23:45 - 16.09.2015 00:00","5887","5443"
"16.09.2015 00:00 - 16.09.2015 00:15","5797","5661"
"16.09.2015 00:15 - 16.09.2015 00:30","5734","5691"
"16.09.2015 00:30 - 16.09.2015 00:45","5682","5622"
"16.09.2015 00:45 - 16.09.2015 01:00","5615","5567"
"16.09.2015 01:00 - 16.09.2015 01:15","5482","5424"
"16.09.2015 01:15 - 16.09.2015 01:30","5455","5359"
"16.09.2015 01:30 - 16.09.2015 01:45","5429","5272"
"16.09.2015 01:45 - 16.09.2015 02:00","5399","5207"
"16.09.2015 02:00 - 16.09.2015 02:15","5404","5228"
"16.09.2015 02:15 - 16.09.2015 02:30","5371","5213"
"16.09.2015 02:30 - 16.09.2015 02:45","5330","5199"
"16.09.2015 02:45 - 16.09.2015 03:00","5305","5177"
"16.09.2015 03:00 - 16.09.2015 03:15","5263","5161"
"16.09.2015 03:15 - 16.09.2015 03:30","5247","5276"
"16.09.2015 03:30 - 16.09.2015 03:45","5240","5194"
"16.09.2015 03:45 - 16.09.2015 04:00","5248","5188"
"16.09.2015 04:00 - 16.09.2015 04:15","5329","5141"
"16.09.2015 04:15 - 16.09.2015 04:30","5345","5157"
"16.09.2015 04:30 - 16.09.2015 04:45","5368","5165"
"16.09.2015 04:45 - 16.09.2015 05:00","5423","5184"
"16.09.2015 05:00 - 16.09.2015 05:15","5739","5763"
"16.09.2015 05:15 - 16.09.2015 05:30","5829","5900"
"16.09.2015 05:30 - 16.09.2015 05:45","5937","6098"
"16.09.2015 05:45 - 16.09.2015 06:00","6093","6266"
"16.09.2015 06:00 - 16.09.2015 06:15","6689","6683"
"16.09.2015 06:15 - 16.09.2015 06:30","6852","6899"
"16.09.2015 06:30 - 16.09.2015 06:45","7011","6997"
"16.09.2015 06:45 - 16.09.2015 07:00","7121","6751"
"16.09.2015 07:00 - 16.09.2015 07:15","7582","7446"
"16.09.2015 07:15 - 16.09.2015 07:30","7645","7462"
"16.09.2015 07:30 - 16.09.2015 07:45","7723","7412"
"16.09.2015 07:45 - 16.09.2015 08:00","7777","7376"
"16.09.2015 08:00 - 16.09.2015 08:15","7962","7350"
"16.09.2015 08:15 - 16.09.2015 08:30","7989","7340"
"16.09.2015 08:30 - 16.09.2015 08:45","8019","7362"
"16.09.2015 08:45 - 16.09.2015 09:00","8038","7305"
"16.09.2015 09:00 - 16.09.2015 09:15","8018","7308"
"16.09.2015 09:15 - 16.09.2015 09:30","8052","7298"
"16.09.2015 09:30 - 16.09.2015 09:45","8084","7333"
"16.09.2015 09:45 - 16.09.2015 10:00","8106","7281"
"16.09.2015 10:00 - 16.09.2015 10:15","8135","7203"
"16.09.2015 10:15 - 16.09.2015 10:30","8170","7300"
"16.09.2015 10:30 - 16.09.2015 10:45","8196","7334"
"16.09.2015 10:45 - 16.09.2015 11:00","8227","7254"
"16.09.2015 11:00 - 16.09.2015 11:15","8224","7299"
"16.09.2015 11:15 - 16.09.2015 11:30","8259","7294"
"16.09.2015 11:30 - 16.09.2015 11:45","8272","7408"
"16.09.2015 11:45 - 16.09.2015 12:00","8251","7384"
"16.09.2015 12:00 - 16.09.2015 12:15","8079","6548"
"16.09.2015 12:15 - 16.09.2015 12:30","8035","6747"
"16.09.2015 12:30 - 16.09.2015 12:45","8026","6703"
"16.09.2015 12:45 - 16.09.2015 13:00","8021","6812"
"16.09.2015 13:00 - 16.09.2015 13:15","8034","6846"
"16.09.2015 13:15 - 16.09.2015 13:30","8035","6658"
"16.09.2015 13:30 - 16.09.2015 13:45","8005","6468"
"16.09.2015 13:45 - 16.09.2015 14:00","7971","6445"
"16.09.2015 14:00 - 16.09.2015 14:15","7923","6371"
"16.09.2015 14:15 - 16.09.2015 14:30","7920","6214"
"16.09.2015 14:30 - 16.09.2015 14:45","7900","6151"
"16.09.2015 14:45 - 16.09.2015 15:00","7878","6212"
"16.09.2015 15:00 - 16.09.2015 15:15","7870","6364"
"16.09.2015 15:15 - 16.09.2015 15:30","7842","6372"
"16.09.2015 15:30 - 16.09.2015 15:45","7818","6353"
"16.09.2015 15:45 - 16.09.2015 16:00","7789","6408"
"16.09.2015 16:00 - 16.09.2015 16:15","7759","6631"
"16.09.2015 16:15 - 16.09.2015 16:30","7715","6866"
"16.09.2015 16:30 - 16.09.2015 16:45","7677","6978"
"16.09.2015 16:45 - 16.09.2015 17:00","7655","6996"
"16.09.2015 17:00 - 16.09.2015 17:15","7708","7050"
"16.09.2015 17:15 - 16.09.2015 17:30","7693","7154"
"16.09.2015 17:30 - 16.09.2015 17:45","7697","7165"
"16.09.2015 17:45 - 16.09.2015 18:00","7711","7209"
"16.09.2015 18:00 - 16.09.2015 18:15","7848","7239"
"16.09.2015 18:15 - 16.09.2015 18:30","7845","7264"
"16.09.2015 18:30 - 16.09.2015 18:45","7856","7137"
"16.09.2015 18:45 - 16.09.2015 19:00","7869","6807"
"16.09.2015 19:00 - 16.09.2015 19:15","7841","6390"
"16.09.2015 19:15 - 16.09.2015 19:30","7819","6391"
"16.09.2015 19:30 - 16.09.2015 19:45","7791","6418"
"16.09.2015 19:45 - 16.09.2015 20:00","7744","6439"
"16.09.2015 20:00 - 16.09.2015 20:15","7464","6060"
"16.09.2015 20:15 - 16.09.2015 20:30","7407","5932"
"16.09.2015 20:30 - 16.09.2015 20:45","7339","5883"
"16.09.2015 20:45 - 16.09.2015 21:00","7261","5910"
"16.09.2015 21:00 - 16.09.2015 21:15","6895","6222"
"16.09.2015 21:15 - 16.09.2015 21:30","6827","6324"
"16.09.2015 21:30 - 16.09.2015 21:45","6751","6298"
"16.09.2015 21:45 - 16.09.2015 22:00","6677","6454"
"16.09.2015 22:00 - 16.09.2015 22:15","6573","5826"
"16.09.2015 22:15 - 16.09.2015 22:30","6545","5863"
"16.09.2015 22:30 - 16.09.2015 22:45","6443","5637"
"16.09.2015 22:45 - 16.09.2015 23:00","6355","5513"
"16.09.2015 23:00 - 16.09.2015 23:15","6096","5086"
"16.09.2015 23:15 - 16.09.2015 23:30","5994","4939"
"16.09.2015 23:30 - 16.09.2015 23:45","5921","4861"
"16.09.2015 23:45 - 17.09.2015 00:00","5880","4698"
"17.09.2015 00:00 - 17.09.2015 00:15","5786","4617"
"17.09.2015 00:15 - 17.09.2015 00:30","5722","4554"
"17.09.2015 00:30 - 17.09.2015 00:45","5671","4572"
"17.09.2015 00:45 - 17.09.2015 01:00","5599","4462"
"17.09.2015 01:00 - 17.09.2015 01:15","5453","4440"
"17.09.2015 01:15 - 17.09.2015 01:30","5426","4330"
"17.09.2015 01:30 - 17.09.2015 01:45","5399","4255"
"17.09.2015 01:45 - 17.09.2015 02:00","5366","4223"
"17.09.2015 02:00 - 17.09.2015 02:15","5360","4186"
"17.09.2015 02:15 - 17.09.2015 02:30","5328","4127"
"17.09.2015 02:30 - 17.09.2015 02:45","5286","4131"
"17.09.2015 02:45 - 17.09.2015 03:00","5262","4110"
"17.09.2015 03:00 - 17.09.2015 03:15","5207","4054"
"17.09.2015 03:15 - 17.09.2015 03:30","5194","4067"
"17.09.2015 03:30 - 17.09.2015 03:45","5187","4036"
"17.09.2015 03:45 - 17.09.2015 04:00","5198","4027"
"17.09.2015 04:00 - 17.09.2015 04:15","5284","4126"
"17.09.2015 04:15 - 17.09.2015 04:30","5303","4126"
"17.09.2015 04:30 - 17.09.2015 04:45","5326","4104"
"17.09.2015 04:45 - 17.09.2015 05:00","5381","4191"
"17.09.2015 05:00 - 17.09.2015 05:15","5723","4587"
"17.09.2015 05:15 - 17.09.2015 05:30","5814","4830"
"17.09.2015 05:30 - 17.09.2015 05:45","5926","4873"
"17.09.2015 05:45 - 17.09.2015 06:00","6083","5097"
"17.09.2015 06:00 - 17.09.2015 06:15","6691","5468"
"17.09.2015 06:15 - 17.09.2015 06:30","6851","5663"
"17.09.2015 06:30 - 17.09.2015 06:45","7014","5670"
"17.09.2015 06:45 - 17.09.2015 07:00","7126","5470"
"17.09.2015 07:00 - 17.09.2015 07:15","7567","5567"
"17.09.2015 07:15 - 17.09.2015 07:30","7635","5716"
"17.09.2015 07:30 - 17.09.2015 07:45","7718","5720"
"17.09.2015 07:45 - 17.09.2015 08:00","7771","5768"
"17.09.2015 08:00 - 17.09.2015 08:15","7971","6219"
"17.09.2015 08:15 - 17.09.2015 08:30","7997","6358"
"17.09.2015 08:30 - 17.09.2015 08:45","8026","6328"
"17.09.2015 08:45 - 17.09.2015 09:00","8045","6381"
"17.09.2015 09:00 - 17.09.2015 09:15","8041","6388"
"17.09.2015 09:15 - 17.09.2015 09:30","8078","6324"
"17.09.2015 09:30 - 17.09.2015 09:45","8109","6322"
"17.09.2015 09:45 - 17.09.2015 10:00","8131","6283"
"17.09.2015 10:00 - 17.09.2015 10:15","8174","6390"
"17.09.2015 10:15 - 17.09.2015 10:30","8209","6414"
"17.09.2015 10:30 - 17.09.2015 10:45","8235","6384"
"17.09.2015 10:45 - 17.09.2015 11:00","8261","6464"
"17.09.2015 11:00 - 17.09.2015 11:15","8255","6572"
"17.09.2015 11:15 - 17.09.2015 11:30","8290","6600"
"17.09.2015 11:30 - 17.09.2015 11:45","8303","6613"
"17.09.2015 11:45 - 17.09.2015 12:00","8284","6614"
"17.09.2015 12:00 - 17.09.2015 12:15","8117","6414"
"17.09.2015 12:15 - 17.09.2015 12:30","8075","6377"
"17.09.2015 12:30 - 17.09.2015 12:45","8063","6382"
"17.09.2015 12:45 - 17.09.2015 13:00","8058","6356"
"17.09.2015 13:00 - 17.09.2015 13:15","8070","6427"
"17.09.2015 13:15 - 17.09.2015 13:30","8073","6358"
"17.09.2015 13:30 - 17.09.2015 13:45","8039","6386"
"17.09.2015 13:45 - 17.09.2015 14:00","8004","6348"
"17.09.2015 14:00 - 17.09.2015 14:15","7951","6283"
"17.09.2015 14:15 - 17.09.2015 14:30","7945","6247"
"17.09.2015 14:30 - 17.09.2015 14:45","7930","6220"
"17.09.2015 14:45 - 17.09.2015 15:00","7910","6214"
"17.09.2015 15:00 - 17.09.2015 15:15","7907","6180"
"17.09.2015 15:15 - 17.09.2015 15:30","7878","6205"
"17.09.2015 15:30 - 17.09.2015 15:45","7855","6278"
"17.09.2015 15:45 - 17.09.2015 16:00","7835","6274"
"17.09.2015 16:00 - 17.09.2015 16:15","7807","6235"
"17.09.2015 16:15 - 17.09.2015 16:30","7767","6203"
"17.09.2015 16:30 - 17.09.2015 16:45","7737","6224"
"17.09.2015 16:45 - 17.09.2015 17:00","7716","6221"
"17.09.2015 17:00 - 17.09.2015 17:15","7761","5982"
"17.09.2015 17:15 - 17.09.2015 17:30","7743","5999"
"17.09.2015 17:30 - 17.09.2015 17:45","7760","5974"
"17.09.2015 17:45 - 17.09.2015 18:00","7780","5968"
"17.09.2015 18:00 - 17.09.2015 18:15","7909","6279"
"17.09.2015 18:15 - 17.09.2015 18:30","7910","6292"
"17.09.2015 18:30 - 17.09.2015 18:45","7925","6270"
"17.09.2015 18:45 - 17.09.2015 19:00","7938","6290"
"17.09.2015 19:00 - 17.09.2015 19:15","7887","6347"
"17.09.2015 19:15 - 17.09.2015 19:30","7868","6402"
"17.09.2015 19:30 - 17.09.2015 19:45","7840","6389"
"17.09.2015 19:45 - 17.09.2015 20:00","7794","6332"
"17.09.2015 20:00 - 17.09.2015 20:15","7516","6288"
"17.09.2015 20:15 - 17.09.2015 20:30","7452","6322"
"17.09.2015 20:30 - 17.09.2015 20:45","7369","6354"
"17.09.2015 20:45 - 17.09.2015 21:00","7285","6260"
"17.09.2015 21:00 - 17.09.2015 21:15","6921","6200"
"17.09.2015 21:15 - 17.09.2015 21:30","6855","6488"
"17.09.2015 21:30 - 17.09.2015 21:45","6777","6691"
"17.09.2015 21:45 - 17.09.2015 22:00","6706","6730"
"17.09.2015 22:00 - 17.09.2015 22:15","6596","6556"
"17.09.2015 22:15 - 17.09.2015 22:30","6571","6416"
"17.09.2015 22:30 - 17.09.2015 22:45","6465","6315"
"17.09.2015 22:45 - 17.09.2015 23:00","6383","6280"
"17.09.2015 23:00 - 17.09.2015 23:15","6134","5960"
"17.09.2015 23:15 - 17.09.2015 23:30","6031","5933"
"17.09.2015 23:30 - 17.09.2015 23:45","5957","5950"
"17.09.2015 23:45 - 18.09.2015 00:00","5912","5903"
"18.09.2015 00:00 - 18.09.2015 00:15","5850","5833"
"18.09.2015 00:15 - 18.09.2015 00:30","5784","5576"
"18.09.2015 00:30 - 18.09.2015 00:45","5728","5620"
"18.09.2015 00:45 - 18.09.2015 01:00","5657","5645"
"18.09.2015 01:00 - 18.09.2015 01:15","5537","5510"
"18.09.2015 01:15 - 18.09.2015 01:30","5503","5396"
"18.09.2015 01:30 - 18.09.2015 01:45","5467","5338"
"18.09.2015 01:45 - 18.09.2015 02:00","5428","5282"
"18.09.2015 02:00 - 18.09.2015 02:15","5422","5319"
"18.09.2015 02:15 - 18.09.2015 02:30","5385","5276"
"18.09.2015 02:30 - 18.09.2015 02:45","5350","5248"
"18.09.2015 02:45 - 18.09.2015 03:00","5323","5161"
"18.09.2015 03:00 - 18.09.2015 03:15","5264","5074"
"18.09.2015 03:15 - 18.09.2015 03:30","5249","5075"
"18.09.2015 03:30 - 18.09.2015 03:45","5245","4981"
"18.09.2015 03:45 - 18.09.2015 04:00","5251","4921"
"18.09.2015 04:00 - 18.09.2015 04:15","5335","5124"
"18.09.2015 04:15 - 18.09.2015 04:30","5359","5027"
"18.09.2015 04:30 - 18.09.2015 04:45","5389","5016"
"18.09.2015 04:45 - 18.09.2015 05:00","5442","5010"
"18.09.2015 05:00 - 18.09.2015 05:15","5812","5303"
"18.09.2015 05:15 - 18.09.2015 05:30","5910","5410"
"18.09.2015 05:30 - 18.09.2015 05:45","6019","5543"
"18.09.2015 05:45 - 18.09.2015 06:00","6175","5719"
"18.09.2015 06:00 - 18.09.2015 06:15","6779","6054"
"18.09.2015 06:15 - 18.09.2015 06:30","6942","6235"
"18.09.2015 06:30 - 18.09.2015 06:45","7092","6107"
"18.09.2015 06:45 - 18.09.2015 07:00","7201","6000"
"18.09.2015 07:00 - 18.09.2015 07:15","7640","6722"
"18.09.2015 07:15 - 18.09.2015 07:30","7727","6794"
"18.09.2015 07:30 - 18.09.2015 07:45","7795","6850"
"18.09.2015 07:45 - 18.09.2015 08:00","7837","6822"
"18.09.2015 08:00 - 18.09.2015 08:15","8021","7002"
"18.09.2015 08:15 - 18.09.2015 08:30","8042","6992"
"18.09.2015 08:30 - 18.09.2015 08:45","8061","7023"
"18.09.2015 08:45 - 18.09.2015 09:00","8083","6984"
"18.09.2015 09:00 - 18.09.2015 09:15","8076","6946"
"18.09.2015 09:15 - 18.09.2015 09:30","8106","6965"
"18.09.2015 09:30 - 18.09.2015 09:45","8134","6948"
"18.09.2015 09:45 - 18.09.2015 10:00","8149","6964"
"18.09.2015 10:00 - 18.09.2015 10:15","8141","7030"
"18.09.2015 10:15 - 18.09.2015 10:30","8176","7076"
"18.09.2015 10:30 - 18.09.2015 10:45","8207","7095"
"18.09.2015 10:45 - 18.09.2015 11:00","8225","7079"
"18.09.2015 11:00 - 18.09.2015 11:15","8194","6934"
"18.09.2015 11:15 - 18.09.2015 11:30","8211","6994"
"18.09.2015 11:30 - 18.09.2015 11:45","8214","6855"
"18.09.2015 11:45 - 18.09.2015 12:00","8184","6525"
"18.09.2015 12:00 - 18.09.2015 12:15","8003","6088"
"18.09.2015 12:15 - 18.09.2015 12:30","7944","6316"
"18.09.2015 12:30 - 18.09.2015 12:45","7906","6240"
"18.09.2015 12:45 - 18.09.2015 13:00","7874","6233"
"18.09.2015 13:00 - 18.09.2015 13:15","7801","6150"
"18.09.2015 13:15 - 18.09.2015 13:30","7775","6099"
"18.09.2015 13:30 - 18.09.2015 13:45","7732","6069"
"18.09.2015 13:45 - 18.09.2015 14:00","7693","6053"
"18.09.2015 14:00 - 18.09.2015 14:15","7631","6310"
"18.09.2015 14:15 - 18.09.2015 14:30","7617","6498"
"18.09.2015 14:30 - 18.09.2015 14:45","7597","6538"
"18.09.2015 14:45 - 18.09.2015 15:00","7564","6551"
"18.09.2015 15:00 - 18.09.2015 15:15","7550","6550"
"18.09.2015 15:15 - 18.09.2015 15:30","7518","6520"
"18.09.2015 15:30 - 18.09.2015 15:45","7491","6488"
"18.09.2015 15:45 - 18.09.2015 16:00","7468","6488"
"18.09.2015 16:00 - 18.09.2015 16:15","7457","6583"
"18.09.2015 16:15 - 18.09.2015 16:30","7420","6659"
"18.09.2015 16:30 - 18.09.2015 16:45","7394","6730"
"18.09.2015 16:45 - 18.09.2015 17:00","7394","6778"
"18.09.2015 17:00 - 18.09.2015 17:15","7465","7431"
"18.09.2015 17:15 - 18.09.2015 17:30","7464","7404"
"18.09.2015 17:30 - 18.09.2015 17:45","7481","7439"
"18.09.2015 17:45 - 18.09.2015 18:00","7496","7447"
"18.09.2015 18:00 - 18.09.2015 18:15","7627","7318"
"18.09.2015 18:15 - 18.09.2015 18:30","7640","7223"
"18.09.2015 18:30 - 18.09.2015 18:45","7647","7172"
"18.09.2015 18:45 - 18.09.2015 19:00","7662","7140"
"18.09.2015 19:00 - 18.09.2015 19:15","7619","7267"
"18.09.2015 19:15 - 18.09.2015 19:30","7600","7268"
