"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"02.12.2019 16:30 - 02.12.2019 16:45","67723","70835"
"02.12.2019 16:45 - 02.12.2019 17:00","68251","71592"
"02.12.2019 17:00 - 02.12.2019 17:15","68801","71858"
"02.12.2019 17:15 - 02.12.2019 17:30","69041","72204"
"02.12.2019 17:30 - 02.12.2019 17:45","69300","71892"
"02.12.2019 17:45 - 02.12.2019 18:00","69320","71835"
"02.12.2019 18:00 - 02.12.2019 18:15","68835","71256"
"02.12.2019 18:15 - 02.12.2019 18:30","68609","71053"
"02.12.2019 18:30 - 02.12.2019 18:45","68379","70912"
"02.12.2019 18:45 - 02.12.2019 19:00","68206","70632"
"02.12.2019 19:00 - 02.12.2019 19:15","67984","70407"
"02.12.2019 19:15 - 02.12.2019 19:30","67244","69733"
"02.12.2019 19:30 - 02.12.2019 19:45","66695","69153"
"02.12.2019 19:45 - 02.12.2019 20:00","66277","68369"
"02.12.2019 20:00 - 02.12.2019 20:15","65109","67007"
"02.12.2019 20:15 - 02.12.2019 20:30","63774","65703"
"02.12.2019 20:30 - 02.12.2019 20:45","62828","64959"
"02.12.2019 20:45 - 02.12.2019 21:00","62022","63866"
"02.12.2019 21:00 - 02.12.2019 21:15","61229","63411"
"02.12.2019 21:15 - 02.12.2019 21:30","60449","62584"
"02.12.2019 21:30 - 02.12.2019 21:45","59715","61410"
"02.12.2019 21:45 - 02.12.2019 22:00","58860","60437"
"02.12.2019 22:00 - 02.12.2019 22:15","58551","60065"
"02.12.2019 22:15 - 02.12.2019 22:30","57636","59291"
"02.12.2019 22:30 - 02.12.2019 22:45","56412","58322"
"02.12.2019 22:45 - 02.12.2019 23:00","55403","57194"
"02.12.2019 23:00 - 02.12.2019 23:15","54104","55878"
"02.12.2019 23:15 - 02.12.2019 23:30","53189","54721"
"02.12.2019 23:30 - 02.12.2019 23:45","52213","53483"
"02.12.2019 23:45 - 03.12.2019 00:00","51454","52542"
"03.12.2019 00:00 - 03.12.2019 00:15","50402","54384"
"03.12.2019 00:15 - 03.12.2019 00:30","49508","53671"
"03.12.2019 00:30 - 03.12.2019 00:45","48908","53173"
"03.12.2019 00:45 - 03.12.2019 01:00","48498","52399"
"03.12.2019 01:00 - 03.12.2019 01:15","47763","51645"
"03.12.2019 01:15 - 03.12.2019 01:30","47395","51298"
"03.12.2019 01:30 - 03.12.2019 01:45","47023","50770"
"03.12.2019 01:45 - 03.12.2019 02:00","46819","50746"
"03.12.2019 02:00 - 03.12.2019 02:15","46294","50537"
"03.12.2019 02:15 - 03.12.2019 02:30","46419","50296"
"03.12.2019 02:30 - 03.12.2019 02:45","46497","50223"
"03.12.2019 02:45 - 03.12.2019 03:00","46467","50346"
"03.12.2019 03:00 - 03.12.2019 03:15","46611","50769"
"03.12.2019 03:15 - 03.12.2019 03:30","46790","50567"
"03.12.2019 03:30 - 03.12.2019 03:45","46899","50616"
"03.12.2019 03:45 - 03.12.2019 04:00","47089","51238"
"03.12.2019 04:00 - 03.12.2019 04:15","47498","51664"
"03.12.2019 04:15 - 03.12.2019 04:30","47854","51901"
"03.12.2019 04:30 - 03.12.2019 04:45","48270","52371"
"03.12.2019 04:45 - 03.12.2019 05:00","48880","52873"
"03.12.2019 05:00 - 03.12.2019 05:15","50127","54080"
"03.12.2019 05:15 - 03.12.2019 05:30","50779","54747"
"03.12.2019 05:30 - 03.12.2019 05:45","52020","55911"
"03.12.2019 05:45 - 03.12.2019 06:00","53543","57454"
"03.12.2019 06:00 - 03.12.2019 06:15","56603","60673"
"03.12.2019 06:15 - 03.12.2019 06:30","58924","62522"
"03.12.2019 06:30 - 03.12.2019 06:45","60963","64530"
"03.12.2019 06:45 - 03.12.2019 07:00","62524","66383"
"03.12.2019 07:00 - 03.12.2019 07:15","64788","68327"
"03.12.2019 07:15 - 03.12.2019 07:30","65873","69501"
"03.12.2019 07:30 - 03.12.2019 07:45","66182","70235"
"03.12.2019 07:45 - 03.12.2019 08:00","66615","70806"
"03.12.2019 08:00 - 03.12.2019 08:15","67075","71558"
"03.12.2019 08:15 - 03.12.2019 08:30","67171","71795"
"03.12.2019 08:30 - 03.12.2019 08:45","67315","71975"
"03.12.2019 08:45 - 03.12.2019 09:00","67635","71832"
"03.12.2019 09:00 - 03.12.2019 09:15","67187","71663"
"03.12.2019 09:15 - 03.12.2019 09:30","67535","71700"
"03.12.2019 09:30 - 03.12.2019 09:45","67857","71897"
"03.12.2019 09:45 - 03.12.2019 10:00","67988","72081"
"03.12.2019 10:00 - 03.12.2019 10:15","67921","72094"
"03.12.2019 10:15 - 03.12.2019 10:30","68036","71995"
"03.12.2019 10:30 - 03.12.2019 10:45","68140","72141"
"03.12.2019 10:45 - 03.12.2019 11:00","68436","72556"
"03.12.2019 11:00 - 03.12.2019 11:15","68463","72506"
"03.12.2019 11:15 - 03.12.2019 11:30","68714","72714"
"03.12.2019 11:30 - 03.12.2019 11:45","68854","72711"
"03.12.2019 11:45 - 03.12.2019 12:00","68919","72644"
"03.12.2019 12:00 - 03.12.2019 12:15","68477","72430"
"03.12.2019 12:15 - 03.12.2019 12:30","68366","72103"
"03.12.2019 12:30 - 03.12.2019 12:45","68238","72234"
"03.12.2019 12:45 - 03.12.2019 13:00","68396","71967"
"03.12.2019 13:00 - 03.12.2019 13:15","68266","72116"
"03.12.2019 13:15 - 03.12.2019 13:30","68099","71894"
"03.12.2019 13:30 - 03.12.2019 13:45","67874","71577"
"03.12.2019 13:45 - 03.12.2019 14:00","67312","70880"
"03.12.2019 14:00 - 03.12.2019 14:15","67280","71006"
"03.12.2019 14:15 - 03.12.2019 14:30","67154","70954"
"03.12.2019 14:30 - 03.12.2019 14:45","67180","70984"
"03.12.2019 14:45 - 03.12.2019 15:00","67024","70844"
"03.12.2019 15:00 - 03.12.2019 15:15","67099","71114"
"03.12.2019 15:15 - 03.12.2019 15:30","66760","70992"
"03.12.2019 15:30 - 03.12.2019 15:45","66666","70981"
"03.12.2019 15:45 - 03.12.2019 16:00","66443","71090"
"03.12.2019 16:00 - 03.12.2019 16:15","66641","71635"
"03.12.2019 16:15 - 03.12.2019 16:30","66977","72021"
"03.12.2019 16:30 - 03.12.2019 16:45","67679","72937"
"03.12.2019 16:45 - 03.12.2019 17:00","68362","73827"
"03.12.2019 17:00 - 03.12.2019 17:15","68853","74932"
"03.12.2019 17:15 - 03.12.2019 17:30","69061","75097"
"03.12.2019 17:30 - 03.12.2019 17:45","69277","75240"
"03.12.2019 17:45 - 03.12.2019 18:00","69326","75402"
"03.12.2019 18:00 - 03.12.2019 18:15","68928","74902"
"03.12.2019 18:15 - 03.12.2019 18:30","68738","74208"
"03.12.2019 18:30 - 03.12.2019 18:45","68491","74166"
"03.12.2019 18:45 - 03.12.2019 19:00","68103","74012"
"03.12.2019 19:00 - 03.12.2019 19:15","67892","73852"
"03.12.2019 19:15 - 03.12.2019 19:30","67141","73341"
"03.12.2019 19:30 - 03.12.2019 19:45","66621","72717"
"03.12.2019 19:45 - 03.12.2019 20:00","66134","72076"
"03.12.2019 20:00 - 03.12.2019 20:15","64995","70679"
"03.12.2019 20:15 - 03.12.2019 20:30","63875","69663"
"03.12.2019 20:30 - 03.12.2019 20:45","62836","68841"
"03.12.2019 20:45 - 03.12.2019 21:00","61971","67964"
"03.12.2019 21:00 - 03.12.2019 21:15","61335","66860"
"03.12.2019 21:15 - 03.12.2019 21:30","60681","66332"
"03.12.2019 21:30 - 03.12.2019 21:45","59784","65246"
"03.12.2019 21:45 - 03.12.2019 22:00","58996","64317"
"03.12.2019 22:00 - 03.12.2019 22:15","58717","63799"
"03.12.2019 22:15 - 03.12.2019 22:30","57863","62753"
"03.12.2019 22:30 - 03.12.2019 22:45","56704","61605"
"03.12.2019 22:45 - 03.12.2019 23:00","55608","60489"
"03.12.2019 23:00 - 03.12.2019 23:15","54375","59325"
"03.12.2019 23:15 - 03.12.2019 23:30","53360","57931"
"03.12.2019 23:30 - 03.12.2019 23:45","52435","57390"
"03.12.2019 23:45 - 04.12.2019 00:00","51772","56852"
"04.12.2019 00:00 - 04.12.2019 00:15","50343","55804"
"04.12.2019 00:15 - 04.12.2019 00:30","49504","55287"
"04.12.2019 00:30 - 04.12.2019 00:45","49017","54808"
"04.12.2019 00:45 - 04.12.2019 01:00","48586","54305"
"04.12.2019 01:00 - 04.12.2019 01:15","47987","53945"
"04.12.2019 01:15 - 04.12.2019 01:30","47439","53560"
"04.12.2019 01:30 - 04.12.2019 01:45","47134","53244"
"04.12.2019 01:45 - 04.12.2019 02:00","46989","52758"
"04.12.2019 02:00 - 04.12.2019 02:15","46630","52142"
"04.12.2019 02:15 - 04.12.2019 02:30","46640","51937"
"04.12.2019 02:30 - 04.12.2019 02:45","46651","52078"
"04.12.2019 02:45 - 04.12.2019 03:00","46744","52004"
"04.12.2019 03:00 - 04.12.2019 03:15","46807","52087"
"04.12.2019 03:15 - 04.12.2019 03:30","46981","52001"
"04.12.2019 03:30 - 04.12.2019 03:45","47131","52277"
"04.12.2019 03:45 - 04.12.2019 04:00","47295","52615"
"04.12.2019 04:00 - 04.12.2019 04:15","47512","53288"
"04.12.2019 04:15 - 04.12.2019 04:30","47846","53471"
"04.12.2019 04:30 - 04.12.2019 04:45","48202","54253"
"04.12.2019 04:45 - 04.12.2019 05:00","48829","54744"
"04.12.2019 05:00 - 04.12.2019 05:15","49961","56040"
"04.12.2019 05:15 - 04.12.2019 05:30","50598","56493"
"04.12.2019 05:30 - 04.12.2019 05:45","51864","57931"
"04.12.2019 05:45 - 04.12.2019 06:00","53335","59291"
"04.12.2019 06:00 - 04.12.2019 06:15","56304","62293"
"04.12.2019 06:15 - 04.12.2019 06:30","58300","64477"
"04.12.2019 06:30 - 04.12.2019 06:45","60287","66094"
"04.12.2019 06:45 - 04.12.2019 07:00","61950","67966"
"04.12.2019 07:00 - 04.12.2019 07:15","64098","70260"
"04.12.2019 07:15 - 04.12.2019 07:30","65168","71182"
"04.12.2019 07:30 - 04.12.2019 07:45","66563","71993"
"04.12.2019 07:45 - 04.12.2019 08:00","67376","72265"
"04.12.2019 08:00 - 04.12.2019 08:15","67592","72306"
"04.12.2019 08:15 - 04.12.2019 08:30","67659","72246"
"04.12.2019 08:30 - 04.12.2019 08:45","67790","72196"
"04.12.2019 08:45 - 04.12.2019 09:00","67960","72165"
"04.12.2019 09:00 - 04.12.2019 09:15","67339","71934"
"04.12.2019 09:15 - 04.12.2019 09:30","67840","71956"
"04.12.2019 09:30 - 04.12.2019 09:45","67994","71847"
"04.12.2019 09:45 - 04.12.2019 10:00","67992","72086"
"04.12.2019 10:00 - 04.12.2019 10:15","67987","71846"
"04.12.2019 10:15 - 04.12.2019 10:30","68434","71708"
"04.12.2019 10:30 - 04.12.2019 10:45","68512","71850"
"04.12.2019 10:45 - 04.12.2019 11:00","68561","72276"
"04.12.2019 11:00 - 04.12.2019 11:15","68753","72371"
"04.12.2019 11:15 - 04.12.2019 11:30","69150","72583"
"04.12.2019 11:30 - 04.12.2019 11:45","68944","72425"
"04.12.2019 11:45 - 04.12.2019 12:00","68945","72443"
"04.12.2019 12:00 - 04.12.2019 12:15","68084","72043"
"04.12.2019 12:15 - 04.12.2019 12:30","67916","72126"
"04.12.2019 12:30 - 04.12.2019 12:45","67690","72006"
"04.12.2019 12:45 - 04.12.2019 13:00","67815","72239"
"04.12.2019 13:00 - 04.12.2019 13:15","67970","72370"
"04.12.2019 13:15 - 04.12.2019 13:30","67973","71761"
"04.12.2019 13:30 - 04.12.2019 13:45","67550","71220"
"04.12.2019 13:45 - 04.12.2019 14:00","67014","70616"
"04.12.2019 14:00 - 04.12.2019 14:15","66994","70514"
"04.12.2019 14:15 - 04.12.2019 14:30","66902","70279"
"04.12.2019 14:30 - 04.12.2019 14:45","66660","70212"
"04.12.2019 14:45 - 04.12.2019 15:00","66520","70072"
"04.12.2019 15:00 - 04.12.2019 15:15","66391","70517"
"04.12.2019 15:15 - 04.12.2019 15:30","65971","70292"
"04.12.2019 15:30 - 04.12.2019 15:45","65926","70511"
"04.12.2019 15:45 - 04.12.2019 16:00","65929","70557"
"04.12.2019 16:00 - 04.12.2019 16:15","66127","70691"
"04.12.2019 16:15 - 04.12.2019 16:30","66432","71019"
"04.12.2019 16:30 - 04.12.2019 16:45","67351","71889"
"04.12.2019 16:45 - 04.12.2019 17:00","68057","73024"
"04.12.2019 17:00 - 04.12.2019 17:15","68658","73991"
"04.12.2019 17:15 - 04.12.2019 17:30","68806","74292"
"04.12.2019 17:30 - 04.12.2019 17:45","69001","74477"
"04.12.2019 17:45 - 04.12.2019 18:00","69105","74674"
"04.12.2019 18:00 - 04.12.2019 18:15","68728","74243"
"04.12.2019 18:15 - 04.12.2019 18:30","68666","73826"
"04.12.2019 18:30 - 04.12.2019 18:45","68368","73649"
"04.12.2019 18:45 - 04.12.2019 19:00","68074","73585"
"04.12.2019 19:00 - 04.12.2019 19:15","67935","73114"
"04.12.2019 19:15 - 04.12.2019 19:30","67115","72199"
"04.12.2019 19:30 - 04.12.2019 19:45","66577","71354"
"04.12.2019 19:45 - 04.12.2019 20:00","66275","70781"
"04.12.2019 20:00 - 04.12.2019 20:15","64988","69595"
"04.12.2019 20:15 - 04.12.2019 20:30","63851","68471"
"04.12.2019 20:30 - 04.12.2019 20:45","62939","67403"
"04.12.2019 20:45 - 04.12.2019 21:00","62117","66855"
"04.12.2019 21:00 - 04.12.2019 21:15","61350","66108"
"04.12.2019 21:15 - 04.12.2019 21:30","60586","65479"
"04.12.2019 21:30 - 04.12.2019 21:45","59797","64447"
"04.12.2019 21:45 - 04.12.2019 22:00","59021","63904"
"04.12.2019 22:00 - 04.12.2019 22:15","58792","63536"
"04.12.2019 22:15 - 04.12.2019 22:30","58052","62807"
"04.12.2019 22:30 - 04.12.2019 22:45","56904","61749"
"04.12.2019 22:45 - 04.12.2019 23:00","55879","61051"
"04.12.2019 23:00 - 04.12.2019 23:15","54628","59922"
"04.12.2019 23:15 - 04.12.2019 23:30","53583","58620"
"04.12.2019 23:30 - 04.12.2019 23:45","52613","57538"
"04.12.2019 23:45 - 05.12.2019 00:00","51866","57204"
"05.12.2019 00:00 - 05.12.2019 00:15","52125","56477"
"05.12.2019 00:15 - 05.12.2019 00:30","51070","55661"
"05.12.2019 00:30 - 05.12.2019 00:45","50540","55268"
"05.12.2019 00:45 - 05.12.2019 01:00","50139","54916"
"05.12.2019 01:00 - 05.12.2019 01:15","49308","54232"
"05.12.2019 01:15 - 05.12.2019 01:30","48815","53898"
"05.12.2019 01:30 - 05.12.2019 01:45","48469","53485"
"05.12.2019 01:45 - 05.12.2019 02:00","48360","53088"
"05.12.2019 02:00 - 05.12.2019 02:15","47766","52890"
"05.12.2019 02:15 - 05.12.2019 02:30","47840","52525"
"05.12.2019 02:30 - 05.12.2019 02:45","47823","52698"
"05.12.2019 02:45 - 05.12.2019 03:00","47865","52654"
"05.12.2019 03:00 - 05.12.2019 03:15","48064","52643"
"05.12.2019 03:15 - 05.12.2019 03:30","48106","52593"
"05.12.2019 03:30 - 05.12.2019 03:45","48230","52861"
"05.12.2019 03:45 - 05.12.2019 04:00","48344","53088"
"05.12.2019 04:00 - 05.12.2019 04:15","48804","53783"
"05.12.2019 04:15 - 05.12.2019 04:30","49070","53748"
"05.12.2019 04:30 - 05.12.2019 04:45","49418","54205"
"05.12.2019 04:45 - 05.12.2019 05:00","49909","54502"
"05.12.2019 05:00 - 05.12.2019 05:15","51172","55994"
"05.12.2019 05:15 - 05.12.2019 05:30","51949","56738"
"05.12.2019 05:30 - 05.12.2019 05:45","52978","58168"
"05.12.2019 05:45 - 05.12.2019 06:00","54497","59699"
"05.12.2019 06:00 - 05.12.2019 06:15","57479","62401"
"05.12.2019 06:15 - 05.12.2019 06:30","59613","64877"
"05.12.2019 06:30 - 05.12.2019 06:45","61680","66752"
"05.12.2019 06:45 - 05.12.2019 07:00","63263","68513"
"05.12.2019 07:00 - 05.12.2019 07:15","65436","70429"
"05.12.2019 07:15 - 05.12.2019 07:30","66286","71612"
"05.12.2019 07:30 - 05.12.2019 07:45","67103","72434"
"05.12.2019 07:45 - 05.12.2019 08:00","68022","72832"
"05.12.2019 08:00 - 05.12.2019 08:15","68354","73449"
"05.12.2019 08:15 - 05.12.2019 08:30","68316","73700"
"05.12.2019 08:30 - 05.12.2019 08:45","68514","73848"
"05.12.2019 08:45 - 05.12.2019 09:00","68836","73731"
"05.12.2019 09:00 - 05.12.2019 09:15","68479","73198"
"05.12.2019 09:15 - 05.12.2019 09:30","68826","73258"
"05.12.2019 09:30 - 05.12.2019 09:45","69104","73482"
"05.12.2019 09:45 - 05.12.2019 10:00","69319","73828"
"05.12.2019 10:00 - 05.12.2019 10:15","69087","73323"
"05.12.2019 10:15 - 05.12.2019 10:30","69373","73246"
"05.12.2019 10:30 - 05.12.2019 10:45","69807","72960"
"05.12.2019 10:45 - 05.12.2019 11:00","70008","73276"
"05.12.2019 11:00 - 05.12.2019 11:15","70051","72920"
"05.12.2019 11:15 - 05.12.2019 11:30","70408","73200"
"05.12.2019 11:30 - 05.12.2019 11:45","70426","73315"
"05.12.2019 11:45 - 05.12.2019 12:00","70380","73398"
"05.12.2019 12:00 - 05.12.2019 12:15","70041","72682"
"05.12.2019 12:15 - 05.12.2019 12:30","69888","72679"
"05.12.2019 12:30 - 05.12.2019 12:45","69727","72411"
"05.12.2019 12:45 - 05.12.2019 13:00","69769","72423"
"05.12.2019 13:00 - 05.12.2019 13:15","69884","72137"
"05.12.2019 13:15 - 05.12.2019 13:30","69744","72227"
"05.12.2019 13:30 - 05.12.2019 13:45","69134","72041"
"05.12.2019 13:45 - 05.12.2019 14:00","68663","71602"
"05.12.2019 14:00 - 05.12.2019 14:15","68565","71625"
"05.12.2019 14:15 - 05.12.2019 14:30","68533","71554"
"05.12.2019 14:30 - 05.12.2019 14:45","68441","71686"
"05.12.2019 14:45 - 05.12.2019 15:00","68189","71733"
"05.12.2019 15:00 - 05.12.2019 15:15","68413","72307"
"05.12.2019 15:15 - 05.12.2019 15:30","68003","72416"
"05.12.2019 15:30 - 05.12.2019 15:45","67885","72418"
"05.12.2019 15:45 - 05.12.2019 16:00","67904","72689"
"05.12.2019 16:00 - 05.12.2019 16:15","68105","73272"
"05.12.2019 16:15 - 05.12.2019 16:30","68099","73960"
"05.12.2019 16:30 - 05.12.2019 16:45","69100","74498"
"05.12.2019 16:45 - 05.12.2019 17:00","69618","75682"
"05.12.2019 17:00 - 05.12.2019 17:15","70368","76353"
"05.12.2019 17:15 - 05.12.2019 17:30","70540","76574"
"05.12.2019 17:30 - 05.12.2019 17:45","70596","77022"
"05.12.2019 17:45 - 05.12.2019 18:00","70662","77228"
"05.12.2019 18:00 - 05.12.2019 18:15","70410","76566"
"05.12.2019 18:15 - 05.12.2019 18:30","70383","76167"
"05.12.2019 18:30 - 05.12.2019 18:45","70052","76080"
"05.12.2019 18:45 - 05.12.2019 19:00","69676","76003"
"05.12.2019 19:00 - 05.12.2019 19:15","69586","75792"
"05.12.2019 19:15 - 05.12.2019 19:30","68762","74939"
"05.12.2019 19:30 - 05.12.2019 19:45","68141","74281"
"05.12.2019 19:45 - 05.12.2019 20:00","67620","73405"
"05.12.2019 20:00 - 05.12.2019 20:15","66384","71591"
"05.12.2019 20:15 - 05.12.2019 20:30","65277","70538"
"05.12.2019 20:30 - 05.12.2019 20:45","64433","69754"
"05.12.2019 20:45 - 05.12.2019 21:00","63509","68805"
"05.12.2019 21:00 - 05.12.2019 21:15","62719","67912"
"05.12.2019 21:15 - 05.12.2019 21:30","62022","67010"
"05.12.2019 21:30 - 05.12.2019 21:45","61266","66383"
"05.12.2019 21:45 - 05.12.2019 22:00","60547","65602"
"05.12.2019 22:00 - 05.12.2019 22:15","60347","65329"
"05.12.2019 22:15 - 05.12.2019 22:30","59609","64673"
"05.12.2019 22:30 - 05.12.2019 22:45","58451","63817"
"05.12.2019 22:45 - 05.12.2019 23:00","57602","62743"
"05.12.2019 23:00 - 05.12.2019 23:15","56073","61748"
"05.12.2019 23:15 - 05.12.2019 23:30","55053","60663"
"05.12.2019 23:30 - 05.12.2019 23:45","54159","59941"
"05.12.2019 23:45 - 06.12.2019 00:00","53335","59053"
"06.12.2019 00:00 - 06.12.2019 00:15","52922","58365"
"06.12.2019 00:15 - 06.12.2019 00:30","51872","57594"
"06.12.2019 00:30 - 06.12.2019 00:45","51402","57284"
"06.12.2019 00:45 - 06.12.2019 01:00","51004","56941"
"06.12.2019 01:00 - 06.12.2019 01:15","50083","56217"
"06.12.2019 01:15 - 06.12.2019 01:30","49644","55859"
"06.12.2019 01:30 - 06.12.2019 01:45","49271","55628"
"06.12.2019 01:45 - 06.12.2019 02:00","49003","55772"
"06.12.2019 02:00 - 06.12.2019 02:15","48431","55205"
"06.12.2019 02:15 - 06.12.2019 02:30","48547","55187"
"06.12.2019 02:30 - 06.12.2019 02:45","48517","54965"
"06.12.2019 02:45 - 06.12.2019 03:00","48548","55126"
"06.12.2019 03:00 - 06.12.2019 03:15","48679","55219"
"06.12.2019 03:15 - 06.12.2019 03:30","48757","55070"
"06.12.2019 03:30 - 06.12.2019 03:45","48853","55200"
"06.12.2019 03:45 - 06.12.2019 04:00","49001","55600"
"06.12.2019 04:00 - 06.12.2019 04:15","49585","55464"
"06.12.2019 04:15 - 06.12.2019 04:30","49970","55496"
"06.12.2019 04:30 - 06.12.2019 04:45","50323","56144"
"06.12.2019 04:45 - 06.12.2019 05:00","50876","56780"
"06.12.2019 05:00 - 06.12.2019 05:15","52091","57944"
"06.12.2019 05:15 - 06.12.2019 05:30","52830","58668"
"06.12.2019 05:30 - 06.12.2019 05:45","53861","59526"
"06.12.2019 05:45 - 06.12.2019 06:00","55250","61038"
"06.12.2019 06:00 - 06.12.2019 06:15","58211","63992"
"06.12.2019 06:15 - 06.12.2019 06:30","60306","66247"
"06.12.2019 06:30 - 06.12.2019 06:45","62243","68218"
"06.12.2019 06:45 - 06.12.2019 07:00","63840","69711"
"06.12.2019 07:00 - 06.12.2019 07:15","65790","71888"
"06.12.2019 07:15 - 06.12.2019 07:30","66875","73035"
"06.12.2019 07:30 - 06.12.2019 07:45","67708","73765"
"06.12.2019 07:45 - 06.12.2019 08:00","68539","74138"
"06.12.2019 08:00 - 06.12.2019 08:15","68864","74777"
"06.12.2019 08:15 - 06.12.2019 08:30","69244","75244"
"06.12.2019 08:30 - 06.12.2019 08:45","69497","75482"
"06.12.2019 08:45 - 06.12.2019 09:00","69833","75242"
"06.12.2019 09:00 - 06.12.2019 09:15","69399","74965"
"06.12.2019 09:15 - 06.12.2019 09:30","69664","75087"
"06.12.2019 09:30 - 06.12.2019 09:45","69974","75575"
"06.12.2019 09:45 - 06.12.2019 10:00","70138","75742"
"06.12.2019 10:00 - 06.12.2019 10:15","70060","75394"
"06.12.2019 10:15 - 06.12.2019 10:30","70346","75570"
"06.12.2019 10:30 - 06.12.2019 10:45","70479","75602"
"06.12.2019 10:45 - 06.12.2019 11:00","70693","75967"
"06.12.2019 11:00 - 06.12.2019 11:15","70708","75912"
"06.12.2019 11:15 - 06.12.2019 11:30","71140","75809"
"06.12.2019 11:30 - 06.12.2019 11:45","71086","75604"
"06.12.2019 11:45 - 06.12.2019 12:00","70954","75510"
"06.12.2019 12:00 - 06.12.2019 12:15","70569","74950"
"06.12.2019 12:15 - 06.12.2019 12:30","70206","74629"
"06.12.2019 12:30 - 06.12.2019 12:45","70049","74506"
"06.12.2019 12:45 - 06.12.2019 13:00","69807","74351"
"06.12.2019 13:00 - 06.12.2019 13:15","69548","74121"
"06.12.2019 13:15 - 06.12.2019 13:30","69246","73492"
"06.12.2019 13:30 - 06.12.2019 13:45","68835","73315"
"06.12.2019 13:45 - 06.12.2019 14:00","68226","72676"
"06.12.2019 14:00 - 06.12.2019 14:15","67991","72768"
"06.12.2019 14:15 - 06.12.2019 14:30","67961","72369"
"06.12.2019 14:30 - 06.12.2019 14:45","67625","72363"
"06.12.2019 14:45 - 06.12.2019 15:00","67201","72181"
"06.12.2019 15:00 - 06.12.2019 15:15","67637","72629"
"06.12.2019 15:15 - 06.12.2019 15:30","67204","72146"
"06.12.2019 15:30 - 06.12.2019 15:45","67239","72404"
"06.12.2019 15:45 - 06.12.2019 16:00","67108","72336"
"06.12.2019 16:00 - 06.12.2019 16:15","67572","73215"
"06.12.2019 16:15 - 06.12.2019 16:30","67748","73816"
"06.12.2019 16:30 - 06.12.2019 16:45","68783","74586"
"06.12.2019 16:45 - 06.12.2019 17:00","69394","75062"
"06.12.2019 17:00 - 06.12.2019 17:15","70158","75267"
"06.12.2019 17:15 - 06.12.2019 17:30","70220","75257"
"06.12.2019 17:30 - 06.12.2019 17:45","70212","74915"
"06.12.2019 17:45 - 06.12.2019 18:00","70142","74646"
"06.12.2019 18:00 - 06.12.2019 18:15","69896","74221"
"06.12.2019 18:15 - 06.12.2019 18:30","69754","73969"
"06.12.2019 18:30 - 06.12.2019 18:45","69296","73728"
"06.12.2019 18:45 - 06.12.2019 19:00","68842","73657"
"06.12.2019 19:00 - 06.12.2019 19:15","68587","72524"
"06.12.2019 19:15 - 06.12.2019 19:30","67691","71997"
"06.12.2019 19:30 - 06.12.2019 19:45","66960","71359"
"06.12.2019 19:45 - 06.12.2019 20:00","66352","70563"
"06.12.2019 20:00 - 06.12.2019 20:15","64979","69191"
"06.12.2019 20:15 - 06.12.2019 20:30","63883","68160"
"06.12.2019 20:30 - 06.12.2019 20:45","62875","67479"
"06.12.2019 20:45 - 06.12.2019 21:00","61856","66804"
"06.12.2019 21:00 - 06.12.2019 21:15","61172","65768"
"06.12.2019 21:15 - 06.12.2019 21:30","60534","65186"
"06.12.2019 21:30 - 06.12.2019 21:45","59735","64268"
"06.12.2019 21:45 - 06.12.2019 22:00","59025","63668"
"06.12.2019 22:00 - 06.12.2019 22:15","58954","62453"
"06.12.2019 22:15 - 06.12.2019 22:30","58245","61751"
"06.12.2019 22:30 - 06.12.2019 22:45","57279","61114"
"06.12.2019 22:45 - 06.12.2019 23:00","56514","60054"
"06.12.2019 23:00 - 06.12.2019 23:15","54978","59338"
"06.12.2019 23:15 - 06.12.2019 23:30","54108","58156"
"06.12.2019 23:30 - 06.12.2019 23:45","53193","57857"
"06.12.2019 23:45 - 07.12.2019 00:00","52388","56949"
"07.12.2019 00:00 - 07.12.2019 00:15","53483","56499"
"07.12.2019 00:15 - 07.12.2019 00:30","52177","55602"
"07.12.2019 00:30 - 07.12.2019 00:45","51885","55138"
"07.12.2019 00:45 - 07.12.2019 01:00","51245","54676"
"07.12.2019 01:00 - 07.12.2019 01:15","50206","53909"
"07.12.2019 01:15 - 07.12.2019 01:30","49326","53399"
"07.12.2019 01:30 - 07.12.2019 01:45","49367","53008"
"07.12.2019 01:45 - 07.12.2019 02:00","49144","52553"
"07.12.2019 02:00 - 07.12.2019 02:15","48426","51911"
"07.12.2019 02:15 - 07.12.2019 02:30","48228","51529"
"07.12.2019 02:30 - 07.12.2019 02:45","47945","51386"
"07.12.2019 02:45 - 07.12.2019 03:00","48049","51469"
"07.12.2019 03:00 - 07.12.2019 03:15","47897","51113"
"07.12.2019 03:15 - 07.12.2019 03:30","47966","50791"
"07.12.2019 03:30 - 07.12.2019 03:45","47622","50695"
"07.12.2019 03:45 - 07.12.2019 04:00","47900","50714"
"07.12.2019 04:00 - 07.12.2019 04:15","48088","50860"
"07.12.2019 04:15 - 07.12.2019 04:30","48388","50814"
"07.12.2019 04:30 - 07.12.2019 04:45","48120","51007"
"07.12.2019 04:45 - 07.12.2019 05:00","48169","51311"
"07.12.2019 05:00 - 07.12.2019 05:15","48292","51707"
