"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"22.09.2020 22:15 - 22.09.2020 22:30","6328","6496"
"22.09.2020 22:30 - 22.09.2020 22:45","6172","6357"
"22.09.2020 22:45 - 22.09.2020 23:00","6032","6258"
"22.09.2020 23:00 - 22.09.2020 23:15","5956","6147"
"22.09.2020 23:15 - 22.09.2020 23:30","5800","5969"
"22.09.2020 23:30 - 22.09.2020 23:45","5680","5853"
"22.09.2020 23:45 - 23.09.2020 00:00","5588","5784"
"23.09.2020 00:00 - 23.09.2020 00:15","5548","5876"
"23.09.2020 00:15 - 23.09.2020 00:30","5464","5766"
"23.09.2020 00:30 - 23.09.2020 00:45","5368","5606"
"23.09.2020 00:45 - 23.09.2020 01:00","5268","5570"
"23.09.2020 01:00 - 23.09.2020 01:15","5236","5550"
"23.09.2020 01:15 - 23.09.2020 01:30","5168","5506"
"23.09.2020 01:30 - 23.09.2020 01:45","5112","5436"
"23.09.2020 01:45 - 23.09.2020 02:00","5056","5404"
"23.09.2020 02:00 - 23.09.2020 02:15","5140","5463"
"23.09.2020 02:15 - 23.09.2020 02:30","5088","5382"
"23.09.2020 02:30 - 23.09.2020 02:45","5036","5356"
"23.09.2020 02:45 - 23.09.2020 03:00","5000","5328"
"23.09.2020 03:00 - 23.09.2020 03:15","4996","5298"
"23.09.2020 03:15 - 23.09.2020 03:30","4976","5268"
"23.09.2020 03:30 - 23.09.2020 03:45","4960","5242"
"23.09.2020 03:45 - 23.09.2020 04:00","4968","5224"
"23.09.2020 04:00 - 23.09.2020 04:15","5008","5240"
"23.09.2020 04:15 - 23.09.2020 04:30","5044","5319"
"23.09.2020 04:30 - 23.09.2020 04:45","5104","5379"
"23.09.2020 04:45 - 23.09.2020 05:00","5196","5507"
"23.09.2020 05:00 - 23.09.2020 05:15","5348","5644"
"23.09.2020 05:15 - 23.09.2020 05:30","5512","5832"
"23.09.2020 05:30 - 23.09.2020 05:45","5716","6076"
"23.09.2020 05:45 - 23.09.2020 06:00","5976","6331"
"23.09.2020 06:00 - 23.09.2020 06:15","6300","6788"
"23.09.2020 06:15 - 23.09.2020 06:30","6564","7080"
"23.09.2020 06:30 - 23.09.2020 06:45","6764","7293"
"23.09.2020 06:45 - 23.09.2020 07:00","6952","7477"
"23.09.2020 07:00 - 23.09.2020 07:15","7200","7743"
"23.09.2020 07:15 - 23.09.2020 07:30","7336","7880"
"23.09.2020 07:30 - 23.09.2020 07:45","7436","7993"
"23.09.2020 07:45 - 23.09.2020 08:00","7532","8048"
"23.09.2020 08:00 - 23.09.2020 08:15","7632","8166"
"23.09.2020 08:15 - 23.09.2020 08:30","7676","8256"
"23.09.2020 08:30 - 23.09.2020 08:45","7704","8276"
"23.09.2020 08:45 - 23.09.2020 09:00","7724","8270"
"23.09.2020 09:00 - 23.09.2020 09:15","7692","8289"
"23.09.2020 09:15 - 23.09.2020 09:30","7708","8349"
"23.09.2020 09:30 - 23.09.2020 09:45","7748","8447"
"23.09.2020 09:45 - 23.09.2020 10:00","7760","8456"
"23.09.2020 10:00 - 23.09.2020 10:15","7764","8491"
"23.09.2020 10:15 - 23.09.2020 10:30","7788","8540"
"23.09.2020 10:30 - 23.09.2020 10:45","7808","8618"
"23.09.2020 10:45 - 23.09.2020 11:00","7844","8688"
"23.09.2020 11:00 - 23.09.2020 11:15","7864","8654"
"23.09.2020 11:15 - 23.09.2020 11:30","7900","8729"
"23.09.2020 11:30 - 23.09.2020 11:45","7916","8728"
"23.09.2020 11:45 - 23.09.2020 12:00","7880","8736"
"23.09.2020 12:00 - 23.09.2020 12:15","7780","8626"
"23.09.2020 12:15 - 23.09.2020 12:30","7696","8527"
"23.09.2020 12:30 - 23.09.2020 12:45","7660","8518"
"23.09.2020 12:45 - 23.09.2020 13:00","7656","8500"
"23.09.2020 13:00 - 23.09.2020 13:15","7680","8508"
"23.09.2020 13:15 - 23.09.2020 13:30","7656","8538"
"23.09.2020 13:30 - 23.09.2020 13:45","7624","8508"
"23.09.2020 13:45 - 23.09.2020 14:00","7588","8434"
"23.09.2020 14:00 - 23.09.2020 14:15","7600","8381"
"23.09.2020 14:15 - 23.09.2020 14:30","7592","8321"
"23.09.2020 14:30 - 23.09.2020 14:45","7564","8328"
"23.09.2020 14:45 - 23.09.2020 15:00","7548","8299"
"23.09.2020 15:00 - 23.09.2020 15:15","7508","8288"
"23.09.2020 15:15 - 23.09.2020 15:30","7500","8274"
"23.09.2020 15:30 - 23.09.2020 15:45","7484","8249"
"23.09.2020 15:45 - 23.09.2020 16:00","7476","8222"
"23.09.2020 16:00 - 23.09.2020 16:15","7460","8198"
"23.09.2020 16:15 - 23.09.2020 16:30","7448","8158"
"23.09.2020 16:30 - 23.09.2020 16:45","7444","8134"
"23.09.2020 16:45 - 23.09.2020 17:00","7448","8133"
"23.09.2020 17:00 - 23.09.2020 17:15","7436","8152"
"23.09.2020 17:15 - 23.09.2020 17:30","7460","8147"
"23.09.2020 17:30 - 23.09.2020 17:45","7500","8152"
"23.09.2020 17:45 - 23.09.2020 18:00","7528","8143"
"23.09.2020 18:00 - 23.09.2020 18:15","7512","8144"
"23.09.2020 18:15 - 23.09.2020 18:30","7524","8096"
"23.09.2020 18:30 - 23.09.2020 18:45","7540","8118"
"23.09.2020 18:45 - 23.09.2020 19:00","7540","8198"
"23.09.2020 19:00 - 23.09.2020 19:15","7516","8206"
"23.09.2020 19:15 - 23.09.2020 19:30","7508","8158"
"23.09.2020 19:30 - 23.09.2020 19:45","7516","8053"
"23.09.2020 19:45 - 23.09.2020 20:00","7488","7941"
"23.09.2020 20:00 - 23.09.2020 20:15","7404","7818"
"23.09.2020 20:15 - 23.09.2020 20:30","7296","7644"
"23.09.2020 20:30 - 23.09.2020 20:45","7160","7531"
"23.09.2020 20:45 - 23.09.2020 21:00","7016","7358"
"23.09.2020 21:00 - 23.09.2020 21:15","6852","7152"
"23.09.2020 21:15 - 23.09.2020 21:30","6704","6968"
"23.09.2020 21:30 - 23.09.2020 21:45","6556","6819"
"23.09.2020 21:45 - 23.09.2020 22:00","6404","6675"
"23.09.2020 22:00 - 23.09.2020 22:15","6444","6711"
"23.09.2020 22:15 - 23.09.2020 22:30","6344","6651"
"23.09.2020 22:30 - 23.09.2020 22:45","6184","6523"
"23.09.2020 22:45 - 23.09.2020 23:00","6044","6359"
"23.09.2020 23:00 - 23.09.2020 23:15","5964","6245"
"23.09.2020 23:15 - 23.09.2020 23:30","5812","6093"
"23.09.2020 23:30 - 23.09.2020 23:45","5692","5984"
"23.09.2020 23:45 - 24.09.2020 00:00","5600","5929"
"24.09.2020 00:00 - 24.09.2020 00:15","5520","5964"
"24.09.2020 00:15 - 24.09.2020 00:30","5440","5826"
"24.09.2020 00:30 - 24.09.2020 00:45","5344","5725"
"24.09.2020 00:45 - 24.09.2020 01:00","5248","5638"
"24.09.2020 01:00 - 24.09.2020 01:15","5248","5617"
"24.09.2020 01:15 - 24.09.2020 01:30","5180","5528"
"24.09.2020 01:30 - 24.09.2020 01:45","5124","5500"
"24.09.2020 01:45 - 24.09.2020 02:00","5072","5434"
"24.09.2020 02:00 - 24.09.2020 02:15","5140","5407"
"24.09.2020 02:15 - 24.09.2020 02:30","5088","5393"
"24.09.2020 02:30 - 24.09.2020 02:45","5032","5406"
"24.09.2020 02:45 - 24.09.2020 03:00","4996","5346"
"24.09.2020 03:00 - 24.09.2020 03:15","4996","5314"
"24.09.2020 03:15 - 24.09.2020 03:30","4976","5308"
"24.09.2020 03:30 - 24.09.2020 03:45","4960","5364"
"24.09.2020 03:45 - 24.09.2020 04:00","4960","5421"
"24.09.2020 04:00 - 24.09.2020 04:15","5004","5384"
"24.09.2020 04:15 - 24.09.2020 04:30","5040","5424"
"24.09.2020 04:30 - 24.09.2020 04:45","5100","5483"
"24.09.2020 04:45 - 24.09.2020 05:00","5200","5503"
"24.09.2020 05:00 - 24.09.2020 05:15","5352","5746"
"24.09.2020 05:15 - 24.09.2020 05:30","5516","5893"
"24.09.2020 05:30 - 24.09.2020 05:45","5724","6075"
"24.09.2020 05:45 - 24.09.2020 06:00","5988","6365"
"24.09.2020 06:00 - 24.09.2020 06:15","6316","6856"
"24.09.2020 06:15 - 24.09.2020 06:30","6588","7127"
"24.09.2020 06:30 - 24.09.2020 06:45","6792","7371"
"24.09.2020 06:45 - 24.09.2020 07:00","6984","7542"
"24.09.2020 07:00 - 24.09.2020 07:15","7220","7783"
"24.09.2020 07:15 - 24.09.2020 07:30","7352","7880"
"24.09.2020 07:30 - 24.09.2020 07:45","7460","7981"
"24.09.2020 07:45 - 24.09.2020 08:00","7552","8103"
"24.09.2020 08:00 - 24.09.2020 08:15","7652","8201"
"24.09.2020 08:15 - 24.09.2020 08:30","7704","8254"
"24.09.2020 08:30 - 24.09.2020 08:45","7736","8261"
"24.09.2020 08:45 - 24.09.2020 09:00","7752","8271"
"24.09.2020 09:00 - 24.09.2020 09:15","7724","8231"
"24.09.2020 09:15 - 24.09.2020 09:30","7744","8278"
"24.09.2020 09:30 - 24.09.2020 09:45","7784","8298"
"24.09.2020 09:45 - 24.09.2020 10:00","7796","8329"
"24.09.2020 10:00 - 24.09.2020 10:15","7792","8340"
"24.09.2020 10:15 - 24.09.2020 10:30","7820","8324"
"24.09.2020 10:30 - 24.09.2020 10:45","7836","8339"
"24.09.2020 10:45 - 24.09.2020 11:00","7872","8429"
"24.09.2020 11:00 - 24.09.2020 11:15","7888","8444"
"24.09.2020 11:15 - 24.09.2020 11:30","7924","8445"
"24.09.2020 11:30 - 24.09.2020 11:45","7940","8465"
"24.09.2020 11:45 - 24.09.2020 12:00","7904","8496"
"24.09.2020 12:00 - 24.09.2020 12:15","7808","8331"
"24.09.2020 12:15 - 24.09.2020 12:30","7712","8225"
"24.09.2020 12:30 - 24.09.2020 12:45","7676","8209"
"24.09.2020 12:45 - 24.09.2020 13:00","7664","8186"
"24.09.2020 13:00 - 24.09.2020 13:15","7692","8236"
"24.09.2020 13:15 - 24.09.2020 13:30","7668","8198"
"24.09.2020 13:30 - 24.09.2020 13:45","7640","8117"
"24.09.2020 13:45 - 24.09.2020 14:00","7596","8055"
"24.09.2020 14:00 - 24.09.2020 14:15","7616","8044"
"24.09.2020 14:15 - 24.09.2020 14:30","7604","8070"
"24.09.2020 14:30 - 24.09.2020 14:45","7580","8020"
"24.09.2020 14:45 - 24.09.2020 15:00","7560","7999"
"24.09.2020 15:00 - 24.09.2020 15:15","7520","8008"
"24.09.2020 15:15 - 24.09.2020 15:30","7508","7965"
"24.09.2020 15:30 - 24.09.2020 15:45","7492","7911"
"24.09.2020 15:45 - 24.09.2020 16:00","7480","7922"
"24.09.2020 16:00 - 24.09.2020 16:15","7468","7920"
"24.09.2020 16:15 - 24.09.2020 16:30","7452","7879"
"24.09.2020 16:30 - 24.09.2020 16:45","7452","7835"
"24.09.2020 16:45 - 24.09.2020 17:00","7464","7835"
"24.09.2020 17:00 - 24.09.2020 17:15","7460","7890"
"24.09.2020 17:15 - 24.09.2020 17:30","7484","7902"
"24.09.2020 17:30 - 24.09.2020 17:45","7524","7904"
"24.09.2020 17:45 - 24.09.2020 18:00","7552","7936"
"24.09.2020 18:00 - 24.09.2020 18:15","7540","7888"
"24.09.2020 18:15 - 24.09.2020 18:30","7552","7872"
"24.09.2020 18:30 - 24.09.2020 18:45","7568","7924"
"24.09.2020 18:45 - 24.09.2020 19:00","7572","8042"
"24.09.2020 19:00 - 24.09.2020 19:15","7552","8078"
"24.09.2020 19:15 - 24.09.2020 19:30","7544","8101"
"24.09.2020 19:30 - 24.09.2020 19:45","7552","8043"
"24.09.2020 19:45 - 24.09.2020 20:00","7512","7921"
"24.09.2020 20:00 - 24.09.2020 20:15","7424","7799"
"24.09.2020 20:15 - 24.09.2020 20:30","7308","7612"
"24.09.2020 20:30 - 24.09.2020 20:45","7168","7459"
"24.09.2020 20:45 - 24.09.2020 21:00","7024","7321"
"24.09.2020 21:00 - 24.09.2020 21:15","6864","7098"
"24.09.2020 21:15 - 24.09.2020 21:30","6720","6921"
"24.09.2020 21:30 - 24.09.2020 21:45","6572","6822"
"24.09.2020 21:45 - 24.09.2020 22:00","6424","6684"
"24.09.2020 22:00 - 24.09.2020 22:15","6472","6718"
"24.09.2020 22:15 - 24.09.2020 22:30","6368","6642"
"24.09.2020 22:30 - 24.09.2020 22:45","6208","6451"
"24.09.2020 22:45 - 24.09.2020 23:00","6064","6306"
"24.09.2020 23:00 - 24.09.2020 23:15","5984","6197"
"24.09.2020 23:15 - 24.09.2020 23:30","5824","6013"
"24.09.2020 23:30 - 24.09.2020 23:45","5704","5919"
"24.09.2020 23:45 - 25.09.2020 00:00","5604","5875"
"25.09.2020 00:00 - 25.09.2020 00:15","5568","5884"
"25.09.2020 00:15 - 25.09.2020 00:30","5476","5764"
"25.09.2020 00:30 - 25.09.2020 00:45","5384","5691"
"25.09.2020 00:45 - 25.09.2020 01:00","5288","5598"
"25.09.2020 01:00 - 25.09.2020 01:15","5276","5574"
"25.09.2020 01:15 - 25.09.2020 01:30","5208","5495"
"25.09.2020 01:30 - 25.09.2020 01:45","5148","5450"
"25.09.2020 01:45 - 25.09.2020 02:00","5096","5405"
"25.09.2020 02:00 - 25.09.2020 02:15","5164","5449"
"25.09.2020 02:15 - 25.09.2020 02:30","5112","5414"
"25.09.2020 02:30 - 25.09.2020 02:45","5056","5386"
"25.09.2020 02:45 - 25.09.2020 03:00","5020","5335"
"25.09.2020 03:00 - 25.09.2020 03:15","5020","5312"
"25.09.2020 03:15 - 25.09.2020 03:30","5000","5311"
"25.09.2020 03:30 - 25.09.2020 03:45","4988","5303"
"25.09.2020 03:45 - 25.09.2020 04:00","4988","5292"
"25.09.2020 04:00 - 25.09.2020 04:15","5024","5358"
"25.09.2020 04:15 - 25.09.2020 04:30","5064","5389"
"25.09.2020 04:30 - 25.09.2020 04:45","5124","5370"
"25.09.2020 04:45 - 25.09.2020 05:00","5220","5511"
"25.09.2020 05:00 - 25.09.2020 05:15","5380","5741"
"25.09.2020 05:15 - 25.09.2020 05:30","5544","5881"
"25.09.2020 05:30 - 25.09.2020 05:45","5748","6079"
"25.09.2020 05:45 - 25.09.2020 06:00","6012","6304"
"25.09.2020 06:00 - 25.09.2020 06:15","6352","6696"
"25.09.2020 06:15 - 25.09.2020 06:30","6636","7029"
"25.09.2020 06:30 - 25.09.2020 06:45","6840","7270"
"25.09.2020 06:45 - 25.09.2020 07:00","7040","7504"
"25.09.2020 07:00 - 25.09.2020 07:15","7268","7718"
"25.09.2020 07:15 - 25.09.2020 07:30","7400","7870"
"25.09.2020 07:30 - 25.09.2020 07:45","7508","8016"
"25.09.2020 07:45 - 25.09.2020 08:00","7604","8141"
"25.09.2020 08:00 - 25.09.2020 08:15","7708","8362"
"25.09.2020 08:15 - 25.09.2020 08:30","7756","8498"
"25.09.2020 08:30 - 25.09.2020 08:45","7788","8562"
"25.09.2020 08:45 - 25.09.2020 09:00","7800","8653"
"25.09.2020 09:00 - 25.09.2020 09:15","7768","8645"
"25.09.2020 09:15 - 25.09.2020 09:30","7788","8682"
"25.09.2020 09:30 - 25.09.2020 09:45","7824","8772"
"25.09.2020 09:45 - 25.09.2020 10:00","7832","8861"
"25.09.2020 10:00 - 25.09.2020 10:15","7832","8841"
"25.09.2020 10:15 - 25.09.2020 10:30","7852","8895"
"25.09.2020 10:30 - 25.09.2020 10:45","7872","8886"
"25.09.2020 10:45 - 25.09.2020 11:00","7904","8900"
"25.09.2020 11:00 - 25.09.2020 11:15","7920","9008"
"25.09.2020 11:15 - 25.09.2020 11:30","7952","9016"
"25.09.2020 11:30 - 25.09.2020 11:45","7960","8971"
"25.09.2020 11:45 - 25.09.2020 12:00","7920","8926"
"25.09.2020 12:00 - 25.09.2020 12:15","7824","8891"
"25.09.2020 12:15 - 25.09.2020 12:30","7728","8789"
"25.09.2020 12:30 - 25.09.2020 12:45","7680","8647"
"25.09.2020 12:45 - 25.09.2020 13:00","7668","8572"
"25.09.2020 13:00 - 25.09.2020 13:15","7684","8617"
"25.09.2020 13:15 - 25.09.2020 13:30","7668","8592"
"25.09.2020 13:30 - 25.09.2020 13:45","7636","8498"
"25.09.2020 13:45 - 25.09.2020 14:00","7588","8472"
"25.09.2020 14:00 - 25.09.2020 14:15","7600","8401"
"25.09.2020 14:15 - 25.09.2020 14:30","7584","8335"
"25.09.2020 14:30 - 25.09.2020 14:45","7560","8301"
"25.09.2020 14:45 - 25.09.2020 15:00","7536","8238"
"25.09.2020 15:00 - 25.09.2020 15:15","7504","8250"
"25.09.2020 15:15 - 25.09.2020 15:30","7488","8263"
"25.09.2020 15:30 - 25.09.2020 15:45","7476","8198"
"25.09.2020 15:45 - 25.09.2020 16:00","7460","8147"
"25.09.2020 16:00 - 25.09.2020 16:15","7448","8143"
"25.09.2020 16:15 - 25.09.2020 16:30","7432","8096"
"25.09.2020 16:30 - 25.09.2020 16:45","7432","8051"
"25.09.2020 16:45 - 25.09.2020 17:00","7440","8078"
"25.09.2020 17:00 - 25.09.2020 17:15","7440","8086"
"25.09.2020 17:15 - 25.09.2020 17:30","7464","8134"
"25.09.2020 17:30 - 25.09.2020 17:45","7500","8098"
"25.09.2020 17:45 - 25.09.2020 18:00","7528","8099"
"25.09.2020 18:00 - 25.09.2020 18:15","7512","8058"
"25.09.2020 18:15 - 25.09.2020 18:30","7524","8034"
"25.09.2020 18:30 - 25.09.2020 18:45","7540","8032"
"25.09.2020 18:45 - 25.09.2020 19:00","7544","8030"
"25.09.2020 19:00 - 25.09.2020 19:15","7524","8038"
"25.09.2020 19:15 - 25.09.2020 19:30","7516","7933"
"25.09.2020 19:30 - 25.09.2020 19:45","7512","7826"
"25.09.2020 19:45 - 25.09.2020 20:00","7468","7712"
"25.09.2020 20:00 - 25.09.2020 20:15","7380","7445"
"25.09.2020 20:15 - 25.09.2020 20:30","7264","7291"
"25.09.2020 20:30 - 25.09.2020 20:45","7124","7154"
"25.09.2020 20:45 - 25.09.2020 21:00","6976","7016"
"25.09.2020 21:00 - 25.09.2020 21:15","6824","6810"
"25.09.2020 21:15 - 25.09.2020 21:30","6684","6690"
"25.09.2020 21:30 - 25.09.2020 21:45","6536","6579"
"25.09.2020 21:45 - 25.09.2020 22:00","6392","6480"
"25.09.2020 22:00 - 25.09.2020 22:15","6444","6517"
"25.09.2020 22:15 - 25.09.2020 22:30","6344","6448"
"25.09.2020 22:30 - 25.09.2020 22:45","6184","6325"
"25.09.2020 22:45 - 25.09.2020 23:00","6044","6184"
"25.09.2020 23:00 - 25.09.2020 23:15","5960","6112"
"25.09.2020 23:15 - 25.09.2020 23:30","5804","5990"
"25.09.2020 23:30 - 25.09.2020 23:45","5684","5878"
"25.09.2020 23:45 - 26.09.2020 00:00","5596","5823"
"26.09.2020 00:00 - 26.09.2020 00:15","5432","5828"
"26.09.2020 00:15 - 26.09.2020 00:30","5336","5754"
"26.09.2020 00:30 - 26.09.2020 00:45","5224","5657"
"26.09.2020 00:45 - 26.09.2020 01:00","5116","5526"
"26.09.2020 01:00 - 26.09.2020 01:15","5052","5428"
"26.09.2020 01:15 - 26.09.2020 01:30","4964","5368"
"26.09.2020 01:30 - 26.09.2020 01:45","4896","5334"
"26.09.2020 01:45 - 26.09.2020 02:00","4836","5277"
"26.09.2020 02:00 - 26.09.2020 02:15","4912","5321"
"26.09.2020 02:15 - 26.09.2020 02:30","4844","5270"
"26.09.2020 02:30 - 26.09.2020 02:45","4784","5206"
"26.09.2020 02:45 - 26.09.2020 03:00","4728","5162"
"26.09.2020 03:00 - 26.09.2020 03:15","4748","5097"
"26.09.2020 03:15 - 26.09.2020 03:30","4704","5056"
"26.09.2020 03:30 - 26.09.2020 03:45","4680","4999"
"26.09.2020 03:45 - 26.09.2020 04:00","4664","4959"
"26.09.2020 04:00 - 26.09.2020 04:15","4676","5008"
"26.09.2020 04:15 - 26.09.2020 04:30","4676","5038"
"26.09.2020 04:30 - 26.09.2020 04:45","4688","5069"
"26.09.2020 04:45 - 26.09.2020 05:00","4716","5068"
"26.09.2020 05:00 - 26.09.2020 05:15","4756","5176"
"26.09.2020 05:15 - 26.09.2020 05:30","4828","5261"
"26.09.2020 05:30 - 26.09.2020 05:45","4900","5302"
"26.09.2020 05:45 - 26.09.2020 06:00","4992","5396"
"26.09.2020 06:00 - 26.09.2020 06:15","5108","5532"
"26.09.2020 06:15 - 26.09.2020 06:30","5200","5674"
"26.09.2020 06:30 - 26.09.2020 06:45","5288","5789"
"26.09.2020 06:45 - 26.09.2020 07:00","5376","5882"
"26.09.2020 07:00 - 26.09.2020 07:15","5512","6028"
"26.09.2020 07:15 - 26.09.2020 07:30","5608","6154"
"26.09.2020 07:30 - 26.09.2020 07:45","5704","6266"
"26.09.2020 07:45 - 26.09.2020 08:00","5800","6372"
"26.09.2020 08:00 - 26.09.2020 08:15","5912","6554"
"26.09.2020 08:15 - 26.09.2020 08:30","5984","6687"
"26.09.2020 08:30 - 26.09.2020 08:45","6048","6814"
"26.09.2020 08:45 - 26.09.2020 09:00","6100","6934"
"26.09.2020 09:00 - 26.09.2020 09:15","6156","7038"
"26.09.2020 09:15 - 26.09.2020 09:30","6180","7116"
"26.09.2020 09:30 - 26.09.2020 09:45","6208","7222"
"26.09.2020 09:45 - 26.09.2020 10:00","6228","7250"
"26.09.2020 10:00 - 26.09.2020 10:15","6260","7297"
"26.09.2020 10:15 - 26.09.2020 10:30","6292","7369"
"26.09.2020 10:30 - 26.09.2020 10:45","6308","7424"
"26.09.2020 10:45 - 26.09.2020 11:00","6312","7467"
"26.09.2020 11:00 - 26.09.2020 11:15","6336","7489"
"26.09.2020 11:15 - 26.09.2020 11:30","6364","7536"
"26.09.2020 11:30 - 26.09.2020 11:45","6364","7523"
"26.09.2020 11:45 - 26.09.2020 12:00","6324","7452"
"26.09.2020 12:00 - 26.09.2020 12:15","6280","7388"
"26.09.2020 12:15 - 26.09.2020 12:30","6180","7285"
"26.09.2020 12:30 - 26.09.2020 12:45","6104","7216"
"26.09.2020 12:45 - 26.09.2020 13:00","6048","7085"
"26.09.2020 13:00 - 26.09.2020 13:15","6100","7046"
"26.09.2020 13:15 - 26.09.2020 13:30","6056","6935"
"26.09.2020 13:30 - 26.09.2020 13:45","6012","6895"
"26.09.2020 13:45 - 26.09.2020 14:00","5976","6863"
"26.09.2020 14:00 - 26.09.2020 14:15","5952","6827"
"26.09.2020 14:15 - 26.09.2020 14:30","5932","6794"
"26.09.2020 14:30 - 26.09.2020 14:45","5936","6794"
"26.09.2020 14:45 - 26.09.2020 15:00","5920","6714"
"26.09.2020 15:00 - 26.09.2020 15:15","5876","6720"
"26.09.2020 15:15 - 26.09.2020 15:30","5864","6687"
"26.09.2020 15:30 - 26.09.2020 15:45","5876","6675"
"26.09.2020 15:45 - 26.09.2020 16:00","5868","6652"
"26.09.2020 16:00 - 26.09.2020 16:15","5844","6621"
"26.09.2020 16:15 - 26.09.2020 16:30","5860","6572"
"26.09.2020 16:30 - 26.09.2020 16:45","5900","6624"
"26.09.2020 16:45 - 26.09.2020 17:00","5940","6669"
"26.09.2020 17:00 - 26.09.2020 17:15","5952","6701"
"26.09.2020 17:15 - 26.09.2020 17:30","5992","6749"
"26.09.2020 17:30 - 26.09.2020 17:45","6044","6789"
"26.09.2020 17:45 - 26.09.2020 18:00","6088","6842"
"26.09.2020 18:00 - 26.09.2020 18:15","6112","6850"
"26.09.2020 18:15 - 26.09.2020 18:30","6100","6811"
"26.09.2020 18:30 - 26.09.2020 18:45","6096","6789"
"26.09.2020 18:45 - 26.09.2020 19:00","6096","6851"
"26.09.2020 19:00 - 26.09.2020 19:15","6084","6928"
"26.09.2020 19:15 - 26.09.2020 19:30","6108","6925"
"26.09.2020 19:30 - 26.09.2020 19:45","6152","6853"
"26.09.2020 19:45 - 26.09.2020 20:00","6164","6790"
"26.09.2020 20:00 - 26.09.2020 20:15","6144","6698"
"26.09.2020 20:15 - 26.09.2020 20:30","6084","6586"
"26.09.2020 20:30 - 26.09.2020 20:45","5996","6466"
"26.09.2020 20:45 - 26.09.2020 21:00","5896","6320"
"26.09.2020 21:00 - 26.09.2020 21:15","5792","6144"
"26.09.2020 21:15 - 26.09.2020 21:30","5692","6063"
"26.09.2020 21:30 - 26.09.2020 21:45","5600","5973"
"26.09.2020 21:45 - 26.09.2020 22:00","5516","5913"
"26.09.2020 22:00 - 26.09.2020 22:15","5640","6015"
"26.09.2020 22:15 - 26.09.2020 22:30","5568","5973"
"26.09.2020 22:30 - 26.09.2020 22:45","5424","5824"
"26.09.2020 22:45 - 26.09.2020 23:00","5328","5724"
"26.09.2020 23:00 - 26.09.2020 23:15","5260","5606"
"26.09.2020 23:15 - 26.09.2020 23:30","5140","5488"
"26.09.2020 23:30 - 26.09.2020 23:45","5024","5378"
"26.09.2020 23:45 - 27.09.2020 00:00","4940","5304"
"27.09.2020 00:00 - 27.09.2020 00:15","4960","5327"
"27.09.2020 00:15 - 27.09.2020 00:30","4868","5227"
"27.09.2020 00:30 - 27.09.2020 00:45","4764","5127"
"27.09.2020 00:45 - 27.09.2020 01:00","4672","5066"
"27.09.2020 01:00 - 27.09.2020 01:15","4648","4993"
"27.09.2020 01:15 - 27.09.2020 01:30","4564","4885"
"27.09.2020 01:30 - 27.09.2020 01:45","4496","4819"
"27.09.2020 01:45 - 27.09.2020 02:00","4444","4786"
"27.09.2020 02:00 - 27.09.2020 02:15","4572","4870"
"27.09.2020 02:15 - 27.09.2020 02:30","4524","4800"
"27.09.2020 02:30 - 27.09.2020 02:45","4468","4777"
"27.09.2020 02:45 - 27.09.2020 03:00","4416","4706"
"27.09.2020 03:00 - 27.09.2020 03:15","4444","4727"
"27.09.2020 03:15 - 27.09.2020 03:30","4400","4678"
"27.09.2020 03:30 - 27.09.2020 03:45","4376","4665"
"27.09.2020 03:45 - 27.09.2020 04:00","4356","4591"
"27.09.2020 04:00 - 27.09.2020 04:15","4368","4600"
"27.09.2020 04:15 - 27.09.2020 04:30","4360","4580"
"27.09.2020 04:30 - 27.09.2020 04:45","4368","4564"
"27.09.2020 04:45 - 27.09.2020 05:00","4384","4593"
"27.09.2020 05:00 - 27.09.2020 05:15","4432","4707"
"27.09.2020 05:15 - 27.09.2020 05:30","4460","4708"
"27.09.2020 05:30 - 27.09.2020 05:45","4500","4760"
"27.09.2020 05:45 - 27.09.2020 06:00","4548","4823"
"27.09.2020 06:00 - 27.09.2020 06:15","4588","4925"
"27.09.2020 06:15 - 27.09.2020 06:30","4644","5023"
"27.09.2020 06:30 - 27.09.2020 06:45","4692","5088"
"27.09.2020 06:45 - 27.09.2020 07:00","4744","5116"
"27.09.2020 07:00 - 27.09.2020 07:15","4804","5241"
"27.09.2020 07:15 - 27.09.2020 07:30","4868","5296"
"27.09.2020 07:30 - 27.09.2020 07:45","4940","5403"
"27.09.2020 07:45 - 27.09.2020 08:00","5016","5475"
"27.09.2020 08:00 - 27.09.2020 08:15","5120","5585"
"27.09.2020 08:15 - 27.09.2020 08:30","5188","5618"
"27.09.2020 08:30 - 27.09.2020 08:45","5256","5681"
"27.09.2020 08:45 - 27.09.2020 09:00","5316","5730"
"27.09.2020 09:00 - 27.09.2020 09:15","5376","5798"
"27.09.2020 09:15 - 27.09.2020 09:30","5436","5851"
"27.09.2020 09:30 - 27.09.2020 09:45","5496","5885"
"27.09.2020 09:45 - 27.09.2020 10:00","5544","5928"
"27.09.2020 10:00 - 27.09.2020 10:15","5620","6014"
"27.09.2020 10:15 - 27.09.2020 10:30","5668","6043"
"27.09.2020 10:30 - 27.09.2020 10:45","5724","6082"
"27.09.2020 10:45 - 27.09.2020 11:00","5772","6129"
