Date;Start;End;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Feb 1, 2018;12:00 AM;12:00 AM;204,270;189,938;6,712.75
Feb 2, 2018;12:00 AM;12:00 AM;203,208.25;194,578.75;5,386.75
Feb 3, 2018;12:00 AM;12:00 AM;178,918.5;161,036.5;5,782
Feb 4, 2018;12:00 AM;12:00 AM;165,589;154,393.75;12,393.5
Feb 5, 2018;12:00 AM;12:00 AM;205,336.5;200,252.5;5,896
Feb 6, 2018;12:00 AM;12:00 AM;207,316.75;189,493.25;6,674.75
Feb 7, 2018;12:00 AM;12:00 AM;210,420.25;195,625.75;2,842
Feb 8, 2018;12:00 AM;12:00 AM;209,644.5;174,081;1,486
Feb 9, 2018;12:00 AM;12:00 AM;205,412.5;196,873.25;4,051.5
Feb 10, 2018;12:00 AM;12:00 AM;181,566.5;173,275.5;2,290.75
Feb 11, 2018;12:00 AM;12:00 AM;168,949;159,049.25;28,772.5
Feb 12, 2018;12:00 AM;12:00 AM;206,090.5;194,566;9,614
Feb 13, 2018;12:00 AM;12:00 AM;206,617.75;182,274;1,202.25
Feb 14, 2018;12:00 AM;12:00 AM;209,995;184,338.5;2,303.75
Feb 15, 2018;12:00 AM;12:00 AM;211,540.25;196,209.5;8,170.5
Feb 16, 2018;12:00 AM;12:00 AM;205,475.75;196,301.25;2,602
Feb 17, 2018;12:00 AM;12:00 AM;180,044.25;165,254.5;389.25
Feb 18, 2018;12:00 AM;12:00 AM;168,587.75;155,890;12,108.75
Feb 19, 2018;12:00 AM;12:00 AM;203,827.25;197,479.5;5,177.25
Feb 20, 2018;12:00 AM;12:00 AM;209,963;201,009.25;1,448
Feb 21, 2018;12:00 AM;12:00 AM;211,598.5;187,146.75;2,539
Feb 22, 2018;12:00 AM;12:00 AM;213,899;196,550.75;2,277.5
Feb 23, 2018;12:00 AM;12:00 AM;210,262;196,089;5,865.5
Feb 24, 2018;12:00 AM;12:00 AM;189,508;149,464.5;22,213.25
Feb 25, 2018;12:00 AM;12:00 AM;179,563.75;148,043.25;22,779.75
Feb 26, 2018;12:00 AM;12:00 AM;222,637;191,877.5;8,283.25
Feb 27, 2018;12:00 AM;12:00 AM;227,791.25;189,201.75;0
Feb 28, 2018;12:00 AM;12:00 AM;226,363.5;207,563.75;272.75
Mar 1, 2018;12:00 AM;12:00 AM;226,377.5;192,479;7,034.25
Mar 2, 2018;12:00 AM;12:00 AM;223,261.5;204,522.75;7,135.5
Mar 3, 2018;12:00 AM;12:00 AM;192,387.75;184,559;3,497.5
Mar 4, 2018;12:00 AM;12:00 AM;175,849;155,628;16,163.5
Mar 5, 2018;12:00 AM;12:00 AM;211,028;179,975.5;7,373.5
Mar 6, 2018;12:00 AM;12:00 AM;212,031;195,786.25;276.5
Mar 7, 2018;12:00 AM;12:00 AM;205,608.25;196,543.25;18.75
Mar 8, 2018;12:00 AM;12:00 AM;200,800.5;173,892;3,230
Mar 9, 2018;12:00 AM;12:00 AM;198,250.5;187,513;8,329
Mar 10, 2018;12:00 AM;12:00 AM;169,542.5;161,656.75;9,863.75
Mar 11, 2018;12:00 AM;12:00 AM;156,317.75;122,028;17,237.25
Mar 12, 2018;12:00 AM;12:00 AM;190,844;155,847.25;1,257.25
Mar 13, 2018;12:00 AM;12:00 AM;192,418.75;166,842.5;6,699
Mar 14, 2018;12:00 AM;12:00 AM;195,423;172,511;1,165.25
Mar 15, 2018;12:00 AM;12:00 AM;198,391.25;174,695.5;7,488.25
Mar 16, 2018;12:00 AM;12:00 AM;193,480;171,507.75;3,401.25
Mar 17, 2018;12:00 AM;12:00 AM;177,190.25;153,571.25;11,254
Mar 18, 2018;12:00 AM;12:00 AM;170,101.5;144,219.25;26,776.75
Mar 19, 2018;12:00 AM;12:00 AM;207,604.5;191,755.5;7.75
Mar 20, 2018;12:00 AM;12:00 AM;210,866.25;177,258;6,970.75
Mar 21, 2018;12:00 AM;12:00 AM;208,564.75;179,096.5;39
Mar 22, 2018;12:00 AM;12:00 AM;202,908.75;195,035.25;9,054.25
Mar 23, 2018;12:00 AM;12:00 AM;202,694.75;176,677.75;874.25
Mar 24, 2018;12:00 AM;12:00 AM;171,816;155,366.25;7,371.25
Mar 25, 2018;12:00 AM;12:00 AM;151,899.75;124,142.75;15,742.25
Mar 26, 2018;12:00 AM;12:00 AM;195,444.5;186,489.5;4,590
Mar 27, 2018;12:00 AM;12:00 AM;196,760.25;183,474.5;853
Mar 28, 2018;12:00 AM;12:00 AM;196,561.25;184,627.75;2,454.25
Mar 29, 2018;12:00 AM;12:00 AM;197,292.75;181,518;9,011.75
Mar 30, 2018;12:00 AM;12:00 AM;185,655.25;163,332.25;11,472.25
Mar 31, 2018;12:00 AM;12:00 AM;160,753.75;125,985.75;11,092.25
Apr 1, 2018;12:00 AM;12:00 AM;147,029.75;85,415;12,872.75
Apr 2, 2018;12:00 AM;12:00 AM;145,205.5;113,440.25;18,747.75
Apr 3, 2018;12:00 AM;12:00 AM;177,795.75;153,325.25;9,179.25
Apr 4, 2018;12:00 AM;12:00 AM;180,673.25;147,129.5;5,046.25
Apr 5, 2018;12:00 AM;12:00 AM;187,471.25;165,168;11,501.75
Apr 6, 2018;12:00 AM;12:00 AM;180,087;143,158.25;4,898.75
Apr 7, 2018;12:00 AM;12:00 AM;153,922.25;135,415.25;22,605.5
Apr 8, 2018;12:00 AM;12:00 AM;138,313;89,231.75;16,723.5
Apr 9, 2018;12:00 AM;12:00 AM;173,330.25;129,290;193.25
Apr 10, 2018;12:00 AM;12:00 AM;176,767.5;136,262.25;3,596
Apr 11, 2018;12:00 AM;12:00 AM;175,120.25;144,041.25;11,231.75
Apr 12, 2018;12:00 AM;12:00 AM;174,886.5;149,587.5;11,549.5
Apr 13, 2018;12:00 AM;12:00 AM;171,002.75;126,045.75;5,165.5
Apr 14, 2018;12:00 AM;12:00 AM;144,117;134,764.5;8,214.5
Apr 15, 2018;12:00 AM;12:00 AM;132,449.25;108,702;14,561.75
Apr 16, 2018;12:00 AM;12:00 AM;172,446.5;158,428.5;845.75
Apr 17, 2018;12:00 AM;12:00 AM;171,351.75;139,305;0
Apr 18, 2018;12:00 AM;12:00 AM;170,034.75;144,738.25;417.75
Apr 19, 2018;12:00 AM;12:00 AM;169,888.75;152,182.75;5,295.5
Apr 20, 2018;12:00 AM;12:00 AM;165,491;151,937.25;365
Apr 21, 2018;12:00 AM;12:00 AM;140,769.25;127,638.25;8,062
Apr 22, 2018;12:00 AM;12:00 AM;128,315.25;119,318.75;25,556.25
Apr 23, 2018;12:00 AM;12:00 AM;166,899.5;155,725.75;7,826
Apr 24, 2018;12:00 AM;12:00 AM;169,601;146,268.5;5,245.25
Apr 25, 2018;12:00 AM;12:00 AM;169,480.5;154,760;13,657
Apr 26, 2018;12:00 AM;12:00 AM;177,067.75;157,318.5;4,404.25
Apr 27, 2018;12:00 AM;12:00 AM;165,880.25;138,295;648
Apr 28, 2018;12:00 AM;12:00 AM;140,054.75;111,088.5;5,982.25
Apr 29, 2018;12:00 AM;12:00 AM;126,185;88,920.25;16,806.5
Apr 30, 2018;12:00 AM;12:00 AM;154,604;101,478.25;16,138.5
May 1, 2018;12:00 AM;12:00 AM;134,831.75;118,427.25;20,860.5
May 2, 2018;12:00 AM;12:00 AM;165,968.25;148,601.5;1,885
May 3, 2018;12:00 AM;12:00 AM;168,806.25;158,106.5;0
May 4, 2018;12:00 AM;12:00 AM;168,690;139,355.25;0
May 5, 2018;12:00 AM;12:00 AM;142,990;103,386;8,314.5
May 6, 2018;12:00 AM;12:00 AM;127,639.5;86,034;19,560.75
May 7, 2018;12:00 AM;12:00 AM;163,904.5;145,019.5;5,222.25
May 8, 2018;12:00 AM;12:00 AM;167,432.75;152,642;11,541.75
May 9, 2018;12:00 AM;12:00 AM;167,798.75;157,967.25;2,881.75
May 10, 2018;12:00 AM;12:00 AM;138,699.75;126,917;9,631.5
May 11, 2018;12:00 AM;12:00 AM;154,313.75;143,654.5;0
May 12, 2018;12:00 AM;12:00 AM;138,683;129,347.5;295
May 13, 2018;12:00 AM;12:00 AM;127,614.75;112,363;18,983.75
May 14, 2018;12:00 AM;12:00 AM;168,628.25;155,579.75;5,400.5
May 15, 2018;12:00 AM;12:00 AM;174,901.5;165,354.75;0
May 16, 2018;12:00 AM;12:00 AM;173,580;161,455.75;107.25
May 17, 2018;12:00 AM;12:00 AM;175,113;144,070;5,023.25
May 18, 2018;12:00 AM;12:00 AM;167,936;137,948;309.5
May 19, 2018;12:00 AM;12:00 AM;141,092;122,329.25;1,508.25
May 20, 2018;12:00 AM;12:00 AM;127,865.25;114,861.75;23,464.5
May 21, 2018;12:00 AM;12:00 AM;131,953;120,136;20,143
May 22, 2018;12:00 AM;12:00 AM;167,509.25;147,982.25;2,088.25
May 23, 2018;12:00 AM;12:00 AM;171,445;157,463.75;46.5
May 24, 2018;12:00 AM;12:00 AM;173,946.25;164,268.5;675.5
May 25, 2018;12:00 AM;12:00 AM;172,539.25;165,415;403.75
May 26, 2018;12:00 AM;12:00 AM;144,093.75;136,094;1,377.25
May 27, 2018;12:00 AM;12:00 AM;132,941.25;123,483.5;21,894.25
May 28, 2018;12:00 AM;12:00 AM;171,318;156,861.75;6,287.75
May 29, 2018;12:00 AM;12:00 AM;175,721;153,022.75;1,838
May 30, 2018;12:00 AM;12:00 AM;173,951.25;154,740;140.75
May 31, 2018;12:00 AM;12:00 AM;139,227;123,475;679.5
Jun 1, 2018;12:00 AM;12:00 AM;158,486.75;146,969.75;954.25
Jun 2, 2018;12:00 AM;12:00 AM;140,955;121,409;4,301.75
Jun 3, 2018;12:00 AM;12:00 AM;129,124;112,132.5;21,313.75
Jun 4, 2018;12:00 AM;12:00 AM;170,195.25;161,519.75;4,630
Jun 5, 2018;12:00 AM;12:00 AM;172,622.25;163,032;639
Jun 6, 2018;12:00 AM;12:00 AM;173,308.5;157,043;1,212.5
Jun 7, 2018;12:00 AM;12:00 AM;173,908;162,281.25;860.25
Jun 8, 2018;12:00 AM;12:00 AM;173,656.75;154,674.5;0
Jun 9, 2018;12:00 AM;12:00 AM;147,817.25;135,793.5;1,080.5
Jun 10, 2018;12:00 AM;12:00 AM;134,262.75;126,000.25;6,934.5
Jun 11, 2018;12:00 AM;12:00 AM;175,432.25;162,301.75;352.75
Jun 12, 2018;12:00 AM;12:00 AM;178,220.25;155,562;1,865.75
Jun 13, 2018;12:00 AM;12:00 AM;178,631;158,583.25;1,980.75
Jun 14, 2018;12:00 AM;12:00 AM;173,580;124,712;3,889.5
Jun 15, 2018;12:00 AM;12:00 AM;166,881;130,015;1,451.75
Jun 16, 2018;12:00 AM;12:00 AM;142,797.75;122,024.5;2,346.5
Jun 17, 2018;12:00 AM;12:00 AM;132,815.75;114,391.75;20,484
Jun 18, 2018;12:00 AM;12:00 AM;170,971.25;126,957;2,320
Jun 19, 2018;12:00 AM;12:00 AM;173,779.25;143,990.75;6,038.75
Jun 20, 2018;12:00 AM;12:00 AM;174,782.5;161,648.75;833.75
Jun 21, 2018;12:00 AM;12:00 AM;179,791.75;160,251;6,192
Jun 22, 2018;12:00 AM;12:00 AM;173,493;136,100.25;18,961.75
Jun 23, 2018;12:00 AM;12:00 AM;144,620;103,441.75;18,638.25
Jun 24, 2018;12:00 AM;12:00 AM;131,472;111,130.75;7,483.5
Jun 25, 2018;12:00 AM;12:00 AM;169,675;155,421.75;1,177.5
Jun 26, 2018;12:00 AM;12:00 AM;171,890.5;153,618.5;389.25
Jun 27, 2018;12:00 AM;12:00 AM;171,987;143,347.75;8
Jun 28, 2018;12:00 AM;12:00 AM;178,521.5;144,535.5;1,252.5
Jun 29, 2018;12:00 AM;12:00 AM;172,515;128,309.5;3,531.25
Jun 30, 2018;12:00 AM;12:00 AM;142,977.25;102,661;4,602
Jul 1, 2018;12:00 AM;12:00 AM;124,698;108,262.75;13,606.5
Jul 2, 2018;12:00 AM;12:00 AM;161,637.75;152,096.25;1,956
Jul 3, 2018;12:00 AM;12:00 AM;166,484.25;158,612.75;733
Jul 4, 2018;12:00 AM;12:00 AM;168,373.5;158,102.25;759.25
Jul 5, 2018;12:00 AM;12:00 AM;169,505;154,395.75;114.25
Jul 6, 2018;12:00 AM;12:00 AM;166,114;132,545.5;5,620.5
Jul 7, 2018;12:00 AM;12:00 AM;139,277.25;100,333;17,206.75
Jul 8, 2018;12:00 AM;12:00 AM;125,518.75;100,503.5;15,331.5
Jul 9, 2018;12:00 AM;12:00 AM;163,669;141,878.75;241.5
Jul 10, 2018;12:00 AM;12:00 AM;167,169.5;156,430.25;1,383
Jul 11, 2018;12:00 AM;12:00 AM;165,090.25;156,439.5;70
Jul 12, 2018;12:00 AM;12:00 AM;165,566.5;148,715.25;341
Jul 13, 2018;12:00 AM;12:00 AM;161,922.75;137,647.25;322.75
Jul 14, 2018;12:00 AM;12:00 AM;137,224.5;122,320;1,607.75
Jul 15, 2018;12:00 AM;12:00 AM;125,734.75;114,647.5;5,983.25
Jul 16, 2018;12:00 AM;12:00 AM;161,029.5;150,643.5;1,989.5
Jul 17, 2018;12:00 AM;12:00 AM;164,845;131,794.5;2,132.25
Jul 18, 2018;12:00 AM;12:00 AM;164,969;116,801.5;2,365.25
Jul 19, 2018;12:00 AM;12:00 AM;165,488.75;133,795;756.75
Jul 20, 2018;12:00 AM;12:00 AM;161,595.75;146,437.5;147.75
Jul 21, 2018;12:00 AM;12:00 AM;138,158.25;123,773;8.5
Jul 22, 2018;12:00 AM;12:00 AM;125,544.25;108,936.5;2,246
Jul 23, 2018;12:00 AM;12:00 AM;160,021.75;120,507;224.25
Jul 24, 2018;12:00 AM;12:00 AM;162,768.25;139,595.25;232.25
Jul 25, 2018;12:00 AM;12:00 AM;163,163.25;140,765.5;426.75
Jul 26, 2018;12:00 AM;12:00 AM;164,282.25;137,608.5;1,480.25
Jul 27, 2018;12:00 AM;12:00 AM;160,903;147,475;2,472
Jul 28, 2018;12:00 AM;12:00 AM;136,228.5;127,968.25;10,294
Jul 29, 2018;12:00 AM;12:00 AM;125,032.25;103,724.25;17,706.25
Jul 30, 2018;12:00 AM;12:00 AM;159,366;143,769;4,500.75
Jul 31, 2018;12:00 AM;12:00 AM;162,943;144,333.5;5,358.25
Aug 1, 2018;12:00 AM;12:00 AM;170,717.75;158,454.75;4,953.5
Aug 2, 2018;12:00 AM;12:00 AM;173,524.5;165,110.75;1,029.5
Aug 3, 2018;12:00 AM;12:00 AM;168,043.25;157,812.75;1,512.25
Aug 4, 2018;12:00 AM;12:00 AM;145,467.25;135,932.25;384.5
Aug 5, 2018;12:00 AM;12:00 AM;135,056.25;124,104;11,754.25
Aug 6, 2018;12:00 AM;12:00 AM;163,782.75;154,026;3,486
Aug 7, 2018;12:00 AM;12:00 AM;167,807.25;152,112.25;2,027.75
Aug 8, 2018;12:00 AM;12:00 AM;168,563.25;144,151.5;8,779
Aug 9, 2018;12:00 AM;12:00 AM;169,996.5;144,296.5;1,060.5
Aug 10, 2018;12:00 AM;12:00 AM;168,930.25;141,655.5;8,586.25
Aug 11, 2018;12:00 AM;12:00 AM;142,367.75;123,783.25;14,404
Aug 12, 2018;12:00 AM;12:00 AM;130,425.5;110,125;17,051.75
Aug 13, 2018;12:00 AM;12:00 AM;165,515;141,764.75;858.75
Aug 14, 2018;12:00 AM;12:00 AM;168,560.75;142,495;2,266.75
Aug 15, 2018;12:00 AM;12:00 AM;137,037.5;105,968.75;3,057.75
Aug 16, 2018;12:00 AM;12:00 AM;161,277.25;150,487.75;2,710.75
Aug 17, 2018;12:00 AM;12:00 AM;162,703.25;152,852.25;918
Aug 18, 2018;12:00 AM;12:00 AM;144,044.75;136,662.5;4,089.25
Aug 19, 2018;12:00 AM;12:00 AM;133,219;125,147;12,809
Aug 20, 2018;12:00 AM;12:00 AM;172,704.5;163,113.5;3,437.25
Aug 21, 2018;12:00 AM;12:00 AM;175,637.5;155,630;153.25
Aug 22, 2018;12:00 AM;12:00 AM;176,908.75;164,607;31.75
Aug 23, 2018;12:00 AM;12:00 AM;179,324;159,524.5;183.5
Aug 24, 2018;12:00 AM;12:00 AM;174,998.75;162,082;3,459.25
Aug 25, 2018;12:00 AM;12:00 AM;149,224.25;129,330.75;4,949
Aug 26, 2018;12:00 AM;12:00 AM;135,342;104,573.25;30,322.5
Aug 27, 2018;12:00 AM;12:00 AM;166,628.75;150,397;14,434.25
Aug 28, 2018;12:00 AM;12:00 AM;171,404.5;161,243.25;693.25
Aug 29, 2018;12:00 AM;12:00 AM;173,666;151,303;3,827.5
Aug 30, 2018;12:00 AM;12:00 AM;178,651;153,352.75;6,504.5
Aug 31, 2018;12:00 AM;12:00 AM;172,375.25;161,734.75;4,674.25
Sep 1, 2018;12:00 AM;12:00 AM;149,912.25;133,781.25;1,344.5
Sep 2, 2018;12:00 AM;12:00 AM;135,035.25;125,315;13,215.75
Sep 3, 2018;12:00 AM;12:00 AM;171,833.5;162,610;4,017
Sep 4, 2018;12:00 AM;12:00 AM;174,948;156,011.5;1,695.5
Sep 5, 2018;12:00 AM;12:00 AM;173,371.25;152,863.25;210.75
Sep 6, 2018;12:00 AM;12:00 AM;172,297;162,154;730
Sep 7, 2018;12:00 AM;12:00 AM;172,358;161,699;1,003.75
Sep 8, 2018;12:00 AM;12:00 AM;147,597.75;122,761;16,446.5
Sep 9, 2018;12:00 AM;12:00 AM;134,015.75;126,267.25;16,331.5
Sep 10, 2018;12:00 AM;12:00 AM;171,516.25;162,647.25;3,842.5
Sep 11, 2018;12:00 AM;12:00 AM;175,956.25;158,826.75;3,565.5
Sep 12, 2018;12:00 AM;12:00 AM;176,966;166,018.25;99.5
Sep 13, 2018;12:00 AM;12:00 AM;179,753;172,850.5;346.5
Sep 14, 2018;12:00 AM;12:00 AM;178,009.75;163,987.25;1,309.25
Sep 15, 2018;12:00 AM;12:00 AM;149,330;136,647;8,710
Sep 16, 2018;12:00 AM;12:00 AM;135,189;125,031.5;22,106.25
Sep 17, 2018;12:00 AM;12:00 AM;174,162.5;160,711.25;7,764
Sep 18, 2018;12:00 AM;12:00 AM;178,726.5;146,161.25;10,166.75
Sep 19, 2018;12:00 AM;12:00 AM;179,127;170,518;7,532.5
Sep 20, 2018;12:00 AM;12:00 AM;178,224.5;171,807.25;3,556.5
Sep 21, 2018;12:00 AM;12:00 AM;175,238;150,736.75;6,210
Sep 22, 2018;12:00 AM;12:00 AM;151,133.25;125,190.25;18,240.5
Sep 23, 2018;12:00 AM;12:00 AM;137,669.75;113,233.5;11,760.75
Sep 24, 2018;12:00 AM;12:00 AM;176,469;124,500;21,201.75
Sep 25, 2018;12:00 AM;12:00 AM;177,361.75;144,255.75;9,275.5
Sep 26, 2018;12:00 AM;12:00 AM;179,117.75;167,448.75;11,274.75
Sep 27, 2018;12:00 AM;12:00 AM;179,108.5;172,267.5;6,075
Sep 28, 2018;12:00 AM;12:00 AM;173,292.5;158,556.5;8,266.25
Sep 29, 2018;12:00 AM;12:00 AM;150,360.75;116,723.75;9,491.25
Sep 30, 2018;12:00 AM;12:00 AM;137,325.5;111,995.5;21,469.25
Oct 1, 2018;12:00 AM;12:00 AM;179,945.5;158,390.5;1,894.5
Oct 2, 2018;12:00 AM;12:00 AM;181,977.5;151,074.5;2,280.25
Oct 3, 2018;12:00 AM;12:00 AM;182,896.5;148,440.5;5,038.5
Oct 4, 2018;12:00 AM;12:00 AM;178,361.25;167,685.25;3,118.25
Oct 5, 2018;12:00 AM;12:00 AM;175,267;136,844;8,920.25
Oct 6, 2018;12:00 AM;12:00 AM;152,512.75;104,689.75;14,195.75
Oct 7, 2018;12:00 AM;12:00 AM;140,549.25;128,821.25;20,819
Oct 8, 2018;12:00 AM;12:00 AM;175,739.5;163,414.5;7,250.75
Oct 9, 2018;12:00 AM;12:00 AM;178,003;172,780;2,053
Oct 10, 2018;12:00 AM;12:00 AM;179,662.5;165,357.5;3,543.25
Oct 11, 2018;12:00 AM;12:00 AM;180,108.5;159,589.5;6,195.25
Oct 12, 2018;12:00 AM;12:00 AM;176,320.25;155,633.25;8,810.75
Oct 13, 2018;12:00 AM;12:00 AM;152,009;133,955;9,632.75
Oct 14, 2018;12:00 AM;12:00 AM;139,576.5;109,196.5;27,113.75
Oct 15, 2018;12:00 AM;12:00 AM;178,560.75;154,600.75;7,610
Oct 16, 2018;12:00 AM;12:00 AM;179,941.25;157,882.25;6,172.25
Oct 17, 2018;12:00 AM;12:00 AM;182,960.25;173,612.25;5,906.25
Oct 18, 2018;12:00 AM;12:00 AM;183,481.25;178,197.25;8,480.75
Oct 19, 2018;12:00 AM;12:00 AM;177,886.25;161,592.25;7,986
Oct 20, 2018;12:00 AM;12:00 AM;154,399.5;132,925.5;6,216
Oct 21, 2018;12:00 AM;12:00 AM;145,217;111,312;16,371
Oct 22, 2018;12:00 AM;12:00 AM;181,921.25;168,216.25;7,902
Oct 23, 2018;12:00 AM;12:00 AM;188,302.5;148,326.5;12,156
Oct 24, 2018;12:00 AM;12:00 AM;192,756.25;132,111.25;11,842.5
Oct 25, 2018;12:00 AM;12:00 AM;184,482.25;147,798.25;15,299.5
Oct 26, 2018;12:00 AM;12:00 AM;145,946.75;127,190.75;7,682.75
Oct 27, 2018;12:00 AM;12:00 AM;153,536;146,840;13,648.5
Oct 28, 2018;12:00 AM;12:00 AM;153,043.75;137,335.75;14,749.25
Oct 29, 2018;12:00 AM;12:00 AM;182,653.75;139,671.75;8,055
Oct 30, 2018;12:00 AM;12:00 AM;182,243.25;121,948.25;3,342.25
Oct 31, 2018;12:00 AM;12:00 AM;182,185.25;146,244.25;1,959.75
Nov 1, 2018;12:00 AM;12:00 AM;150,458;101,660;9,244
Nov 2, 2018;12:00 AM;12:00 AM;166,050.25;153,211.25;5,383
Nov 3, 2018;12:00 AM;12:00 AM;154,577.5;146,837.5;9,332.5
Nov 4, 2018;12:00 AM;12:00 AM;143,037;130,826;12,292.5
Nov 5, 2018;12:00 AM;12:00 AM;181,667.75;158,885.75;3,953.5
Nov 6, 2018;12:00 AM;12:00 AM;183,634.25;148,018.25;4,281.25
Nov 7, 2018;12:00 AM;12:00 AM;183,942;148,981;6,075
Nov 8, 2018;12:00 AM;12:00 AM;187,146.25;180,519.25;1,825.25
Nov 9, 2018;12:00 AM;12:00 AM;184,227.5;164,033.5;1
Nov 10, 2018;12:00 AM;12:00 AM;159,774.75;133,163.75;10,249.75
Nov 11, 2018;12:00 AM;12:00 AM;145,126.5;136,717.5;16,850
Nov 12, 2018;12:00 AM;12:00 AM;185,208.5;177,339.5;2,320.75
Nov 13, 2018;12:00 AM;12:00 AM;190,128.5;177,636.5;2,254.5
Nov 14, 2018;12:00 AM;12:00 AM;189,194;174,265;460
Nov 15, 2018;12:00 AM;12:00 AM;191,911;187,367;3,537.25
Nov 16, 2018;12:00 AM;12:00 AM;192,015.5;185,310.5;1,121.5
Nov 17, 2018;12:00 AM;12:00 AM;173,281;164,915;1,685.75
Nov 18, 2018;12:00 AM;12:00 AM;167,329.25;159,460.25;5,326.5
Nov 19, 2018;12:00 AM;12:00 AM;213,990.5;208,267.5;7,903.5
Nov 20, 2018;12:00 AM;12:00 AM;210,284.25;197,979.25;3,215.25
Nov 21, 2018;12:00 AM;12:00 AM;205,789;201,544;9,200.25
Nov 22, 2018;12:00 AM;12:00 AM;204,652.5;200,943.5;5,176.75
Nov 23, 2018;12:00 AM;12:00 AM;202,104.5;176,055.5;10,315.5
Nov 24, 2018;12:00 AM;12:00 AM;174,452;141,886;9,767.25
Nov 25, 2018;12:00 AM;12:00 AM;162,333.25;158,003.25;16,732.5
Nov 26, 2018;12:00 AM;12:00 AM;209,014.25;181,438.25;9,860.5
Nov 27, 2018;12:00 AM;12:00 AM;218,219.75;165,526.75;11,594.75
Nov 28, 2018;12:00 AM;12:00 AM;219,995.25;185,798.25;9,416.75
Nov 29, 2018;12:00 AM;12:00 AM;219,321.5;188,594.5;1,548.5
Nov 30, 2018;12:00 AM;12:00 AM;212,009.75;162,349.75;4,173.5
Dec 1, 2018;12:00 AM;12:00 AM;184,308.5;176,960.5;2,024.75
Dec 2, 2018;12:00 AM;12:00 AM;170,763.5;143,591.5;10,964.25
Dec 3, 2018;12:00 AM;12:00 AM;203,996.75;192,014.75;4,424.25
Dec 4, 2018;12:00 AM;12:00 AM;203,160;170,249;4,611.75
Dec 5, 2018;12:00 AM;12:00 AM;205,182;192,276;1,223.75
Dec 6, 2018;12:00 AM;12:00 AM;207,237;185,924;643
Dec 7, 2018;12:00 AM;12:00 AM;197,424.5;183,012.5;1,896
Dec 8, 2018;12:00 AM;12:00 AM;171,494.75;136,513.75;13,795
Dec 9, 2018;12:00 AM;12:00 AM;164,241.25;127,334.25;18,153.5
Dec 10, 2018;12:00 AM;12:00 AM;206,972;157,816;9,226.75
Dec 11, 2018;12:00 AM;12:00 AM;218,365;168,093;958.5
Dec 12, 2018;12:00 AM;12:00 AM;222,199.5;213,112.5;434.75
Dec 13, 2018;12:00 AM;12:00 AM;225,078.5;222,679.5;4,338.75
Dec 14, 2018;12:00 AM;12:00 AM;221,088.25;217,859.25;3,447.25
Dec 15, 2018;12:00 AM;12:00 AM;195,733.25;168,855.25;6,253
Dec 16, 2018;12:00 AM;12:00 AM;181,951.25;167,929.25;8,798.75
Dec 17, 2018;12:00 AM;12:00 AM;215,976.5;208,864.5;9,241.5
Dec 18, 2018;12:00 AM;12:00 AM;215,187.25;210,062.25;5,241.75
Dec 19, 2018;12:00 AM;12:00 AM;213,367.5;165,287.5;3,274
Dec 20, 2018;12:00 AM;12:00 AM;207,125;189,068;1,636.25
Dec 21, 2018;12:00 AM;12:00 AM;195,494.25;186,054.25;1,070.25
Dec 22, 2018;12:00 AM;12:00 AM;171,757.5;134,329.5;13,468.25
Dec 23, 2018;12:00 AM;12:00 AM;159,736;126,306;26,914.5
Dec 24, 2018;12:00 AM;12:00 AM;160,251;114,779;14,497.5
Dec 25, 2018;12:00 AM;12:00 AM;157,051;99,020;24,370.75
Dec 26, 2018;12:00 AM;12:00 AM;158,256.75;112,551.75;10,571.5
Dec 27, 2018;12:00 AM;12:00 AM;172,174.25;155,950.25;1,019
Dec 28, 2018;12:00 AM;12:00 AM;173,197.25;142,173.25;640
Dec 29, 2018;12:00 AM;12:00 AM;169,636.75;129,389.75;8,096.5
Dec 30, 2018;12:00 AM;12:00 AM;161,198.25;117,564.25;12,458.25
Dec 31, 2018;12:00 AM;12:00 AM;162,803.5;121,464.5;3,966.25
Jan 1, 2019;12:00 AM;12:00 AM;155,883.25;123,800.25;37,374.5
Jan 2, 2019;12:00 AM;12:00 AM;185,739;119,636;12,036
Jan 3, 2019;12:00 AM;12:00 AM;195,649.5;133,840.5;3,302.25
Jan 4, 2019;12:00 AM;12:00 AM;197,553;154,621;3,916.5
Jan 5, 2019;12:00 AM;12:00 AM;183,442.75;125,270.75;9,069.75
Jan 6, 2019;12:00 AM;12:00 AM;168,844.5;113,092.5;7,327.75
Jan 7, 2019;12:00 AM;12:00 AM;203,944.75;195,391.75;3,799.25
Jan 8, 2019;12:00 AM;12:00 AM;210,596;186,905;10,310.75
Jan 9, 2019;12:00 AM;12:00 AM;211,480.75;177,484.75;9,284.5
Jan 10, 2019;12:00 AM;12:00 AM;213,071.5;181,963.5;451.25
Jan 11, 2019;12:00 AM;12:00 AM;211,517.5;163,834.5;1,658
Jan 12, 2019;12:00 AM;12:00 AM;187,379.5;133,161.5;11,005
Jan 13, 2019;12:00 AM;12:00 AM;172,024.75;128,453.75;17,123.25
Jan 14, 2019;12:00 AM;12:00 AM;206,504.25;142,252.25;10,539.75
Jan 15, 2019;12:00 AM;12:00 AM;210,997.25;149,244.25;3,127.5
